B_Height_cms,B_Weight_lbs,B_avg_LEG_att,B_avg_SIG_STR_pct,gender,B_avg_CLINCH_att,B_age,R_Weight_lbs,B_win_by_Submission,B_avg_TOTAL_STR_att,R_avg_opp_HEAD_landed,R_avg_opp_CTRL_time(seconds),B_avg_opp_TOTAL_STR_landed,B_win_by_TKO_Doctor_Stoppage,R_avg_LEG_landed,B_avg_opp_CTRL_time(seconds),B_avg_LEG_landed,B_avg_HEAD_att,B_avg_TOTAL_STR_landed,B_avg_opp_GROUND_landed,B_Reach_cms
190.5,205.0,6.0,0.57,1,8.0,29.0,205.0,0.0,115.0,47.5,125.0,27.5,0.0,4.5,68.0,6.0,90.0,62.75,3.40625,193.04
167.64,135.0,0.0,0.54,0,4.0,27.0,135.0,0.0,80.0,4.0,52.0,107.0,0.0,0.0,353.0,0.0,40.0,54.0,11.0,167.64
175.26,135.0,22.78125,0.35359375,0,3.890625,31.0,135.0,1.0,280.3125,28.5,96.25,79.15625,0.0,2.25,103.140625,18.203125,219.4375,107.953125,1.34375,172.72
182.88,170.0,4.9599609375,0.385224609375,1,2.087890625,25.0,170.0,1.0,149.154296875,54.75341796875,356.22802734375,46.9208984375,0.0,1.4559326171875,71.4345703125,4.1201171875,111.478515625,64.7607421875,3.25,193.04
193.04,205.0,6.0,0.52,1,5.0,30.0,185.0,0.0,22.0,31.5625,67.734375,35.0,0.0,0.421875,29.0,5.0,6.0,12.0,9.0,193.04
185.42,170.0,7.0,0.5375000000000001,1,9.0,32.0,170.0,0.0,104.5,2.0,128.0,74.75,0.0,0.0,317.0,5.25,43.5,69.25,9.0,190.5
180.34,170.0,1.3671875,0.18015625,1,3.765625,31.0,170.0,1.0,38.4296875,7.7265625,67.72265625,32.0390625,0.0,6.2890625,117.8984375,1.1171875,26.84375,16.015625,5.625,187.96
180.34,145.0,8.625,0.375,1,5.375,21.0,155.0,0.0,205.0,29.375,78.875,59.25,0.0,8.375,69.875,8.125,155.25,84.5,0.25,175.26
187.96,170.0,3.5,0.5700000000000001,1,14.5,32.0,185.0,0.0,72.5,7.29296875,199.234375,60.5,0.0,1.5390625,297.5,3.0,35.0,48.5,6.5,190.5
172.72,170.0,6.5,0.531875,1,10.5,30.0,185.0,1.0,92.625,8.46875,78.625,28.0,0.0,2.65625,25.6875,5.625,41.125,63.0,0.875,180.34
162.56,135.0,0.75,0.4024999999999999,1,6.5,37.0,135.0,0.0,51.0,5.0,57.0,54.5,0.0,1.0,145.5,0.75,42.0,21.5,2.5,167.64
162.56,125.0,3.342041015625,0.41,1,28.5,28.0,145.0,0.0,106.0,12.4375,176.03125,32.0,0.0,3.046875,354.625,3.0,48.375,65.5,1.25,165.1
175.26,170.0,0.41015625,0.5983203125,1,6.32421875,24.0,155.0,2.0,74.48046875,16.5452880859375,62.327880859375,33.95703125,0.0,4.919921875,52.8515625,0.41015625,42.99609375,48.36328125,2.40625,195.58
182.88,170.0,1.358607292175293,0.4548851156234741,1,4.2079668045043945,35.0,155.0,2.0,40.803457736968994,10.2800030708313,59.14402770996094,49.10139274597168,0.0,11.27383041381836,256.97918128967285,0.7578911781311035,27.22593212127685,22.184364318847656,12.012006282806396,190.5
170.18,135.0,18.71875,0.5159374999999999,1,8.3359375,28.0,135.0,2.0,178.2265625,22.5,13.5,61.6484375,0.0,12.0,211.9453125,13.8203125,81.78125,110.734375,4.515625,180.34
165.1,135.0,12.0,0.59,1,26.0,29.0,135.0,0.0,66.0,14.5,214.0,65.0,0.0,4.0,441.0,11.0,25.0,43.0,25.0,175.26
175.26,170.0,3.25,0.5700000000000001,1,8.0,21.0,155.0,0.0,120.245361328125,26.25,45.25,21.70745849609375,0.0,5.75,180.25,2.1044921875,53.0,98.0,2.0,195.58
182.88,205.0,0.375,0.23125,1,3.0,36.0,185.0,0.0,9.5,17.0,124.75,10.625,0.0,3.5,31.125,0.375,8.125,4.875,4.75,182.88
172.72,135.0,8.0,0.22,1,3.0,29.0,135.0,0.0,81.0,2.0,26.0,36.0,0.0,2.5,58.0,6.0,64.0,21.0,4.0,177.8
187.96,205.0,5.25,0.495,1,4.5,29.0,185.0,0.0,196.25,20.0,375.5,58.0,0.0,5.6484375,5.0,4.25,92.75,126.25,0.75,200.66
193.04,265.0,7.0,0.525,1,8.0,25.0,205.0,0.0,107.0,25.0,178.0,43.0,0.0,1.0,50.5,5.5,57.5,70.0,1.0,203.2
182.88,170.0,9.0,0.52,1,13.0,30.0,155.0,0.0,104.0,8.96875,104.75,56.0,0.0,0.953125,91.0,6.0,42.0,73.0,0.0,185.42
182.88,205.0,3.3291015625,0.43,1,0.5,28.0,205.0,0.0,100.0,20.0,222.0,43.0,0.0,5.5,11.5,2.59375,55.0,50.0625,1.0625,193.04
190.5,264.0,0.7298378944396973,0.4331715559959411,1,10.106045007705688,36.0,240.0,8.0,32.11975198984146,9.121261596679688,47.48377990722656,29.027056753635406,0.0,2.72979736328125,88.20539408922195,0.6006865501403809,27.332131147384644,14.77084767818451,5.347036600112915,200.66
180.34,145.0,18.9140625,0.4415624999999999,1,0.2890625,28.0,155.0,0.0,100.6796875,13.72314453125,51.484375,44.734375,0.0,7.40234375,98.34375,16.421875,61.5859375,41.109375,14.09375,190.5
170.18,145.0,1.0,0.38,1,1.0,33.0,145.0,0.0,40.0,23.0,144.125,164.0,0.0,1.375,426.0,1.0,25.0,20.0,44.0,167.64
175.26,170.0,3.96234130859375,0.4760153198242187,1,6.537841796875,30.0,170.0,2.0,116.4354248046875,6.625,29.0,37.64996337890625,0.0,1.25,31.909942626953125,3.70782470703125,77.50149536132812,56.5704345703125,1.212982177734375,180.34
182.88,185.0,3.2366085052490234,0.5546090888977051,1,4.439964294433594,36.0,185.0,0.0,55.61850547790527,12.9375,31.953125,18.053340911865234,0.0,1.328125,44.84572792053223,3.104921340942383,29.14240837097168,38.23764991760254,1.0331134796142578,187.96
180.34,170.0,1.375,0.6025,1,4.9375,30.0,170.0,1.0,62.0625,19.025390625,11.19464111328125,23.625,0.0,7.2996826171875,17.0625,1.375,54.125,34.4375,1.0,190.5
187.96,280.0,0.0,0.75,1,0.0,33.0,345.0,0.0,14.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,187.96
172.72,145.0,2.466796875,0.3833398437499999,1,3.130859375,30.0,155.0,0.0,41.158203125,12.5,167.0,26.732421875,0.0,8.0,32.7578125,2.177734375,26.5390625,19.69140625,2.21875,170.18
182.88,155.0,17.0,0.4,1,8.0,24.0,185.0,0.0,174.0,35.5,170.5,53.0,0.0,6.5,34.0,14.0,135.0,72.0,2.0,185.42
182.88,205.0,1.0,0.35,1,7.125,26.0,205.0,0.0,77.6875,1.5,53.5,40.5,0.0,2.5,80.75,1.0,40.50311279296875,54.78125,0.0,187.96
180.34,170.0,7.36865234375,0.5864794921875001,1,9.7667236328125,32.0,170.0,1.0,102.0274658203125,31.40625,136.1142578125,50.1488037109375,0.0,6.794921875,280.34375,5.977783203125,66.2244873046875,62.4281005859375,7.5355224609375,187.96
177.8,170.0,2.681640625,0.48107421875,1,3.7578125,30.0,170.0,2.0,95.9501953125,6.64453125,154.041015625,45.849609375,0.0,4.537109375,76.921875,2.5478515625,52.1767578125,64.5283203125,2.0078125,185.42
177.8,135.0,4.6392822265625,0.6599999999999999,1,11.0,29.0,145.0,0.0,86.625,18.625,156.5,55.0,0.0,2.5,185.875,4.875,63.875,39.634521484375,2.125,182.88
167.64,125.0,4.0,0.24,1,6.0,31.0,125.0,0.0,70.5,31.39453125,139.021484375,86.0,0.0,6.4765625,286.5,3.75,43.8125,37.0,21.5,170.18
170.18,145.0,0.296875,0.5128515625,1,6.46484375,30.0,145.0,3.0,50.734375,39.5,78.0,62.453125,0.0,5.5,207.58203125,0.21484375,29.79296875,32.5390625,8.10546875,185.42
154.94,115.0,9.298828125,0.48,0,4.134765625,26.0,125.0,0.0,104.0,14.3125,630.5419921875,110.0,0.0,4.015625,170.625,5.0,30.5,65.0,3.21875,157.48
177.8,145.0,2.0,0.22,1,12.53125,27.0,155.0,0.0,92.0,13.5,7.5,98.0,0.0,1.0,15.0,2.0,50.3125,64.0,0.65625,172.72
187.96,247.0,14.125,0.415,1,17.0,36.0,265.0,0.0,110.65869140625,19.0,84.5,35.0,0.0,2.0,260.0,10.125,58.25,59.25,1.625,190.5
182.88,185.0,3.342041015625,0.41919677734375,1,5.583740234375,31.0,185.0,2.0,55.57080078125,20.671875,111.203125,48.087646484375,0.0,3.6015625,230.33984375,2.74658203125,36.990966796875,26.197265625,4.212646484375,187.96
167.64,115.0,9.5,0.51,0,20.0,36.0,125.0,0.0,177.5,24.0,392.0,127.0,0.0,4.752233028411865,53.0,7.5,90.5,109.5,0.5,162.56
172.72,145.0,4.0,0.585,1,0.5,26.0,145.0,0.0,85.0,31.757354736328125,140.14389038085938,24.75,0.0,8.117095947265625,183.34375,2.0,41.25,52.90625,3.40625,175.26
190.5,230.0,29.0,0.56,1,4.0,28.0,205.0,0.0,57.0,6.0,59.0,57.0,0.0,0.5,42.0,20.0,14.0,35.0,0.0,193.04
175.26,155.0,10.0,0.4549999999999999,1,6.0,23.0,155.0,0.0,68.0,14.5,142.5,50.5,0.0,2.0,38.0,8.0,24.5,45.5,1.0,180.34
185.42,240.0,6.25,0.5728125000000001,1,5.5,28.0,265.0,0.0,108.875,20.9375,111.9375,8.0625,0.0,1.6875,6.625,5.25,52.96875,77.28125,0.5,195.58
182.88,185.0,1.781494140625,0.4539599609375,1,4.3916015625,31.0,170.0,0.0,39.7998046875,24.23388671875,267.7001953125,42.2275390625,0.0,8.912109375,169.365234375,1.531494140625,26.856201171875,18.8193359375,8.125,182.88
177.8,155.0,14.0654296875,0.5177685546875,1,30.41552734375,29.0,155.0,2.0,140.97509765625,2.25,104.25,140.44677734375,0.0,0.0,185.560546875,11.9990234375,91.07861328125,85.796875,0.98876953125,172.72
162.56,135.0,0.62109375,0.66390625,1,12.6181640625,26.0,135.0,2.0,58.2080078125,49.1875,20.4375,45.5751953125,0.0,3.8125,243.7607421875,0.5185546875,34.2880859375,42.8447265625,3.53125,160.02
180.34,155.0,6.0,0.5,1,14.125,25.0,155.0,0.0,109.73828125,15.0,13.375,29.1875,0.0,3.12109375,80.0,5.5,63.75,41.75,0.0,177.8
180.34,170.0,6.0,0.34,1,11.0,26.0,170.0,0.0,166.0,18.1875,424.25,79.0,0.0,3.8125,190.0,3.0,110.0,81.0,12.0,182.88
177.8,155.0,14.8125,0.436875,1,10.0,30.0,155.0,1.0,114.4375,30.5,298.75,73.4375,0.0,1.0,318.375,11.0625,61.75,63.625,9.6875,185.42
172.72,155.0,2.0,0.545,1,8.5,28.0,170.0,0.0,39.0,14.859375,44.703125,54.0,1.0,0.8203125,144.0,2.0,28.5,22.5,3.0,180.34
172.72,145.0,7.25,0.5075000000000001,1,4.75,31.0,155.0,0.0,49.75,17.59765625,92.94140625,52.5,0.0,9.7265625,126.75,6.25,32.25,27.5,6.0,172.72
177.8,155.0,7.8125,0.52078125,1,5.890625,31.0,170.0,1.0,69.359375,46.4375,322.0,37.46875,0.0,13.6875,54.953125,6.234375,53.390625,28.453125,3.03125,182.88
180.34,170.0,28.684326171875,0.43823974609375,1,7.38336181640625,34.0,185.0,1.0,122.01373291015624,28.515625,175.515625,60.07440185546875,0.0,4.515625,142.171875,16.9888916015625,72.61224365234375,52.21405029296875,3.76776123046875,187.96
182.88,185.0,6.375,0.5728125000000001,1,4.0,37.0,185.0,0.0,55.61850547790527,21.0,1.5,46.75,0.0,5.5,94.43380737304688,4.9375,40.7578125,32.75,11.302734375,177.8
185.42,241.0,1.875,0.415,1,5.0,35.0,260.0,0.0,120.5,8.21875,283.65625,57.0,0.0,0.125,77.09521484375,2.0,68.5,85.0,4.33203125,190.5
175.26,125.0,11.0,0.32,0,6.0,27.0,125.0,0.0,162.0,11.3125,351.25,87.0,0.0,10.375,342.0,10.0,114.0,67.0,5.0,172.72
177.8,155.0,4.8125,0.4921875,1,12.46875,26.0,155.0,3.0,74.125,16.09521484375,33.07958984375,24.96875,0.0,10.107421875,30.3125,3.3125,36.21875,44.34375,0.59375,182.88
177.8,155.0,2.0,0.33,1,6.0,27.0,145.0,0.0,86.125,38.5,101.0,43.65625,0.0,11.0,97.140625,1.5,70.4375,40.75,2.25,185.42
203.2,265.0,17.7265625,0.3348828125,1,4.248046875,30.0,205.0,0.0,206.6796875,12.69384765625,24.470458984375,46.79296875,0.0,1.593017578125,159.75,16.568359375,151.275390625,86.35546875,3.0,203.2
190.5,185.0,9.19140625,0.5802343750000001,1,13.98828125,37.0,185.0,0.0,130.1015625,24.7890625,84.1484375,44.73046875,0.0,23.21875,19.69921875,6.92578125,57.23046875,87.08984375,0.734375,190.5
187.96,170.0,1.0,0.53,1,0.5,25.0,170.0,3.0,31.0,15.25,254.5625,13.25,0.0,6.5625,31.5,0.5,16.5,21.75,1.5,187.96
177.8,145.0,0.0,0.6125,1,1.25,25.0,145.0,3.0,52.25,44.8125,65.375,35.0,0.0,24.5625,202.875,0.0,29.125,36.75,6.375,180.34
180.34,185.0,2.0,0.425,1,11.5,32.0,185.0,0.0,110.5,23.625,198.875,74.0,0.0,4.5,412.0,1.5,58.5,61.5,9.0,185.42
187.96,170.0,0.8610572814941406,0.1252383422851562,1,1.296844482421875,36.0,170.0,0.0,31.3111572265625,17.75,171.875,25.313671112060547,1.0,0.25,101.17751693725586,0.6109657287597656,18.213207244873047,16.462493896484375,2.8135223388671875,190.5
167.64,135.0,4.3671875,0.41615234375,0,4.9921875,43.0,135.0,2.0,120.30859375,21.45068359375,259.85498046875,95.361328125,0.0,4.97509765625,291.3046875,3.724609375,87.75,59.396484375,4.03125,172.72
182.88,185.0,0.25,0.5525,1,2.0,22.0,185.0,0.0,83.1689453125,6.875,89.75,46.6875,0.0,1.125,319.9375,0.34375,55.375,48.25,16.0,182.88
180.34,170.0,0.0,0.6,1,0.0,26.0,170.0,0.0,156.0,34.25,156.5,78.0,0.0,1.75,223.0,0.0,46.0,127.0,32.0,180.34
175.26,155.0,9.0,0.33,1,29.0,22.0,145.0,0.0,199.0,10.0,46.75,77.0,0.0,0.75,259.0,9.0,152.0,76.0,5.0,177.8
180.34,185.0,1.0,0.5375000000000001,1,7.25,32.0,170.0,0.0,72.25,27.0,19.5,41.5,0.0,14.25,208.5,0.75,44.75,42.25,4.5,185.42
170.18,135.0,7.0625,0.48,1,4.875,27.0,135.0,0.0,89.41284495592117,11.65625,45.9560546875,58.75,0.0,1.0,216.1875,5.390625,59.0,57.625,13.5,177.8
182.88,170.0,4.0,0.53,1,7.0,24.0,155.0,0.0,84.0,38.265625,187.0,48.75,0.0,1.0,125.25,4.0,60.75,41.5,6.0,182.88
175.26,170.0,1.0,0.425,1,8.0,25.0,170.0,0.0,74.5,7.25,211.625,98.5,0.0,3.375,119.0,1.0,44.0,42.5,10.0,180.34
182.88,264.0,2.5,0.66,1,3.5,27.0,245.0,0.0,17.5,48.0,242.5,6.5,0.0,5.5,6.0,2.5,8.5,13.5,0.0,187.96
177.8,155.0,0.0,0.3,1,0.0,25.0,155.0,0.0,15.0,64.0,581.0,18.0,0.0,5.0,216.0,0.0,12.0,6.0,3.0,180.34
170.18,155.0,11.02252197265625,0.2165513610839843,1,3.412017822265625,31.0,145.0,4.0,170.5187225341797,1.59375,1.125,66.75050354003906,0.0,3.59375,83.20880126953125,6.99554443359375,130.99652099609375,42.659088134765625,4.691253662109375,177.8
195.58,260.0,9.0,0.59,1,8.0,35.0,180.0,0.0,91.0,27.0,108.25,39.0,0.0,3.875,134.46875,7.71875,41.375,60.5,8.25,203.2
187.96,245.0,4.5,0.45,1,10.5,31.0,240.0,1.0,49.5,3.0859375,3.6953125,20.5,0.0,7.65625,80.0,3.5,36.5,23.5,0.0,195.58
180.34,145.0,3.125,0.3415625,1,2.09375,26.0,155.0,0.0,48.0,27.125,231.53125,28.28125,0.0,9.5,141.25,1.71875,31.40625,21.90625,5.53125,187.96
182.88,190.0,0.375,0.86375,1,0.625,26.0,219.0,0.0,17.5,6.609375,0.0,92.375,1.0,0.09375,0.0,0.375,1.625,14.125,13.75,182.88
190.5,205.0,11.0703125,0.652470703125,1,30.5234375,28.0,205.0,1.0,190.40234375,19.40625,259.109375,55.587890625,1.0,3.953125,18.3046875,11.0703125,76.57421875,151.2470703125,0.041015625,187.96
175.26,145.0,12.0,0.55,1,5.0,29.0,155.0,0.0,182.0,30.5625,185.765625,16.0,0.0,6.25,0.0,8.0,102.0,115.0,0.0,172.72
185.42,170.0,1.0,0.48,1,5.0,26.0,170.0,0.0,59.0,31.815940365195274,361.6407286580652,76.5,0.0,4.752233028411865,171.5,1.0,26.5,31.0,13.5,185.42
182.88,205.0,6.75,0.6074999999999999,1,12.0,27.0,205.0,0.0,156.75,50.90625,465.59375,51.75,0.0,1.28125,124.0,6.0,63.0,115.75,1.25,190.5
185.42,185.0,2.2529296875,0.50923828125,1,25.3525390625,38.0,185.0,0.0,138.69921875,17.68359375,47.4765625,65.2568359375,0.0,8.046875,180.6630859375,1.958984375,72.0302734375,86.265625,2.400390625,185.42
170.18,170.0,3.5625,0.5800000000000001,1,6.375,27.0,170.0,0.0,55.125,20.20556640625,481.005126953125,64.0625,0.0,11.442138671875,377.8125,3.1875,19.4375,40.25,10.9375,182.88
170.18,115.0,4.625,0.56,0,11.0,29.0,125.0,0.0,118.65625,50.0,160.0,38.5,0.0,15.0,150.0,4.5,73.875,70.375,5.0,175.26
175.26,155.0,2.0,0.405,1,5.0,29.0,155.0,0.0,100.75,12.96875,124.1875,35.25,0.0,1.375,209.5,0.75,41.0,63.75,8.0,180.34
180.34,170.0,2.0,0.45,1,7.0,22.0,170.0,0.0,99.0,3.0,512.0,75.0,0.0,1.0,321.0,2.0,64.0,50.0,13.0,185.42
180.34,170.0,1.125,0.3874999999999999,1,7.375,31.0,185.0,1.0,147.5,4.5,37.0,88.0,0.0,2.0,173.25,1.125,102.875,74.5,11.0,185.42
175.26,155.0,1.71875,0.473125,1,3.5625,27.0,135.0,0.0,104.40625,33.359375,141.421875,29.5,0.0,9.21875,160.625,1.21875,66.21875,59.59375,8.0,187.96
180.34,170.0,6.5,0.4175,1,18.0,31.0,170.0,0.0,93.25,10.125,114.375,101.5,0.0,4.25,344.0,3.25,47.5,48.5,7.75,185.42
165.1,135.0,11.9375,0.329609375,0,4.0390625,35.0,135.0,0.0,107.078125,69.875,102.125,65.9453125,0.0,20.625,67.359375,7.046875,65.4140625,45.6875,8.5,162.56
187.96,185.0,2.719482421875,0.606708984375,1,6.263427734375,30.0,205.0,2.0,76.95166015625,8.046875,298.578125,28.48974609375,0.0,2.75,53.045654296875,2.676513671875,52.20263671875,44.16162109375,1.638916015625,193.04
167.64,135.0,17.5,0.4575,1,40.75,35.0,135.0,0.0,181.75,24.583984375,119.859375,51.0,0.0,2.181640625,77.5,15.75,104.5,96.75,1.25,167.64
190.5,230.0,17.40625,0.468125,1,6.40625,30.0,205.0,0.0,109.8125,17.64453125,92.7705078125,72.75,0.0,0.4140625,36.0,15.84375,78.34375,53.75,0.0625,193.04
170.18,145.0,25.0,0.33,1,12.0,25.0,145.0,0.0,240.0,22.0,75.5,96.0,0.0,4.0,114.0,16.0,124.0,119.0,0.0,167.64
172.72,135.0,15.787841796875,0.5570605468750001,1,12.113525390625,27.0,145.0,4.0,96.278076171875,24.0,199.625,47.451416015625,0.0,5.5625,139.246337890625,12.627685546875,51.56640625,57.513671875,4.101318359375,177.8
177.8,170.0,0.75,0.4862499999999999,1,17.25,29.0,170.0,0.0,83.0,12.375,10.40625,52.5,0.0,4.25,238.875,0.75,49.125,47.25,2.5,187.96
190.5,249.0,1.875,0.55125,1,9.625,32.0,231.0,0.0,161.875,9.935302734375,30.14306640625,46.125,0.0,6.2012939453125,277.375,1.75,72.25,111.375,0.5,198.12
177.8,135.0,4.0,0.44,1,15.0,27.0,125.0,0.0,99.5,27.0,146.75,128.5,0.0,12.75,15.5,4.0,53.0,63.5,6.5,177.8
187.96,265.0,6.0,0.58,1,14.0,22.0,240.0,0.0,54.4306640625,22.40625,424.0,51.0,0.0,5.5,472.1875,5.0,39.625,40.0,19.0,190.5
190.5,155.0,6.125,0.3025,1,2.625,29.0,155.0,2.0,81.625,14.0,336.0,21.25,0.0,9.0,70.0,4.125,61.125,30.625,0.5,193.04
177.8,155.0,11.11328125,0.52888671875,1,30.154296875,27.0,145.0,3.0,108.8203125,34.372955322265625,8.1693115234375,50.373046875,0.0,21.32196044921875,99.89453125,9.39453125,61.451171875,59.333984375,0.037109375,182.88
185.42,170.0,9.171875,0.36390625,1,5.2578125,26.0,170.0,0.0,229.90625,7.9658203125,22.09033203125,53.125,0.0,1.4111328125,167.828125,8.625,110.1796875,131.6328125,4.9140625,190.5
187.96,205.0,10.5,0.275,1,6.625,29.0,185.0,0.0,88.0,25.0,0.0,45.75,0.0,1.0,216.90625,5.5,37.0,60.0,4.25,193.04
190.5,230.0,8.92578125,0.484765625,1,8.17578125,31.0,205.0,0.0,98.2265625,35.02105712890625,181.10989379882807,37.46875,0.0,11.797607421875,79.75,7.73046875,71.04296875,53.59375,0.7578125,193.04
190.5,225.0,0.0,0.0,1,0.0,31.0,265.0,0.0,4.0,18.5,0.0,19.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,198.12
165.1,155.0,3.0,0.66,1,0.0,31.0,155.0,0.0,16.0,22.5,128.0,97.0,0.0,0.25,392.0,2.0,1.0,14.0,23.0,177.8
177.8,170.0,10.46875,0.4271875,1,2.84375,26.0,155.0,0.0,102.265625,5.6328125,140.083984375,66.296875,0.0,3.025390625,47.5625,9.65625,76.453125,41.921875,4.0625,180.34
172.72,155.0,9.625,0.3546875,1,3.9375,26.0,155.0,1.0,96.46875,28.46875,63.6171875,36.4375,0.0,2.15625,171.78125,5.53125,58.4375,45.5,2.71875,177.8
165.1,125.0,2.76953125,0.4698828125,1,4.134765625,33.0,125.0,3.0,63.1318359375,24.62109375,353.6982421875,45.1171875,0.0,2.3818359375,80.3017578125,2.33203125,36.927734375,39.220703125,2.6669921875,170.18
177.8,170.0,14.0,0.34,1,2.0,33.0,170.0,0.0,142.0,31.0,230.5,72.0,0.0,9.5,11.0,11.0,113.0,53.0,0.0,187.96
185.42,170.0,4.5,0.485,1,7.25,22.0,170.0,0.0,220.0,43.935546875,179.586669921875,21.0,0.0,0.6875,61.5,4.0,82.75,155.25,1.25,190.5
187.96,230.0,2.0,0.29,1,1.0,24.0,230.0,0.0,47.0,22.6875,41.0,12.0,0.0,0.5,119.0,2.0,32.0,23.0,1.0,187.96
177.8,170.0,61.0,0.59,1,2.0,28.0,170.0,0.0,248.0,19.166015625,142.869140625,126.0,0.0,1.240234375,19.0,47.0,127.0,166.0,2.0,177.8
203.2,265.0,26.0,0.49,1,28.0,34.0,264.0,1.0,167.0,11.9140625,125.4140625,80.0,0.0,1.1875,218.0,24.0,110.0,91.0,11.0,193.04
187.96,170.0,15.37890625,0.39611328125,1,8.7021484375,31.0,170.0,0.0,185.296875,62.376708984375,179.114013671875,43.1162109375,1.0,1.22796630859375,149.751953125,10.3173828125,109.7998046875,99.8681640625,2.2607421875,190.5
175.26,155.0,4.0,0.24,1,2.0,28.0,145.0,0.0,66.625,26.671875,302.0625,58.4375,0.0,7.078125,112.5,3.375,41.7158203125,41.5,9.6875,182.88
190.5,230.0,17.625,0.5025000000000001,1,14.625,29.0,205.0,0.0,143.25,6.5,0.0,128.0,0.0,0.5,138.0,15.375,88.375,83.0,0.25,193.04
177.8,170.0,29.58407592773437,0.4095468139648437,1,5.83770751953125,36.0,170.0,1.0,114.20828247070312,21.578125,71.125,71.77072143554688,0.0,13.046875,50.23995971679688,22.723419189453125,66.52005004882812,48.1810302734375,2.37835693359375,182.88
193.04,185.0,23.0625,0.525625,1,5.875,29.0,185.0,0.0,114.375,27.36181640625,172.961669921875,30.8125,0.0,2.1246337890625,67.25,20.5625,70.75,60.6875,0.25,203.2
175.26,155.0,25.83984375,0.555390625,1,17.4453125,28.0,155.0,0.0,211.05078125,21.125,25.625,152.0625,0.0,5.125,212.578125,22.02734375,144.02734375,123.07421875,2.75,187.96
172.72,135.0,7.5625,0.405625,1,8.40625,33.0,135.0,0.0,113.6875,11.3359375,33.4375,50.84375,0.0,1.7265625,311.4375,6.1875,83.6875,55.25,9.40625,177.8
182.88,205.0,0.5,0.675,1,10.0,35.0,205.0,0.0,28.0,15.5,40.5,3.5,0.0,2.0,4.5,0.5,25.5,17.5,0.0,182.88
182.88,265.0,0.0,0.7518750000000001,1,1.375,30.0,323.0,2.0,18.71875,3.0,0.0,63.25,0.0,1.0,0.0,0.0,8.375,14.34375,13.0,185.42
190.5,300.0,7.75,0.7,1,25.11328125,34.0,205.0,0.0,234.0,0.0,0.0,58.95849609375,0.0,0.0,227.0,6.0,126.0,189.74839437007904,3.625,205.74
167.64,135.0,20.0,0.515,1,10.0,25.0,135.0,0.0,84.328125,22.0,19.0,51.75,0.0,3.0,178.71443939208984,15.5,32.0,42.0,6.0,175.26
193.04,205.0,7.0,0.505,1,1.5,29.0,205.0,0.0,130.0,20.83790922164917,131.28386878967285,18.5,0.0,2.7271885871887207,69.5,6.5,93.0,58.0,3.0,200.66
185.42,185.0,8.0,0.61,1,11.0,33.0,185.0,0.0,59.0,14.0,50.0,116.0,0.0,1.0,656.0,8.0,10.0,51.0,0.0,182.88
180.34,170.0,3.9375,0.44,1,6.78125,31.0,170.0,0.0,111.0,32.0,14.0,62.828125,0.0,6.5,107.5,3.375,67.875,69.5,16.1796875,180.34
180.34,170.0,3.203125,0.2871875,1,2.140625,32.0,170.0,0.0,70.21875,21.90625,144.078125,32.171875,0.0,6.765625,52.1875,2.15625,40.953125,27.90625,3.0625,182.88
193.04,250.0,4.0,0.415,1,12.0,28.0,240.0,0.0,119.359375,21.5,28.0,40.0,0.0,10.5,384.0,1.0,73.25,75.125,3.0,198.11999999999995
182.88,170.0,0.9638671875,0.3874267578125,1,0.046875,36.0,170.0,3.0,80.845703125,32.05859375,124.5859375,69.3740234375,0.0,5.71875,77.63330078125,0.89306640625,64.9228515625,30.90234375,0.60009765625,182.88
185.42,185.0,4.625,0.578125,1,6.75,29.0,185.0,0.0,154.5625,25.296875,18.53125,83.25,0.0,19.6953125,12.375,3.5,105.3125,88.6875,0.0,182.88
175.26,170.0,0.6875,0.308125,1,2.875,29.0,170.0,0.0,99.3125,20.525222778320312,190.96978759765625,87.9375,0.0,4.7072296142578125,117.1875,0.1875,67.9375,42.3125,7.75,182.88
185.42,145.0,9.5,0.61125,1,5.375,28.0,145.0,3.0,115.0,19.586814124137163,29.41328615322709,32.375,0.0,5.829299684613943,29.125,7.75,80.625,68.25,0.125,185.42
175.26,135.0,4.125,0.49,0,11.375,32.0,135.0,0.0,53.625,32.6875,159.1875,31.25,0.0,15.1875,118.375,3.0,33.875,29.625,1.75,180.34
185.42,185.0,8.5,0.345,1,3.75,24.0,170.0,1.0,135.75,21.0,282.0,39.0,0.0,2.5,28.0,4.75,118.0,41.25,0.5,193.04
182.88,170.0,5.625,0.45,1,5.0859375,23.0,185.0,0.0,76.0625,31.958984375,354.900390625,23.0,0.0,2.0751953125,180.0,4.125,53.15625,34.7138671875,1.28125,185.42
180.34,155.0,0.5,0.655,1,1.5,30.0,155.0,0.0,37.5,10.234375,113.296875,44.5,0.0,0.453125,363.0,0.5,22.5,29.0,0.0,177.8
185.42,235.0,3.0,0.345,1,4.5,26.0,240.0,0.0,23.5,2.171875,7.390625,15.5,0.0,5.3125,1.5,2.0,13.5,10.0,0.5,198.12
