weight_class,B_avg_opp_SIG_STR_att,B_avg_TOTAL_STR_att,B_avg_opp_TOTAL_STR_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_DISTANCE_att,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_opp_SIG_STR_att,R_avg_opp_TOTAL_STR_att,R_avg_BODY_att,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_DISTANCE_att,R_avg_opp_DISTANCE_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
7.0,3.2771447329921766,3.8815637979434374,3.6109179126442243,3.068052935133617,1.3862943611198906,1.252762968495368,2.8622008809294686,2.302585092994046,1.3862943611198906,0.6931471805599453,5.817944146267096,5.707110264748875,3.7082224169570672,3.907010463604602,2.106418129378038,1.5314763709643886,1.490091154801534,3.4735180432417816,2.9444389791664403,0.6931471805599453,5.8622666086363004,5.8694663902971325,5.707110264748875,1.0,5.8027224225111045
10.0,4.400603020246817,3.9512437185814275,4.454347296253507,4.060443010546419,1.9459101490553132,1.5040773967762742,3.8010914447208646,4.127638290321564,3.1550037482737903,0.0,5.825468992912801,5.846438775057725,4.382026634673881,4.575435587045212,2.284205083058502,2.6119063405493077,2.302585092994046,4.110361437823385,4.400603020246817,0.0,5.825468992912801,5.84035091743822,5.755742213586912,1.0,5.825468992912801
1.0,4.77912349311153,4.919980925828125,4.997212273764115,4.499809670330265,2.3978952727983707,1.9459101490553132,4.174387269895637,4.418840607796598,3.784189633918261,0.0,5.771565725958661,5.442417710521793,4.61512051684126,4.836281906951478,2.70805020110221,2.0794415416798357,1.0986122886681098,4.997212273764115,4.553876891600541,0.0,5.74754414409507,5.755615623296219,5.442417710521793,0.0,5.73940698562913
6.0,5.293304824724492,4.962844630259907,5.303304908059076,5.0369526024136295,2.0794415416798357,1.9459101490553132,4.941642422609304,5.214935757608986,4.276666119016055,0.0,5.817944146267096,5.655991810819852,3.876395827784995,4.269697449699962,2.716349003916905,1.749199854809259,1.5040773967762742,3.9679306373664422,3.530030253505124,0.6931471805599453,5.817944146267096,5.832937638879745,5.655991810819852,1.0,5.825468992912801
6.0,4.314984983318192,4.78200798442579,4.415446299427375,4.081765780015241,2.520716102484711,2.2212394535400932,4.28573941522173,4.2088815945646365,3.4676871229309882,1.0986122886681098,5.817944146267096,5.655991810819852,3.998487357827102,4.353900399567865,2.6901831992737857,2.217843864538955,1.911854644642818,4.230931178726735,3.875099651323548,0.6931471805599453,5.832937638879745,5.832937638879745,5.655991810819852,1.0,5.8027224225111045
5.0,4.235690394508655,4.262349716910655,4.3208159036289855,3.6375861597263857,2.7083105838663424,2.3978952727983707,3.871201010907891,4.07753744390572,2.6741486494265287,0.0,5.8027224225111045,5.602118820879701,5.1089711948171175,5.212214667494625,3.3141860046725258,2.740840023925201,2.4849066497880004,4.686750172980514,4.987025428457122,0.6931471805599453,5.817944146267096,5.817944146267096,5.564520407322694,1.0,5.78726541179471
9.0,4.703415728467971,4.929301130565155,4.939321266803568,4.47383225649916,2.3430867237032946,2.125746523987203,4.7874134112636915,4.406555480997058,3.7229983690460235,2.1972245773362196,5.847709643462844,5.869296913133774,3.8980191576646224,3.92467698012048,1.805980781951131,2.3810640786913995,2.2442771216071105,4.081172249480455,3.7911786480794802,1.3862943611198906,5.847709643462844,5.8622666086363004,5.942799375126701,1.0,5.84035091743822
4.0,0.4054651081081644,1.5040773967762742,0.4054651081081644,0.0,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.4054651081081644,0.6931471805599453,5.8027224225111045,5.564520407322694,3.657130755799356,3.82319179172153,1.4469189829363254,1.3862943611198906,1.3217558399823195,3.7495040759303713,3.5263605246161616,0.6931471805599453,5.779446378577191,5.771565725958661,5.564520407322694,1.0,5.8027224225111045
2.0,3.784189633918261,4.820281565605037,4.039893876234924,3.6810362766529106,1.791759469228055,1.4830239875784417,4.551076922712059,3.676300671907076,3.1570004211501135,0.0,5.78726541179471,5.484796933490655,3.854791059473013,4.255169349137052,2.176171168138387,2.2479969027096427,1.9233358270167742,3.5463793915066533,3.586985146432596,0.6931471805599453,5.771565725958661,5.771565725958661,5.484796933490655,1.0,5.8027224225111045
8.0,4.135166556742356,3.7954891891721947,4.537961436294641,3.5263605246161616,1.8718021769015913,1.6094379124341003,3.5624655292582776,3.8296598993780226,2.7508701982851385,0.0,5.810362246718757,5.752572638825633,2.691243082785829,3.4420193761824107,2.1400661634962708,0.5596157879354227,0.5596157879354227,2.0794415416798357,2.169053700369523,0.6931471805599453,5.8027224225111045,5.825468992912801,5.707110264748875,1.0,5.810362246718757
7.0,3.849482486953248,3.525440984321483,4.268385400528579,3.6384081901878007,2.0273255405408217,1.936941479072553,2.801464645741636,2.9926023805450632,2.176171168138387,0.0,5.817944146267096,5.707110264748875,4.123093975508087,4.66814498514948,0.6931471805599453,2.463853240590168,2.0476928433652555,3.6309854756950335,3.6309854756950335,0.0,5.817944146267096,5.832937638879745,5.771441123130016,1.0,5.825468992912801
8.0,2.879900458028869,3.8541290270092436,3.255689797990917,2.752864216892003,1.0986122886681098,0.8109302162163288,2.4203681286504293,2.204145020180793,1.5968591302272404,1.0986122886681098,5.84035091743822,5.771441123130016,1.791759469228055,1.9459101490553132,1.5040773967762742,0.6931471805599453,0.6931471805599453,1.9459101490553132,1.3862943611198906,1.0986122886681098,5.825468992912801,5.84035091743822,5.910796644040527,1.0,5.84035091743822
9.0,4.774912960575186,5.143124477142335,4.850075229083814,4.672828834461906,1.9810014688665833,1.7047480922384253,4.658710952916121,4.658710952916121,3.8969093676180977,0.6931471805599453,5.825468992912801,5.707110264748875,4.260917762047916,4.684443366882599,1.0986122886681098,2.1972245773362196,1.8718021769015913,3.9464244321454784,4.1088225814027535,1.0986122886681098,5.810362246718757,5.832937638879745,5.860786223465865,1.0,5.825468992912801
6.0,4.049328787098525,4.118837416789981,4.234867291285762,3.779595156899192,2.0150081178763,1.5740300039586457,3.699709983959621,3.8773966169175558,3.112014594416761,2.4849066497880004,5.817944146267096,5.655991810819852,4.712586083018875,4.77435035178674,3.1055060254347735,3.355113817457467,2.8117158608927535,4.914773835249673,4.650735988960688,1.6094379124341003,5.832937638879745,5.84035091743822,5.655991810819852,1.0,5.825468992912801
5.0,3.4657359027997265,2.833213344056216,3.9889840465642745,3.1780538303479458,2.0794415416798357,1.9459101490553132,2.6390573296152584,3.1354942159291497,2.5649493574615367,0.0,5.78726541179471,5.602118820879701,5.016411224477616,5.112927508696294,3.0433475476615017,2.872488876876626,2.4883086526324467,4.7271309519479345,4.916877802290766,0.6931471805599453,5.771565725958661,5.771565725958661,5.602118820879701,1.0,5.8027224225111045
7.0,5.398518354470494,5.491176872226527,5.409544672092721,5.038166227482778,3.8248979856177794,3.4943152927762933,5.303540518515926,5.342714992123598,4.56492785741344,2.0794415416798357,5.817944146267096,5.707110264748875,4.886110836028518,4.901796514062105,2.711170328438454,2.267605374098019,1.914161450740733,4.8573869847880085,4.874003863219417,1.3862943611198906,5.847709643462844,5.8766147054290405,5.707110264748875,1.0,5.810362246718757
7.0,4.370238678921839,4.504659004391702,4.4637506205145625,4.024234996035074,2.70805020110221,1.9095425048844386,3.9524449199270615,4.22226126359329,3.0504571732432377,1.6094379124341003,5.817944146267096,5.707110264748875,3.999165704284794,4.2499684006721345,1.887919849402944,1.9556035726427121,1.4608488256395136,3.6682266377430075,3.69128810722252,1.9459101490553132,5.825468992912801,5.832937638879745,5.707110264748875,1.0,5.810362246718757
4.0,4.335479588818765,4.636225895217755,4.491096692130049,4.104369018834487,2.3351543773873216,1.8314480091312522,4.416133751970805,4.247626421653843,3.1632351006662405,0.0,5.8027224225111045,5.564520407322694,4.621499377666591,4.715683753159281,2.522667322615973,2.6626343120233154,2.1738040138619357,4.502959797189476,4.555318770872228,0.6931471805599453,5.825468992912801,5.825468992912801,5.564520407322694,1.0,5.810362246718757
6.0,3.871201010907891,3.044522437723423,4.709530201312334,3.258096538021482,2.302585092994046,2.302585092994046,1.9459101490553132,1.6094379124341003,0.0,0.0,5.817944146267096,5.655991810819852,3.624340932976365,3.8607297110405954,2.4423470353692043,1.791759469228055,1.6094379124341003,3.0204248861443626,3.1354942159291497,0.0,5.8027224225111045,5.8027224225111045,5.602118820879701,1.0,5.832937638879745
9.0,3.979681653901961,4.110873864173311,4.634728988229636,3.7376696182833684,2.4423470353692043,2.1972245773362196,2.6741486494265287,2.8622008809294686,2.0149030205422647,0.0,5.832937638879745,5.831882477283517,4.537961436294641,4.564348191467836,1.9810014688665833,2.545531271604435,2.169053700369523,4.020877410340228,4.418840607796598,0.0,5.817944146267096,5.817944146267096,5.87493073085203,1.0,5.84035091743822
9.0,3.9007092455278727,4.664028542994445,4.480173695813406,3.635940068819717,2.280467287740427,2.179710994843511,3.66276004288031,3.39492776864856,2.0910921588998113,1.0986122886681098,5.817944146267096,5.8944028342648505,3.4334160673750542,3.70518222494176,2.293350692325131,1.7375380940501282,1.390557721009532,3.558196087668418,3.1915735019608067,1.791759469228055,5.897758080667674,5.9047076831817,5.942799375126701,1.0,5.817944146267096
7.0,4.438229731232439,5.274280788719795,4.643188253175612,4.1088225814027535,2.583997552432231,2.1400661634962708,4.378896741664954,4.02535169073515,3.3096301881366648,0.0,5.84035091743822,5.707110264748875,4.300680995219929,5.018107308934956,1.149384614041533,1.9459101490553132,1.9095425048844386,3.449987545831587,3.9415818076696905,0.0,5.832937638879745,5.84035091743822,5.707110264748875,1.0,5.8694663902971325
8.0,3.9667479051173924,3.9572353482496943,4.228656899829694,3.8080504150451677,1.4170660197866443,1.252762968495368,3.745082550672494,3.5355097192697493,2.840539384148289,0.6931471805599453,5.855014613970084,5.771441123130016,3.1888997480797405,3.398067488653228,1.4180125413906752,1.0802149235283935,0.9576126014360612,2.0028515254554518,1.6810315656211092,0.6931471805599453,5.84035091743822,5.855014613970084,5.771441123130016,1.0,5.855014613970084
6.0,4.927253685157205,4.919980925828125,5.455321115357702,4.709530201312334,3.58351893845611,3.5427692792825534,4.211201243018354,4.721006884313792,3.7376696182833684,0.0,5.795023781753144,5.655991810819852,4.454347296253507,5.075173815233827,2.833213344056216,3.044522437723423,2.5649493574615367,3.828641396489095,4.04305126783455,0.0,5.795023781753144,5.810362246718757,5.655991810819852,1.0,5.795023781753144
8.0,4.508216077548236,4.365484311804566,4.675672334609757,4.233851716706798,2.2093041029908207,2.064932495813433,4.17462762562327,4.121922996657613,3.3241503993331887,1.791759469228055,5.847709643462844,5.771441123130016,4.778606227451123,4.812011159321748,3.419976198735122,2.8283783260709177,2.2392035357790703,4.694106230282247,4.6663465569875795,1.791759469228055,5.847709643462844,5.9047076831817,5.771441123130016,1.0,5.832937638879745
1.0,4.1588830833596715,4.662259152972219,4.293878247897177,3.9415818076696905,2.1972245773362196,1.9459101490553132,3.964081631874389,4.139158578011894,2.5649493574615367,0.0,5.722931293494962,5.442417710521793,4.3975308212098465,4.605170185988092,2.8903717578961645,2.8183982582710754,2.4849066497880004,4.412798293340635,4.2626798770413155,0.0,5.779446378577191,5.779446378577191,5.484796933490655,0.0,5.706179599255923
8.0,4.312475571712766,4.473066345354754,4.627420794922911,4.129148484416793,1.6582280766035324,1.6094379124341003,4.338923394256375,4.137164559405029,3.3758795736778655,0.6931471805599453,5.855014613970084,5.771441123130016,3.70898840703665,4.464470303884956,0.9409833444645266,1.55814461804655,1.4469189829363254,2.264363880173848,2.6784497313259195,1.3862943611198906,5.8622666086363004,5.89075984298635,5.771441123130016,1.0,5.855014613970084
3.0,3.938238847559039,4.3545028697136114,4.28573941522173,3.480759204498341,2.34988605361201,1.902573835568345,3.7498716554235743,3.787026515253461,2.5307161858192946,1.3862943611198906,5.795023781753144,5.5254529391317835,3.8359810730321455,3.936029407019839,2.557863010430945,1.6215710387104816,1.2210142701807878,4.096847936580814,3.78588608121136,2.0794415416798357,5.78726541179471,5.795023781753144,5.564520407322694,0.0,5.795023781753144
5.0,2.302585092994046,3.091042453358316,2.4849066497880004,1.9459101490553132,1.0986122886681098,1.0986122886681098,2.5649493574615367,1.791759469228055,1.0986122886681098,0.0,5.8027224225111045,5.602118820879701,3.8604007095571213,3.9388474903045476,2.2915873387845043,1.7382707842770688,1.0285027224810832,3.9688167694581,3.6037129651803976,0.6931471805599453,5.810362246718757,5.84035091743822,5.602118820879701,1.0,5.8027224225111045
7.0,2.8719743927564485,4.152023673808778,3.042287799922007,2.67630150278763,1.2437942985126076,1.1394342831883648,2.7357869560738095,2.665490586683414,1.3784511836588647,1.3862943611198906,5.825468992912801,5.707110264748875,4.503146112102014,4.800974657153836,2.3442817049249616,2.128045676642146,1.6356537545649934,3.97917042511595,4.20025180339829,1.0986122886681098,5.817944146267096,5.8694663902971325,5.707110264748875,1.0,5.84035091743822
3.0,4.189654742026425,5.049856007249537,4.3694478524670215,3.912023005428146,0.0,0.0,4.363098624788363,3.716616209085536,1.6094379124341003,0.0,5.78726541179471,5.5254529391317835,4.532599493153256,4.897839799950911,2.833213344056216,2.0794415416798357,2.0794415416798357,4.820281565605037,4.330733340286331,0.0,5.779446378577191,5.810362246718757,5.5254529391317835,1.0,5.78726541179471
8.0,4.606731466555044,5.144947631703849,4.791909055408501,4.475915350130829,1.7546199222785983,1.4542450230283983,4.190601263630456,4.318737332936743,2.9477230543676303,1.3862943611198906,5.832937638879745,5.707110264748875,4.5976419195673,4.612642200826793,2.1972245773362196,1.6094379124341003,1.4469189829363254,4.415824014257172,4.532599493153256,0.0,5.832937638879745,5.847709643462844,5.771441123130016,1.0,5.825468992912801
5.0,4.04633534303574,4.598900572974496,4.539297441837384,3.721165117611905,2.2512917986064953,2.0794415416798357,3.918253555178782,3.5040547671018634,2.7647455447787554,0.0,5.771565725958661,5.602118820879701,3.9464244321454784,4.602667055769973,1.6817585740137264,1.3217558399823195,1.3217558399823195,3.7316994512968646,3.6142905971228636,1.3862943611198906,5.795023781753144,5.8027224225111045,5.602118820879701,1.0,5.771565725958661
5.0,4.7921682906659475,4.553383348775683,5.438758426097004,4.54744175677907,3.092461900012542,2.8790228800875104,3.9434005411204014,3.630157318297805,2.801464645741636,0.6931471805599453,5.817944146267096,5.602118820879701,4.719265876178773,4.803060029827632,3.0835571216695823,2.0252658075778114,1.8269405838582244,5.264671708852836,4.627191551044629,0.0,5.795023781753144,5.8027224225111045,5.602118820879701,1.0,5.8027224225111045
3.0,4.8283137373023015,4.6913478822291435,4.969813299576001,4.532599493153256,2.9444389791664403,2.70805020110221,4.31748811353631,4.7535901911063645,4.02535169073515,0.0,5.779446378577191,5.5254529391317835,3.7727609380946383,3.9367156180185177,2.0476928433652555,1.8718021769015913,1.7047480922384253,3.1675825304806504,3.392829131991639,0.0,5.771565725958661,5.771565725958661,5.484796933490655,1.0,5.78726541179471
5.0,4.430816798843313,5.198497031265826,4.445221480045862,4.31748811353631,2.716349003916905,2.2866134968241756,4.916324614625014,4.496418510174195,3.657130755799356,0.0,5.795023781753144,5.602118820879701,4.584329520116239,4.749811509147343,3.4094961844768505,2.5307161858192946,1.791759469228055,4.718498871295094,4.338923394256375,0.0,5.825468992912801,5.84035091743822,5.602118820879701,1.0,5.771565725958661
9.0,3.984343667007772,3.912023005428146,4.334836751870924,3.7376696182833684,1.55814461804655,0.9379299069776362,2.70805020110221,3.5553480614894135,2.5257286443082556,0.0,5.8622666086363004,5.910796644040527,4.425688343386514,4.538295605052973,2.6164830075767194,2.3978952727983707,1.9095425048844386,4.091083669429792,3.9512437185814275,0.0,5.847709643462844,5.855014613970084,5.8805329864007,1.0,5.855014613970084
5.0,4.255169349137052,4.199548815671624,4.345832586545453,3.872502247265863,2.186753277468924,1.827568921924766,4.027581346062418,4.221802863401902,3.2435684374585723,0.6931471805599453,5.817944146267096,5.602118820879701,4.57418732337873,4.624053272989593,2.2284170228806315,2.517255347103633,2.273252827591094,4.73018396116964,4.438598939285368,1.0986122886681098,5.8027224225111045,5.8027224225111045,5.602118820879701,1.0,5.825468992912801
7.0,4.672828834461906,5.25227342804663,4.795790545596741,4.143134726391533,3.5263605246161616,3.091042453358316,4.74493212836325,4.430816798843313,3.1780538303479458,0.0,5.825468992912801,5.707110264748875,3.9435519530368084,4.268549500848942,2.089159791148757,2.2397118511755356,1.6537537962086113,3.559802411838794,3.7316994512968646,0.0,5.825468992912801,5.8622666086363004,5.707110264748875,1.0,5.84035091743822
6.0,2.911841023900605,3.1168084918382153,3.688097898779116,2.6744180096975176,1.2163953243244932,1.1115490796988292,2.3591573976055327,2.012295457135184,1.387270447092946,1.0986122886681098,5.832937638879745,5.655991810819852,3.462312079450173,3.595598464110711,1.749199854809259,1.5936895554659611,1.5212895256573955,3.516198774356662,3.2676659890376327,0.6931471805599453,5.8027224225111045,5.832937638879745,5.655991810819852,1.0,5.84035091743822
6.0,4.297285406218791,5.090305336184752,4.432431472977747,4.132350094232781,2.0149030205422647,1.7817734417081055,3.295836866004329,3.8501476017100584,2.9444389791664403,0.0,5.771565725958661,5.564520407322694,4.276666119016055,4.403665809777363,2.1972245773362196,2.1400661634962708,1.9860734445381256,4.349672914660902,3.9673537103649874,0.0,5.795023781753144,5.817944146267096,5.655991810819852,1.0,5.78726541179471
7.0,4.465908118654584,4.787491742782046,4.5217885770490405,4.0943445622221,2.740840023925201,2.3513752571634776,4.22683374526818,4.241326752570746,3.6888794541139363,0.6931471805599453,5.825468992912801,5.655991810819852,4.007333185232471,4.460144413937834,2.4849066497880004,2.1400661634962708,2.0149030205422647,3.817712325956905,3.597312260588446,0.0,5.825468992912801,5.84035091743822,5.707110264748875,1.0,5.832937638879745
8.0,3.9318256327243257,4.553876891600541,4.060443010546419,2.70805020110221,2.0794415416798357,1.3862943611198906,4.418840607796598,3.8501476017100584,3.258096538021482,0.0,5.84035091743822,5.771441123130016,2.9444389791664403,3.6375861597263857,2.3978952727983707,0.6931471805599453,0.6931471805599453,2.4849066497880004,2.5649493574615367,0.6931471805599453,5.84035091743822,5.832937638879745,5.771441123130016,1.0,5.8622666086363004
8.0,4.162947578846566,4.255612709818223,4.432431472977747,4.007333185232471,1.1444218246994038,1.1394342831883648,3.4281739693603575,3.6635616461296463,2.6210388241125804,0.0,5.817944146267096,5.771441123130016,3.9512437185814275,4.1666652238017265,2.3978952727983707,0.0,0.0,3.6506582412937387,3.6888794541139363,0.6931471805599453,5.817944146267096,5.832937638879745,5.707110264748875,1.0,5.817944146267096
4.0,3.886705197443856,4.513602992462601,4.426342518448393,3.6951100038645723,1.252762968495368,1.1786549963416462,3.096708190893993,3.4420193761824107,2.5257286443082556,0.0,5.779446378577191,5.564520407322694,4.16835952409812,4.248327817320336,2.130832487549325,2.0257811386894478,1.8896704307324372,4.129431392080762,3.888426471611406,0.6931471805599453,5.771565725958661,5.771565725958661,5.602118820879701,1.0,5.779446378577191
1.0,4.678366946932451,4.412798293340635,5.187385805840755,4.555520277344271,2.224623551524334,1.7272209480904839,3.258096538021482,4.512757172528984,2.630088659632498,0.0,5.755615623296219,5.442417710521793,3.367295829986474,3.4011973816621555,2.0794415416798357,0.6931471805599453,0.6931471805599453,3.295836866004329,3.332204510175204,0.0,5.755615623296219,5.755615623296219,5.484796933490655,0.0,5.74754414409507
5.0,3.923364694625893,4.229794685821139,3.9526699846341145,3.85238910362403,1.2163953243244932,0.6694306539426292,3.8697350932253944,3.811598205726166,2.33373546781757,1.0986122886681098,5.810362246718757,5.602118820879701,4.665794807804526,4.8778179322053905,2.4822990863809196,3.315321723136453,2.8990148540521847,4.300257176607948,4.5597804836892815,1.0986122886681098,5.8027224225111045,5.810362246718757,5.602118820879701,1.0,5.832937638879745
4.0,3.946726318940224,4.244020961654438,4.317279758498573,3.659144855171057,2.1618852108909103,1.8123787564307907,3.8394523125933104,3.39492776864856,2.473118694035958,1.0986122886681098,5.78726541179471,5.564520407322694,4.549194810790383,4.738143406563374,1.4615580293679822,1.9781366092055424,1.6411317014424252,4.339753048468757,4.4036062427303815,0.6931471805599453,5.779446378577191,5.8027224225111045,5.602118820879701,1.0,5.795023781753144
6.0,3.332204510175204,4.0943445622221,4.04305126783455,3.1354942159291497,1.6094379124341003,1.3862943611198906,2.833213344056216,1.9459101490553132,1.6094379124341003,0.6931471805599453,5.817944146267096,5.655991810819852,2.2512917986064953,3.1463051320333655,0.9162907318741551,1.1786549963416462,0.9162907318741551,1.749199854809259,1.5040773967762742,0.0,5.810362246718757,5.84035091743822,5.655991810819852,1.0,5.810362246718757
7.0,5.372067216199063,4.836878517138667,5.580360707422163,5.14806279389717,3.1551442697126486,2.883348454220509,4.413113407039371,5.277798845854286,4.272176754582358,1.6094379124341003,5.825468992912801,5.707110264748875,3.870956840475717,4.119989465142509,2.2326151818592677,2.3431570562590913,1.893206085564745,3.906224979313175,3.565121573316394,1.0986122886681098,5.84035091743822,5.883712284613752,5.707110264748875,1.0,5.8027224225111045
5.0,3.70707233057383,4.56954300834494,3.9464244321454784,3.512477839830972,1.9810014688665833,1.0986122886681098,4.23410650459726,3.4657359027997265,2.1102132003465894,0.0,5.832937638879745,5.602118820879701,4.247601986072144,4.523146350509501,1.672999393923845,1.4687380303309652,1.149384614041533,3.6264220991801897,3.697436488046916,0.0,5.795023781753144,5.8027224225111045,5.602118820879701,1.0,5.84035091743822
8.0,3.4965075614664802,4.278400724828264,3.6699514442284173,3.3209810478053545,1.5448993912965292,1.4321038971511848,3.6699514442284173,3.0651417249261588,2.345405090176974,1.0986122886681098,5.825468992912801,5.771441123130016,4.131670707281101,4.348202557813827,1.3462896493137144,1.8409254618226758,1.666385054500274,3.1751797803104775,3.6480422006882023,1.6094379124341003,5.832937638879745,5.847709643462844,5.771441123130016,1.0,5.825468992912801
2.0,3.2188758248682006,3.5553480614894135,3.3141860046725258,3.1570004211501135,0.4054651081081644,0.0,3.044522437723423,3.1570004211501135,2.1972245773362196,0.0,5.763622475012218,5.484796933490655,4.406719247264253,4.809130917885527,3.16955426953549,2.4203681286504293,2.1510351948668447,4.77912349311153,4.371325045134061,0.0,5.771565725958661,5.771565725958661,5.5254529391317835,0.0,5.731203070232193
8.0,4.085976312551584,4.836281906951478,4.236481399691432,3.9536446801189653,1.6094379124341003,1.9636097261547143,4.577734976287827,4.0943445622221,2.087223682121891,0.0,5.817944146267096,5.707110264748875,4.024234996035074,4.487230888123405,2.6741486494265287,2.2083731715774717,1.791759469228055,4.31748811353631,3.9281423873080294,0.0,5.84035091743822,5.8622666086363004,5.771441123130016,1.0,5.832937638879745
6.0,4.824235118533308,4.925004355907857,4.9022138195448415,4.700404901297316,2.4451877656931784,2.0606503655850132,4.593797163902014,4.573995919430187,3.2011214890151023,0.6931471805599453,5.817944146267096,5.655991810819852,3.995904489408848,4.520428957533,2.829068737616742,1.4469189829363254,1.1977031913123406,4.164239804228063,3.689074747542933,0.6931471805599453,5.795023781753144,5.810362246718757,5.655991810819852,1.0,5.8027224225111045
5.0,4.6913478822291435,4.74493212836325,5.123963979403259,4.59511985013459,1.9459101490553132,1.0986122886681098,3.091042453358316,3.044522437723423,2.3978952727983707,0.0,5.771565725958661,5.564520407322694,3.7495040759303713,4.56954300834494,1.791759469228055,1.5040773967762742,1.0116009116784799,2.4423470353692043,3.079613757534693,0.0,5.779446378577191,5.8027224225111045,5.564520407322694,1.0,5.771565725958661
9.0,5.026434308960949,4.876151066716461,5.303304908059076,4.912654885736052,2.2375256028423474,1.8410089113176789,4.680044531360135,4.966335035199676,3.983069083297014,0.0,5.847709643462844,5.929589143389895,4.582413198865475,4.79682307021093,0.8649974374866045,2.5745188084776873,2.327277705584417,4.427836170705175,4.435271149192694,0.0,5.84035091743822,5.8622666086363004,5.929589143389895,1.0,5.8622666086363004
8.0,3.0504571732432377,3.663962206920101,3.120435752054948,2.9156570132672908,1.0855059411628092,1.064171798687818,3.189704447567921,2.776000863010718,2.1893813998751934,1.3862943611198906,5.825468992912801,5.771441123130016,3.228826155721369,3.3886185994552953,2.0794415416798357,1.6462518855568167,1.1394342831883648,3.347708696711169,3.1489896974040343,1.3862943611198906,5.84035091743822,5.84035091743822,5.771441123130016,1.0,5.825468992912801
7.0,4.656338472562491,4.935372809595709,4.695924549256556,4.421848128860553,2.4665092846482843,1.927891643552635,4.7098116932213,4.563696937781517,3.4965075614664802,1.0986122886681098,5.817944146267096,5.707110264748875,4.07760364934121,4.304592825550578,2.4310744992660607,2.087586988211264,1.8358573421945952,4.412312853564114,3.8742278382012705,0.6931471805599453,5.825468992912801,5.832937638879745,5.707110264748875,1.0,5.810362246718757
8.0,3.713095581251923,3.734595702211957,3.9221280272863406,3.3845226698338853,2.309979561401782,1.8807762125979783,3.2591476680829747,3.1126468766764206,1.8754014609312384,0.6931471805599453,5.817944146267096,5.771441123130016,5.461710913456472,5.528932932700948,2.4203681286504293,3.1702106528869196,2.7568403652716422,4.895504986842624,5.413875707182309,1.0986122886681098,5.84035091743822,5.847709643462844,5.846438775057725,1.0,5.817944146267096
9.0,2.6119063405493077,3.332204510175204,2.8258332367585934,2.315007612992603,0.9162907318741551,0.8649974374866045,2.8258332367585934,2.4423470353692043,1.4170660197866443,1.3862943611198906,5.84035091743822,5.846438775057725,4.8534407067655785,5.16422778244935,1.6915218047029958,2.5521727708825552,2.2731522593806206,4.831114499005024,4.600991545743816,1.791759469228055,5.8766147054290405,5.8766147054290405,5.942799375126701,1.0,5.847709643462844
0.0,4.235011891712072,4.59511985013459,4.695424995276497,4.0956457985800725,1.6094379124341003,1.0986122886681098,4.12864533975209,3.9512437185814275,2.7568403652716422,0.0,5.817944146267096,5.602118820879701,4.868915707619006,4.879660155278769,3.3380467857994325,2.942792888259772,2.219543100291915,4.5970907601501745,4.8100861190279804,1.0986122886681098,5.78726541179471,5.78726541179471,5.602118820879701,1.0,5.795023781753144
7.0,3.2188758248682006,4.31748811353631,4.02535169073515,3.1354942159291497,0.9162907318741551,0.6931471805599453,3.1780538303479458,2.917770732084279,1.7047480922384253,0.0,5.810362246718757,5.655991810819852,2.70805020110221,3.258096538021482,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.0,5.817944146267096,5.8027224225111045,5.707110264748875,1.0,5.825468992912801
9.0,4.12359992037089,5.144036469909604,4.125621143898824,4.04633534303574,1.0340737675305385,0.723918839226699,4.924305502956027,4.017508513274123,3.1093399377998936,1.791759469228055,5.847709643462844,5.869296913133774,2.579269411236285,3.2062970426613404,0.6286086594223741,1.3217558399823195,1.3217558399823195,2.431417964837014,2.12525107771113,1.6094379124341003,5.832937638879745,5.8766147054290405,5.942799375126701,1.0,5.84035091743822
7.0,3.0081547935525483,3.6826098411003407,3.079613757534693,2.70805020110221,1.0116009116784799,0.5596157879354227,3.332204510175204,2.917770732084279,1.6582280766035324,1.3862943611198906,5.817944146267096,5.707110264748875,4.023117052933733,4.150055169236106,2.6479462770325046,2.7327428136925818,2.031432322493475,4.862715164019633,3.8738017926079484,1.3862943611198906,5.825468992912801,5.847709643462844,5.707110264748875,1.0,5.8027224225111045
5.0,4.172462341486053,4.602667055769973,4.324132656254979,3.6375861597263857,2.4203681286504293,2.0794415416798357,3.548179572010801,3.8918202981106265,2.934625357718116,0.0,5.810362246718757,5.602118820879701,5.102150402932029,5.435358218808835,1.9810014688665833,3.044522437723423,2.4423470353692043,4.725172978382788,5.0247025513076915,0.0,5.825468992912801,5.825468992912801,5.602118820879701,1.0,5.78726541179471
