B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_DISTANCE_att,B_avg_opp_DISTANCE_att,B_avg_CLINCH_att,B_avg_opp_CLINCH_att,B_avg_opp_GROUND_att,B_avg_CTRL_time(seconds),B_avg_opp_CTRL_time(seconds),B_total_time_fought(seconds),B_Height_cms,B_Reach_cms,R_avg_opp_SIG_STR_landed,R_avg_opp_TD_landed,R_avg_DISTANCE_landed,R_avg_opp_DISTANCE_att,R_avg_CTRL_time(seconds),R_avg_opp_CTRL_time(seconds),R_total_time_fought(seconds),R_win_by_TKO_Doctor_Stoppage,R_Height_cms,R_Reach_cms
8.625,17.875,3.25,0.625,2.5,0.875,6.0,0.0,0.0,129.75,190.5,198.12,9.78125,0.0,5.09375,33.875,0.0,0.0,1244.890625,0.0,185.42,182.88
6.0,13.0,4.0,6.0,2.0,3.0,0.0,27.0,55.0,116.0,177.8,185.42000000000002,17.6640625,0.375,2.6484375,15.9296875,280.578125,44.34375,466.8984375,0.0,182.88,187.96
59.6875,119.9375,93.125,95.4375,24.75,8.0,3.75,134.25,97.75,792.375,167.64,172.72,51.0,0.09375,41.28125,129.46875,83.65625,25.4375,761.5,0.0,165.1,162.56
64.25,83.15625,13.5,25.28125,6.65625,9.46875,9.21875,516.625,151.5,849.6875,175.26,182.88,21.8154296875,1.21875,11.32568359375,34.79150390625,265.2685546875,234.65869140625,750.861328125,0.0,177.8,182.88
64.25,137.5,133.5,108.0,5.25,4.0,7.5,153.0,85.0,774.25,175.26,182.88,53.0,0.0,27.0,116.0,596.0,9.0,900.0,0.0,170.18,180.34
30.25,34.375,15.96875,13.4375,6.71875,1.4375,5.4375,253.25,58.5,463.125,182.88,187.96,19.25,0.0,11.0,33.125,174.375,46.5,396.0,0.0,185.42,198.12
31.0,80.0,43.5,56.84375,5.921875,2.2578125,1.25,170.5,79.0,570.25,190.5,205.74,12.6103515625,0.0947265625,2.5458984375,10.4208984375,99.8642578125,49.1767578125,196.3955078125,0.0,190.5,200.66
40.2265625,91.5078125,65.2578125,73.953125,0.0625,0.21875,0.125,234.6171875,5.375,785.515625,177.8,185.42,18.7109375,0.15625,19.5703125,35.953125,97.9453125,4.98828125,368.90625,0.0,180.34,193.04
28.453125,60.75,49.21746826171875,22.5,3.140625,15.3125,2.0,146.25,26.875,608.0,182.88,182.88,35.0,1.625,24.265625,72.5,97.0,61.0,516.5,0.0,180.34,187.96
69.0,171.0,169.0,147.0,4.0,9.0,2.0,33.0,0.0,900.0,160.02,162.56,45.0,0.0,43.0,88.0,240.0,235.0,900.0,0.0,175.26,177.8
38.625,101.0,34.0,60.5,10.0,9.125,2.09375,262.0,222.0,681.25,182.88,187.96,12.875,1.0,7.5,18.375,2.25,115.875,304.375,0.0,185.42,193.04
55.1875,51.8125,13.28125,17.125,3.25,3.65625,14.84375,272.53125,192.375,590.65625,193.04,208.28000000000003,30.228759765625,1.395263671875,16.84521484375,49.1494140625,126.40234375,140.13671875,645.869873046875,1.0,185.42,195.57999999999998
71.0,107.0,7.0,3.0,5.0,0.0,21.0,208.0,403.0,724.0,177.8,180.34,4.0,1.25,2.125,2.375,25.375,104.375,199.75,0.0,175.26,180.34
34.4375,41.875,21.1875,22.9375,6.8125,7.8125,1.75,126.0,86.1875,358.625,190.5,190.5,45.30615234375,0.9912109375,19.87841796875,48.33056640625,71.41064453125,186.4501953125,555.17626953125,0.0,185.42,187.96
52.97430992126465,77.5,62.5,45.0,8.0,2.0,9.23779296875,206.0,271.0,393.625,193.04,193.04,9.0,0.0,9.0,28.0,0.0,0.0,600.0,0.0,180.34,185.42
32.5,82.5,29.5,45.0,1.5,12.0,3.0,52.0,154.0,384.5,162.56,160.02,12.5,0.0625,13.9375,28.125,21.25,94.625,256.875,0.0,165.1,170.18
33.75,137.375,71.7249755859375,42.40625,4.0,2.5,19.75,133.875,127.5,678.78125,170.18,172.72,31.0,2.0,29.9375,67.5390625,331.0,236.25,900.0,0.0,180.34,190.5
50.98016357421875,151.80877685546875,108.86248779296876,130.69757080078125,2.3707275390625,8.95989990234375,1.61077880859375,4.5048828125,80.71649169921875,792.6072998046875,170.18,177.8,34.90625,0.28125,36.625,99.71875,77.96875,27.78125,731.125,0.0,170.18,170.18
5.0,117.0,15.0,21.0,1.0,2.0,36.0,56.0,750.0,900.0,182.88,182.88,14.5625,2.5,9.0,7.765625,249.0,463.765625,900.0,0.0,182.88,185.42
38.0,7.0,12.0,7.0,0.0,0.0,0.0,45.0,0.0,97.0,170.18,175.26,20.5,0.0,17.5,41.0,221.5,12.0,456.0,0.0,175.26,182.88
41.0,57.0,20.0,19.0,12.0,5.0,7.0,336.0,400.0,886.0,167.64,170.18,31.10018920898437,1.023651123046875,15.213287353515623,56.350128173828125,116.91781616210938,92.6876220703125,659.7369384765625,0.0,175.26,177.8
54.13671875,95.78125,49.69140625,51.14453125,1.14453125,1.60546875,20.46875,140.37109375,257.11328125,715.46875,182.88,190.5,28.96664428710937,1.401580810546875,26.843490600585938,45.10484313964844,191.5683441162109,287.0370635986328,840.3583526611328,0.0,180.34,193.04
53.0,106.1728515625,52.75,88.875,6.5,14.0,3.5,104.5,194.203125,575.4290962219238,180.34,185.42,18.7265625,2.0,25.0,94.6875,60.0,153.5,900.0,0.0,182.88,190.5
49.1875,132.0859375,66.890625,52.78125,10.90625,19.2734375,18.359375,129.875,252.375,1031.8359375,185.42,190.5,26.25,0.5,14.125,46.8125,283.25,260.75,1159.53125,0.0,185.42,190.5
40.5,142.5,45.5,84.5,11.5,18.0,6.0,26.0,334.0,735.0,170.18,182.88,5.5,4.0,2.5,3.5,65.5,221.5,345.0,0.0,177.8,185.42
59.125,114.875,59.75,53.5,14.25,14.625,17.75,96.875,426.375,917.875,167.64,167.64,42.9375,1.25,26.0625,76.125,52.1875,86.375,636.75,0.0,160.02,167.64
61.78125,75.0,52.0,37.4375,9.0,4.0,3.0,137.0,110.5,720.0,187.96,195.58,10.375,1.6875,4.375,7.375,10.625,126.75,207.25,0.0,187.96,190.5
40.0,146.625,103.25,111.5,8.75,7.875,9.75,123.875,188.375,900.0,170.18,177.8,21.0,1.0,19.5,38.0,418.0,76.5,716.0,0.0,185.42,185.42
58.19921875,76.654296875,78.607421875,57.73583984375,1.99609375,7.8330078125,2.009765625,243.55810546875,131.72216796875,839.1591796875,187.96,190.5,27.380615234375,0.78955078125,14.57958984375,28.968505859375,28.679443359375,306.96630859375,711.10205078125,0.0,187.96,195.58
15.0,63.5,45.0,42.5,2.5,6.0,3.5,45.5,56.0,346.5,182.88,177.8,13.25,1.5,4.625,8.125,65.375,331.25,500.875,0.0,180.34,190.5
51.0,47.0,23.0,33.0,8.0,4.0,3.0,273.5,185.5,827.5,185.42,198.12,28.5,1.0,13.0,83.0,155.5,48.0,732.5,0.0,177.8,182.88
27.09375,96.828125,52.328125,76.65625,2.078125,1.53125,12.171875,37.5,52.671875,409.796875,185.42,193.04,9.3115234375,0.8447265625,1.537109375,4.3564453125,48.005859375,88.8671875,198.994140625,0.0,190.5,203.2
44.0,28.0,18.0,23.0,0.0,0.0,0.0,246.0,21.0,438.0,190.5,195.58,36.0,2.5,21.0,53.5,379.0,114.5,784.0,0.0,175.26,177.8
12.8720703125,18.4609375,23.00537109375,17.241455078125,2.21044921875,0.446533203125,0.016845703125,12.8466796875,1.835693359375,182.995849609375,195.58,195.58,59.25505065917969,0.26959228515625,25.66705322265625,102.62165832519533,286.1758728027344,58.94384765625,926.0563201904296,0.0,193.04,203.2
73.625,77.3125,98.0,38.75,4.0625,2.90625,5.5,73.5,236.5,900.0,175.26,185.42,19.71875,1.875,41.71875,49.21875,91.53125,232.34375,737.0625,0.0,177.8,185.42
20.65625,80.80859375,42.76171875,39.98046875,3.45703125,12.2734375,17.89453125,20.109375,179.80078125,533.83203125,185.42,193.04,42.875,2.93359375,41.69921875,96.015625,59.15234375,222.6171875,745.72265625,1.0,187.96,190.5
42.0,29.0,21.0,27.0,8.0,1.0,0.0,218.0,55.0,414.0,167.64,165.1,18.5,2.0,20.0,52.5,319.5,147.5,900.0,0.0,167.64,172.72
37.5,33.0,13.375,13.34375,19.28125,11.9375,2.125,85.46875,76.21875,302.65625,185.42,185.42,18.5,0.0,1.0,5.5,251.0,85.5,383.0,0.0,172.72,180.34
53.67041015625,61.34375,31.25,59.0,15.0,1.0,2.046875,97.3203125,177.75,511.0625,162.56,160.02,50.25,0.75,42.0,155.0,0.125,64.25,900.0,0.0,152.4,152.4
74.5,138.5,83.0,72.5,6.5,11.5,12.5,242.0,253.0,900.0,167.64,170.18,30.171875,0.828125,29.9140625,52.421875,72.609375,45.3984375,439.4609375,0.0,165.1,170.18
124.1875,186.5,138.875,140.0,11.8125,18.1875,2.0,168.625,259.1875,1156.5625,190.5,198.12,37.22509765625,1.02197265625,32.52099609375,74.2314453125,41.3515625,105.08837890625,904.01708984375,0.0,190.5,200.66
81.2802734375,154.17822265625,119.97607421875,84.51318359375,2.8408203125,2.99560546875,4.8759765625,11.431640625,399.84912109375,935.51318359375,167.64,175.26,39.1328125,1.1484375,24.984375,85.5078125,28.8125,140.6328125,653.9375,0.0,172.72,180.34
45.25,106.25,22.25,24.25,17.25,27.75,4.5,186.5,213.0,517.5,170.18,175.26,85.5,2.0,38.5,135.5,82.0,228.0,669.5,0.0,180.34,177.8
155.0,93.5,52.5,17.5,36.0,6.0,0.0,529.0,367.0,1200.0,177.8,182.88,13.5,0.0,6.5,35.0,171.5,60.0,615.5,0.0,187.96,190.5
30.7421875,67.23974609375,27.0,40.5546875,1.25,9.3125,14.6953125,111.0,378.0,712.0,200.66,205.74,25.0,1.0,14.0,45.5,226.25,115.0,776.21875,0.0,187.96,187.96
44.3125,72.75,84.0,50.84375,6.80078125,4.0,2.921875,125.75,0.0,526.75,175.26,177.8,26.518310546875,0.6222386471927166,22.0,70.06861114501953,18.0,46.5,585.75,0.0,182.88,185.42
12.796875,31.2421875,24.765625,25.6953125,1.5078125,0.46875,2.140625,34.21875,35.1171875,238.734375,187.96,187.96,47.419921875,1.32421875,17.4765625,77.74609375,53.970703125,193.693359375,930.84765625,0.0,185.42,185.42
82.0,27.0,24.25,32.66389083862305,17.25,5.0,3.125,226.875,60.5,900.0,190.5,198.12,16.0,1.0,0.0,0.0,0.0,0.0,193.0,0.0,185.42,190.5
76.0,161.0,106.0,160.0,31.0,1.0,0.0,20.0,0.0,900.0,162.56,162.56,31.4453125,1.6806640625,22.87109375,42.810546875,42.4931640625,342.7958984375,650.359375,0.0,160.02,162.56
31.6875,93.3125,32.875,63.0,2.625,5.8125,3.0,451.0,74.0,900.0,177.8,177.8,32.350738644599915,2.18194580078125,28.423828125,72.0,105.5625,260.5,721.0,0.0,177.8,182.88
26.5,61.0,16.0,23.0,1.5,2.0,5.0,212.0,216.5,611.5,172.72,175.26,32.25,0.25,28.5,93.0,223.25,14.5,713.5,0.0,172.72,175.26
74.0,73.1845703125,77.5546875,36.0,9.0,1.0,0.0,71.25,42.0,567.00390625,165.1,162.56,62.1875,0.625,29.5625,137.1875,105.375,171.375,713.5625,0.0,167.64,162.56
13.5,11.5,9.5,10.5,0.0,0.0,0.0,16.0,0.0,70.0,195.58,198.12,51.54737149178982,0.0324287419207394,41.12724327365868,100.7235261099413,5.102126174373552,17.356178036192432,790.8461994910613,0.0,190.5,195.58
41.8046875,113.125,45.0,45.046875,1.0,1.912109375,8.75,114.25,80.91064453125,634.5,172.72,180.34,12.0,0.0,10.0,33.0,408.0,30.0,600.0,0.0,177.8,193.04
51.0,73.0,62.0,54.0,10.0,6.0,5.20361328125,5.4375,99.5,394.0,170.18,170.18,35.0,0.0,40.0,64.5,178.0,26.5,495.0,0.0,167.64,165.1
56.0,134.5,29.0,66.5,20.5,40.0,0.0,67.0,123.0,468.0,175.26,187.96,28.056249141693115,0.7501258850097656,8.225497245788574,49.6887788772583,184.9234385490417,73.82320404052734,541.8919382095337,0.0,177.8,185.42
35.681640625,58.640625,32.70703125,38.919921875,4.662109375,6.716796875,4.3359375,219.779296875,48.92578125,499.0,175.26,195.58,25.4453125,0.65625,12.2109375,43.7578125,166.31640625,101.18359375,490.3515625,0.0,185.42,190.5
59.0,49.5,13.0,35.0,19.5,5.0,0.5,0.0,0.0,900.0,180.34,187.96,9.5,0.0,8.0,26.0,32.5,15.5,321.0,0.0,185.42,185.42
61.5634765625,163.6591796875,148.0537109375,159.8271484375,1.46484375,2.841796875,0.1572265625,4.474609375,6.275390625,919.705078125,193.04,198.12,36.757943868637085,0.5188598707318306,50.03589237853885,93.57641775906086,30.634018789976835,111.69884857907893,895.5391918569803,0.0,190.5,195.58
22.0,69.5,51.5,59.0,3.5,7.0,2.0,90.0,10.0,294.5,190.5,203.2,62.5,0.0,16.0,107.5,19.0,66.0,395.5,0.0,180.34,193.04
152.625,87.9375,50.9375,45.0625,29.0,4.875,10.1875,523.25,77.1875,789.8125,167.64,172.72,53.6875,0.0625,42.28125,105.65625,179.625,44.0625,726.25,0.0,172.72,172.72
85.8125,127.75,77.0625,75.0,26.6875,28.0625,2.0625,260.0,207.1875,1080.625,180.34,182.88,8.770751953125,0.0157470703125,11.9052734375,26.891357421875,43.524169921875,10.431396484375,234.78173828125,0.0,187.96,198.12
1.0,10.0,2.0,8.0,0.0,0.0,2.0,0.0,3.0,33.0,170.18,185.42000000000002,33.25,1.0,12.0,44.25,87.0,347.75,710.0,0.0,185.42,190.5
71.5,96.75,96.5,53.6875,1.0,1.0,12.0,135.0,166.75,739.98046875,175.26,180.34,24.09375,0.80859375,25.056167602539062,64.0,184.5,79.890625,585.75,0.0,172.72,182.88
47.25,54.22428894042969,62.0,36.875,7.5,8.328125,2.5,404.75,170.0,999.875,175.26,182.88,14.44580078125,1.5,30.5,49.886962890625,70.5,169.0,580.5,0.0,175.26,180.34
23.875,137.0,31.0,73.375,3.71875,5.8125,3.9375,37.25,265.40625,735.0,190.5,213.36,29.0404052734375,2.15673828125,8.33642578125,26.9732666015625,25.406982421875,269.55078125,593.4505615234375,0.0,193.04,203.2
47.0,151.25,59.0,77.17498779296875,15.625,5.25,4.0,68.88192749023438,214.5,633.0,172.72,177.8,35.5,0.875,11.984375,74.2698974609375,366.0,76.25,820.125,0.0,177.8,185.42
26.0,80.25,115.0,65.09375,0.75,7.3046875,0.0,15.0,125.5,503.0,175.26,175.26,20.84375,0.28125,25.28125,64.71875,15.96875,17.71875,536.0,0.0,177.8,185.42
81.63671875,93.375,16.75,47.0,10.0,7.875,0.484375,434.0,95.6787109375,704.25,187.96,198.12,26.0,0.234375,23.02168273925781,35.75,36.25,14.47325086593628,588.375,0.0,193.04,193.04
49.5,88.5625,72.5625,67.375,10.8125,8.125,2.3125,48.6875,130.875,493.4375,172.72,177.8,67.109375,1.5703125,87.6171875,182.3671875,164.25,121.5703125,894.84375,0.0,170.18,175.26
41.625,118.25,147.25,65.875,7.125,9.0,8.625,70.25,157.5,824.75,175.26,180.34,32.53125,1.5625,9.625,55.25,324.4375,109.71875,827.5625,0.0,177.8,182.88
54.0,105.5,85.5,98.0,8.0,6.0,0.0,43.0,19.5,464.0,187.96,190.5,13.6328125,0.796875,11.546875,31.9609375,38.8046875,90.3203125,332.171875,2.0,185.42,200.66
42.1875,135.5,56.875,81.6875,10.6875,27.9375,13.8125,255.0,98.9375,925.125,185.42,190.5,37.36328125,2.3515625,43.5625,55.01171875,188.73828125,173.07421875,895.99609375,0.0,185.42,190.5
39.7115478515625,132.6865234375,70.3619384765625,100.0775146484375,9.8360595703125,17.6395263671875,8.826416015625,7.9586181640625,76.2015380859375,513.139892578125,187.96,195.58,29.50060272216797,0.0546913146972656,11.30942153930664,46.789794921875,24.06768798828125,25.949745178222656,338.32373046875,1.0,175.26,180.34
49.0,64.0,9.8359375,22.0,17.0,5.0,0.0,163.0,61.875,900.0,177.8,193.04,62.0,2.0,35.0,121.0,117.0,146.0,900.0,0.0,175.26,185.42
34.75,108.0,43.53125,50.6875,7.40625,8.0,1.0,149.6875,105.0,792.484375,165.1,170.18,12.0,1.0,1.0,6.0,31.0,334.0,401.0,0.0,167.64,165.1
99.96875,76.40625,36.25,33.34375,13.4375,8.71875,8.25,306.1875,317.78125,777.8125,167.64,175.26,47.953125,4.0234375,17.2265625,44.5625,63.3203125,639.0859375,982.78125,0.0,175.26,180.34
36.0732421875,70.0,37.03515625,43.9375,11.25,4.34375,9.572021484375,470.0711517333984,94.419677734375,613.681640625,170.18,175.26,27.0,0.0,1.0,9.0,204.0,118.0,403.0,0.0,177.8,172.72
38.35945129394531,100.0,78.0,60.625,4.5,12.75,8.8212890625,206.0,137.12890625,699.5,185.42,187.96,7.0,1.0,9.0,14.0,283.0,77.0,507.0,0.0,185.42,195.58
23.0,170.0,27.0,55.0,8.0,15.0,37.0,246.0,429.0,900.0,182.88,187.96,25.08984375,6.71875,15.85546875,73.884765625,85.287109375,381.751953125,846.083984375,0.0,180.34,182.88
51.0,90.0,74.75,58.25,19.0,20.25,4.5,30.75,32.5,749.25,190.5,193.04,4.80078125,4.17578125,10.16796875,8.8515625,28.8125,380.70703125,602.13671875,0.0,190.5,200.66
99.3828125,112.314453125,127.2041015625,92.1533203125,5.90234375,5.3291015625,3.650390625,185.865234375,102.083984375,751.9580078125,187.96,185.42,14.375,0.75,17.75,41.25,179.625,196.75,717.375,0.0,182.88,187.96
31.796875,59.0,42.75,30.0,6.5,4.25,1.5,0.0,32.626265436410904,240.0,172.72,170.18,25.25,3.6875,14.0,62.125,89.0,427.0,536.5,0.0,170.18,175.26
31.796875,95.75,33.83984375,63.0,1.0,1.5,8.328125,101.25,84.5625,739.59375,165.1,172.72,38.8125,1.6875,17.25,62.115234375,23.890625,233.0648512840271,900.0,0.0,162.56,162.56
58.67208862304688,120.2652587890625,106.77487182617188,103.3475341796875,10.812164306640623,5.193267822265625,4.769989013671875,109.22207641601562,72.74041748046875,989.9950561523438,175.26,180.34,37.564453125,0.095703125,40.626953125,57.736328125,148.06640625,34.50390625,593.537109375,0.0,185.42,195.58
100.5,114.75,117.75,86.25,20.0,8.5,8.75,269.0,19.75,726.25,167.64,172.72,27.5,0.5,10.625,41.0,143.625,65.625,315.375,0.0,167.64,167.64
13.4375,42.125,4.125,1.9375,5.0,3.625,19.625,21.75,113.5625,180.9375,182.88,182.88,19.0,1.0,22.0,50.5,191.8768920898437,10.0,572.375,0.0,187.96,195.58
21.3125,68.875,37.375,43.8125,3.3125,4.625,4.375,81.0,135.9375,518.5,185.42,190.5,23.296875,0.625,13.4375,43.546875,215.859375,122.109375,685.09375,0.0,187.96,190.5
62.0,70.1875,49.0,55.0,4.875,2.6875,3.25,344.625,72.5625,718.6875,172.72,177.8,19.291015625,0.41015625,7.1572265625,45.5068359375,350.6396484375,30.36328125,582.416015625,0.0,170.18,177.8
5.0,4.0,8.0,4.0,0.0,0.0,0.0,32.0,0.0,66.0,177.8,180.34,38.0,0.0,27.0,85.0,148.0,158.5,714.0,0.0,170.18,175.26
0.0,98.0,0.0,1.0,0.0,0.0,61.0,0.0,179.0,189.0,187.96,198.12,29.818359375,1.236328125,25.685546875,59.171875,16.84375,60.009765625,364.578125,0.0,180.34,182.88
102.93359375,198.0615234375,238.7177734375,167.62890625,18.498046875,16.5849609375,0.16796875,138.82421875,62.2158203125,868.8662109375,177.8,177.8,38.296875,1.001953125,36.291015625,89.4921875,118.771484375,116.9375,745.91796875,0.0,185.42,185.42
65.5,66.375,36.5,40.0,4.125,5.5,24.75,203.0,125.25,687.5,177.8,190.5,28.25,0.625,13.5,46.1875,112.0,15.5,710.9381103515625,0.0,177.8,187.96
161.0,158.0,47.0,50.0,13.0,1.0,10.0,405.0,363.0,900.0,167.64,172.72,8.5,1.0,4.5,6.5,262.0,124.0,413.0,0.0,167.64,167.64
18.5625,57.015625,22.484375,37.9375,3.09375,3.53125,2.390625,35.984375,113.109375,368.0,170.18,185.42,21.384765625,0.5048828125,16.451171875,35.4169921875,245.9755859375,239.3505859375,713.1689453125,0.0,167.64,167.64
66.375,87.375,63.75,49.75,2.0,2.875,8.0,190.5,109.75,494.0,167.64,170.18,46.25,2.375,22.625,48.5,71.5,431.875,770.0,0.0,172.72,170.18
56.25,180.3125,129.5,157.0625,6.9375,11.125,3.0,31.25,130.875,859.0,187.96,190.5,41.0,0.0,19.0,119.0,292.0,4.0,900.0,0.0,182.88,185.42
82.5,96.125,75.125,71.375,15.25,10.75,0.5,285.375,14.125,667.5,193.04,203.2,24.0625,0.875,14.25,35.5625,188.25,102.5,439.9375,0.0,187.96,203.2
41.109375,84.625,92.0625,68.6328125,3.25,7.25,3.125,22.0,101.75,391.523193359375,180.34,185.42,13.0,1.25,7.0,22.5,115.75,167.0,415.25,0.0,177.8,180.34
27.25,65.75,76.0,62.25,0.25,1.25,1.25,22.75,6.75,483.5,167.64,170.18,51.3125,0.0,52.625,132.125,70.125,8.6875,849.3125,0.0,162.56,172.72
53.3310546875,83.125,52.5,66.51953125,7.0,2.0,3.0,278.609375,81.8125,461.75,177.8,185.42,24.0,3.0,18.0,37.0,120.0,377.0,900.0,0.0,167.64,182.88
24.4375,41.75,49.1875,38.4375,3.125,2.625,0.0,27.0,39.4375,286.6875,177.8,190.5,18.71923828125,0.1103515625,19.60595703125,46.79296875,50.58935546875,42.86767578125,249.740234375,0.0,175.26,182.88
48.25,32.25,10.0,8.5,2.75,3.5,5.25,356.25,167.75,617.75,182.88,185.42,7.6875,0.5,3.375,17.625,491.9375,19.0,634.125,0.0,177.8,185.42
103.0,92.0,68.0,71.0,15.0,8.0,1.0,338.0,96.0,799.0,165.1,165.1,47.25,6.25,19.25,58.0,85.75,422.75,935.75,0.0,167.64,167.64
48.625,113.875,53.5,42.40625,3.875,4.5,20.0,116.0,318.375,622.0,162.56,165.1,66.0,3.5625,22.8125,67.125,163.0,179.21856689453125,587.0,0.0,162.56,165.1
49.2734375,51.953125,8.4140625,6.8515625,3.890625,4.03125,14.6953125,293.046875,163.9375,511.953125,190.5,203.2,28.140625,1.171875,10.03125,24.921875,35.4375,164.203125,417.328125,0.0,185.42,193.04
58.78369140625,155.322021484375,84.8013916015625,125.699951171875,4.63818359375,6.0322265625,0.423583984375,120.9862060546875,142.5606689453125,884.36279296875,175.26,180.34,39.7852783203125,0.6893310546875,32.23858642578125,151.4100341796875,44.46746826171875,34.89898681640625,675.5411376953125,0.0,175.26,185.42
43.4375,76.77584838867188,40.875,47.11572265625,4.0,2.0,7.954345703125,158.0,307.0,625.4375,190.5,200.66,53.0,1.5,24.625,69.4634370803833,49.0,169.0,900.0,0.0,200.66,203.2
117.0,61.5,46.5,40.0,2.0,4.5,1.5,564.0,46.5,900.0,172.72,177.8,39.375,0.625,25.9375,97.8125,20.5,254.9375,688.9375,0.0,182.88,182.88
57.9140625,173.232421875,20.7578125,12.94140625,11.0625,1.87890625,21.716796875,148.42578125,420.33203125,668.875,193.04,208.28,29.5762939453125,0.6368408203125,7.3182373046875,12.6776123046875,22.7330322265625,187.6470947265625,343.2994384765625,0.0,190.5,200.66
52.3125,92.625,72.8125,49.0,3.75,7.0,3.5,171.1875,98.875,723.1875,170.18,167.64,10.25,0.25,1.375,10.75,650.875,57.375,773.625,0.0,162.56,160.02
119.0,54.0,35.0,32.90625,12.73828125,9.0,2.5,464.0,109.25,900.0,167.64,165.1,34.5,0.0,10.5,88.5,386.0,86.5,900.0,0.0,165.1,165.1
53.75,138.40625,39.875,48.40625,6.15625,23.84375,16.6875,226.46875,117.53125,727.4375,180.34,195.58,18.046875,0.03125,7.578125,42.40625,34.28125,75.65625,349.8125,0.0,187.96,190.5
107.0625,84.24002075195312,79.75,29.875,4.25,3.0,15.0,161.0,142.578125,900.0,185.42,193.04,35.15625,4.0,16.0,55.984375,315.9169921875,218.125,585.0,0.0,185.42,187.96
33.0625,71.90625,62.28125,69.84375,2.28125,1.25,0.375,3.78125,27.875,331.5,170.18,177.8,30.625,0.0,47.25,104.25,34.25,1.375,798.625,0.0,162.56,172.72
36.0732421875,59.5,67.5625,48.5,3.8125,2.0,0.0,20.515625,177.5,790.0,157.48000000000002,160.02,42.09375,2.28125,26.625,75.644775390625,18.0,65.0,900.0,0.0,162.56,160.02
16.0,4.75,2.25,1.75,9.25,3.0,0.0,0.0,0.0,56.0,182.88,187.96,0.0,0.0,0.0,0.0,0.0,0.0,124.5,0.0,185.42,190.5
40.25,62.0,50.0,40.5,4.75,6.75,3.0,161.0,43.0,634.5,160.02,165.1,4.0,3.0,5.0,8.0,7.0,65.0,109.0,0.0,157.48000000000002,162.56
21.5,115.0,57.0,59.875,3.4765625,12.03125,7.0,150.125,340.0,900.0,190.5,198.12,17.0,2.5,29.0,51.5,164.0,145.0,716.5,1.0,187.96,195.58
54.0,132.0,24.0,44.0,10.0,16.0,11.0,58.0,415.0,717.0,172.72,177.8,12.0,0.0,6.0,16.0,0.0,7.0,56.0,0.0,172.72,175.26
8.0,33.0,11.0,28.0,3.0,3.0,2.0,22.0,29.0,162.0,180.34,187.96,37.0,2.5,29.0,78.5,64.5,225.5,900.0,0.0,182.88,193.04
28.4375,76.5625,57.8125,41.3125,8.3125,5.8125,3.9375,94.25,147.8125,472.25,190.5,190.5,28.4140625,0.7890625,12.548828125,37.333984375,246.25,51.365234375,604.7265625,0.0,172.72,180.34
89.4375,120.0,46.5,47.875,5.25,4.0,17.75,260.9681701660156,189.4765625,810.958984375,167.64,165.1,18.1875,1.7734375,12.4296875,32.10546875,162.0546875,221.53515625,529.125,0.0,170.18,167.64
44.105224609375,174.255126953125,99.594482421875,121.181396484375,9.052978515625,13.79541015625,12.902099609375,127.731689453125,173.231201171875,876.60693359375,182.88,180.34,54.5419921875,0.3056640625,60.0478515625,171.9560546875,58.27734375,8.5625,858.296875,0.0,182.88,185.42
68.0,70.0,45.0,67.0,0.0,1.0,1.0,10.0,312.0,626.0,172.72,180.34,14.0,0.0,18.0,73.625,310.81982421875,8.0,734.96875,0.0,172.72,180.34
67.25,121.0,105.0,110.25,2.25,4.0,1.5,176.5,6.5,663.75,172.72,170.18,43.82421875,0.388671875,38.3984375,120.908203125,28.16015625,67.73046875,844.607421875,0.0,167.64,170.18
23.0,108.3125,28.5625,51.14453125,8.671875,4.25,1.0,111.5,153.25,516.3525390625,167.64,177.79999999999998,41.21875,2.15625,31.25,102.640625,154.5,353.6982421875,793.5677528381348,0.0,172.72,180.34
21.52515411376953,39.32872772216797,27.54991149902344,25.16333770751953,1.9949417114257808,2.979461669921875,1.848350524902344,91.35008239746094,114.85775756835938,398.33678436279297,210.82,213.36,37.5,1.0,68.0,55.5,124.0,272.5,900.0,0.0,200.66,203.2
50.75,115.0,51.0,82.5625,4.3916015625,6.0,11.875,196.0,84.5625,545.0,177.8,193.04,27.97021484375,1.3759765625,23.89306640625,58.6689453125,27.4150390625,180.2392578125,873.306640625,0.0,187.96,190.5
67.9375,128.125,81.0,93.5,6.4375,4.3125,10.25,154.8125,131.5,587.0,162.56,160.02,33.25,0.25,5.75,41.75,379.75,80.0,760.75,0.0,154.94,160.02
38.25,202.0,74.0,63.375,0.5,2.75,49.0,9.375,371.25,804.5,193.04,203.2,4.0,0.0,5.0,5.0,4.0,5.0,117.0,0.0,198.12,208.28
50.0,80.25,27.0,52.25,1.0,7.875,7.03125,73.55859375,170.0,840.359375,165.1,160.02,14.5,0.5,3.0,9.0,22.5,399.0,474.0,0.0,172.72,175.26
29.0,177.5,75.5,124.5,3.5,22.0,12.0,34.0,80.5,714.0,182.88,182.88,5.0,0.5,2.5,4.5,1.0,12.0,32.5,0.0,180.34,180.34
