weight_class,B_avg_SIG_STR_att,B_avg_opp_SIG_STR_att,B_avg_TOTAL_STR_att,B_avg_opp_TOTAL_STR_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_DISTANCE_att,B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_SIG_STR_att,R_avg_opp_SIG_STR_att,R_avg_TOTAL_STR_att,R_avg_opp_TOTAL_STR_att,R_avg_BODY_att,R_avg_opp_BODY_att,R_avg_DISTANCE_att,R_avg_opp_DISTANCE_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
6.0,66.5,43.0,68.5,49.0,31.0,9.5,6.0,40.0,1.0,180.34,170.0,144.125,140.75,171.51318359375,145.671875,12.609375,19.1591796875,124.875,122.688232421875,1.0,180.34,182.88,170.0,1.0,190.5
6.0,36.0,37.0,51.0,51.0,33.0,3.0,3.0,17.0,0.0,177.8,170.0,95.98828125,86.515625,125.234375,104.453125,16.6328125,4.82421875,58.67578125,66.80078125,2.0,182.88,185.42,170.0,1.0,187.96
5.0,35.0,36.0,53.0,53.0,33.0,3.0,3.0,20.0,0.0,177.8,155.0,144.125,124.875,150.3125,127.125,12.6875,17.375,124.875,115.25,0.0,177.8,180.34,170.0,1.0,182.88
6.0,67.2109375,50.873046875,92.408203125,62.15625,33.470703125,10.830078125,9.83984375,41.029296875,0.0,167.64,170.0,87.71875,56.6796875,93.1953125,58.09375,5.8984375,7.390625,82.328125,54.640625,1.0,182.88,190.5,185.0,1.0,170.18
4.0,78.0,58.0,156.0,136.0,49.0,5.0,5.0,40.0,0.0,170.18,145.0,144.125,140.75,171.51318359375,165.0,20.125,19.1591796875,124.875,122.688232421875,0.0,170.18,177.8,145.0,1.0,182.88
7.0,96.75,76.5,128.25,107.5,59.75,11.25,8.0,53.75,0.0,182.88,185.0,144.125,132.125,171.51318359375,138.125,19.25,7.375,124.875,122.688232421875,0.0,180.34,190.5,170.0,1.0,187.96
5.0,57.0625,41.375,64.625,45.625,29.3125,8.65625,4.65625,38.46875,2.0,177.8,145.0,112.21087646484376,99.19158935546876,121.80426025390624,110.273193359375,20.125,16.3399658203125,92.67822265625,84.640380859375,4.0,185.42,185.42,155.0,1.0,185.42
7.0,0.0,32.0,6.0,65.0,20.0,12.0,12.0,3.0,0.0,187.96,200.0,36.4375,36.0,53.5,39.5,7.6875,8.0,20.0,16.021484375,0.0,175.26,182.88,185.0,1.0,190.5
3.0,124.0,129.0,133.5,154.125,102.0,18.75,13.0,112.8337056040764,1.0,172.72,135.0,62.9296875,62.6484375,70.32421875,78.2578125,14.2890625,7.125,45.33203125,52.03515625,0.0,167.64,167.64,135.0,1.0,177.8
4.0,129.4765625,129.0,133.044921875,156.0,102.0,18.75,12.515625,112.8337056040764,2.0,170.18,135.0,144.125,123.3078155517578,171.51318359375,126.08210754394533,20.125,19.1591796875,124.875,119.94317626953124,4.0,180.34,175.26,145.0,1.0,177.8
5.0,49.0,81.0,91.0,86.0,65.0,10.0,6.0,63.0,0.0,170.18,155.0,37.0,55.5,76.5,73.5,3.0,5.0,23.5,26.5,0.0,175.26,180.34,155.0,1.0,190.5
7.0,12.0,18.0,29.0,27.0,18.0,0.0,0.0,3.0,0.0,180.34,185.0,36.1875,55.125,38.375,64.4375,4.5,5.6875,35.375,48.0625,1.0,175.26,185.42,185.0,1.0,195.58
4.0,135.625,129.0,167.0,156.0,102.0,18.75,13.0,112.8337056040764,0.0,170.18,145.0,50.0,102.0,50.0,112.0,10.0,11.0,48.0,55.0,0.0,180.34,180.34,155.0,1.0,172.72
7.0,88.2216796875,87.2080078125,116.8271484375,141.830078125,67.65625,10.451171875,6.638671875,73.59765625,2.0,182.88,185.0,105.75,129.138671875,123.90625,149.140625,20.125,15.77734375,86.55859375,117.083984375,3.0,185.42,190.5,185.0,1.0,187.96
8.0,88.3125,34.875,125.8125,43.0,31.3125,1.5,0.5,33.9375,0.0,187.96,205.0,76.11572265625,45.1826171875,106.89697265625,54.248291015625,3.323486328125,7.6552734375,31.28173828125,29.204345703125,4.0,182.88,190.5,205.0,1.0,195.58
5.0,73.71875,86.7578125,83.71875,99.6171875,58.71875,11.5546875,7.0078125,83.796875,3.0,182.88,155.0,96.53030706197023,139.98533962666988,115.74697814136744,165.0,15.862873315811155,19.1591796875,80.35588575154543,113.90740167349576,3.0,172.72,180.34,155.0,1.0,190.5
9.0,22.0,45.0,65.0,115.5,43.0,2.0,2.0,12.0,0.0,187.96,225.0,64.0,30.0,70.0,34.0,5.0,0.0,51.0,25.0,0.0,195.58,195.58,225.0,1.0,187.96
6.0,135.625,129.0,167.0,156.0,102.0,18.75,11.0,112.8337056040764,0.0,177.8,170.0,21.0,29.0,35.0,47.0,2.0,3.0,9.0,12.0,0.0,185.42,190.5,170.0,1.0,180.34
4.0,98.0,50.75,145.75,89.75,36.25,4.0,3.25,38.5,0.0,185.42,135.0,108.0,140.75,112.5,143.0,12.5,5.5,101.5,122.688232421875,0.0,172.72,172.72,145.0,1.0,182.88
3.0,135.625,129.0,167.0,156.0,102.0,18.75,13.0,112.8337056040764,1.0,167.64,145.0,144.125,120.021240234375,171.51318359375,153.4342041015625,20.125,19.1591796875,124.875,99.0657958984375,4.0,160.02,170.18,135.0,1.0,167.64
4.0,65.125,106.375,112.625,124.90625,77.0,16.75,11.0,91.7734375,0.0,172.72,145.0,144.125,129.0,171.51318359375,139.0,20.125,8.0,118.0,102.0,0.0,182.88,185.42,145.0,1.0,185.42
3.0,47.0,116.0,86.0,150.0,87.0,18.75,13.0,79.0,0.0,154.94,135.0,124.5,140.75,131.0,165.0,8.5,19.1591796875,107.5,122.688232421875,1.0,175.26,167.64,135.0,0.0,172.72
4.0,5.0,18.0,45.0,33.0,17.0,1.0,0.0,4.0,0.0,172.72,145.0,58.0,111.0,74.5,121.0,9.0,19.1591796875,38.5,82.0,0.0,167.64,172.72,145.0,0.0,182.88
2.0,121.1875,102.3125,150.25,128.703125,81.296875,13.578125,8.984375,86.421875,0.0,167.64,125.0,92.17578125,84.90234375,104.08984375,109.93359375,12.7265625,17.05859375,79.8359375,70.265625,1.0,167.64,167.64,125.0,1.0,175.26
2.0,80.0,87.0,87.0,123.0,79.0,8.0,5.0,73.0,0.0,160.02,125.0,26.0,40.0,31.0,43.0,8.0,2.0,12.0,24.0,1.0,165.1,172.72,125.0,1.0,157.48
5.0,65.90625,35.25,72.5,48.0,21.0,3.28125,2.125,21.875,0.0,180.34,155.0,59.34375,51.62109375,87.796875,58.33984375,5.72265625,8.171875,42.98046875,42.93359375,2.0,180.34,190.5,155.0,1.0,177.8
9.0,17.0,26.0,19.0,33.0,22.0,2.0,2.0,4.0,0.0,190.5,205.0,5.0,22.0,12.0,32.0,0.0,4.0,4.0,6.0,0.0,187.96,195.58,225.0,1.0,190.5
4.0,135.625,66.5,150.0,68.5,57.0,5.5,2.5,64.0,0.0,180.34,145.0,144.125,101.0,163.0,107.0,14.0,18.0,124.875,93.0,1.0,172.72,170.18,145.0,1.0,175.26
3.0,56.5,73.0,151.0,78.5,56.5,9.0,3.5,68.0,0.0,170.18,135.0,53.90625,61.421875,56.28125,91.15625,2.3125,5.890625,47.84375,51.453125,2.0,175.26,177.8,135.0,1.0,170.18
3.0,64.25,81.4462661743164,62.99609375,114.33483123779295,76.0,3.447265625,1.5,60.75,0.0,162.56,135.0,129.59375,101.09375,171.51318359375,123.96875,12.71875,19.1591796875,91.0625,92.21875,1.0,167.64,172.72,135.0,0.0,172.72
7.0,49.0,84.0,68.33152770996094,117.0,76.0,1.0,1.0,79.953125,0.0,175.26,185.0,54.25,70.3125,88.76171875,82.587890625,3.75,5.75,52.0,58.375,0.0,182.88,182.88,185.0,1.0,180.34
6.0,60.84375,46.0,79.5,113.0,32.25,6.5,6.5,44.0,0.0,190.5,170.0,55.91015625,92.8125,90.75,143.5078125,11.75,10.375,40.0,60.21875,0.0,185.42,190.5,170.0,1.0,195.58
6.0,44.0,62.0,56.0,63.0,41.0,13.0,10.0,33.0,0.0,170.18,170.0,86.59765625,75.9375,141.0,89.23037719726562,13.5,8.5,76.6875,68.7646484375,0.0,182.88,187.96,170.0,1.0,172.72
5.0,135.625,129.0,151.0,156.0,102.0,14.0,10.5,112.8337056040764,0.0,177.8,155.0,60.875,91.375,64.625,127.125,4.8125,13.5,50.0625,74.375,1.0,177.8,182.88,155.0,1.0,182.88
5.0,132.109375,129.0,132.4375,156.0,102.0,18.75,13.0,112.8337056040764,3.0,180.34,155.0,106.8515625,66.13623046875,147.21875,87.77783203125,7.087890625,12.8505859375,66.533203125,61.4326171875,2.0,177.8,177.8,155.0,1.0,177.8
4.0,135.625,129.0,167.0,156.0,102.0,18.75,11.26171875,112.8337056040764,3.0,180.34,145.0,55.875,77.375,57.875,88.25,7.625,9.75,51.0,59.875,0.0,172.72,172.72,145.0,1.0,175.26
2.0,110.0,129.0,110.0,156.0,102.0,18.75,13.0,112.8337056040764,0.0,167.64,125.0,63.1171875,64.609375,69.5234375,74.8828125,3.859375,9.5,56.046875,60.0390625,1.0,165.1,167.64,135.0,1.0,170.18
8.0,58.5,65.5,62.0,99.0,50.0,6.0,5.0,48.0,1.0,190.5,205.0,103.0,73.0,153.5,82.5,4.0,13.0,86.0,66.5,0.0,187.96,195.58,205.0,1.0,193.04
9.0,33.9482421875,28.97998046875,81.8994140625,46.21923828125,26.0498046875,2.70703125,2.33154296875,23.92236328125,0.0,187.96,225.0,49.625,46.3125,55.25,58.6875,0.0,1.4375,47.125,35.25,3.0,185.42,195.58,225.0,1.0,195.58
7.0,84.25,77.5,108.25,95.5,71.0,4.5,3.75,70.0,1.0,182.88,185.0,49.5,70.5,58.5,149.0,3.5,7.0,36.0,26.5,0.0,187.96,195.58,185.0,1.0,193.04
6.0,24.0,29.0,24.0,29.0,27.0,0.0,0.0,29.0,1.0,180.34,170.0,82.802734375,75.072265625,171.51318359375,102.8359375,17.52734375,9.68359375,48.642578125,51.8671875,1.0,182.88,187.96,170.0,1.0,187.96
3.0,18.0,27.0,62.0,26.0,16.375,3.5,1.1875,19.0,0.0,165.1,135.0,76.0,82.0,127.0,115.0,11.0,19.1591796875,67.0,45.0,0.0,165.1,167.63999999999993,135.0,0.0,162.56
5.0,135.625,129.0,167.0,156.0,102.0,18.75,13.0,112.8337056040764,0.0,187.96,170.0,90.0,51.0,106.0,60.0,19.0,6.0,44.0,44.0,0.0,177.8,180.34,155.0,1.0,185.42
3.0,51.0,50.5,56.0,111.212890625,30.5,4.271484375,3.125,33.0,0.0,165.1,135.0,82.1875,119.4375,112.5,133.25,15.875,5.625,69.25,95.6875,0.0,175.26,180.34,135.0,1.0,170.18
4.0,46.75,33.75,69.625,63.125,31.4375,2.0625,1.5,23.1875,0.0,165.1,135.0,64.0712890625,56.095703125,93.369140625,82.5625,4.90673828125,7.0185546875,54.8935546875,46.7529296875,1.0,167.64,172.72,145.0,1.0,170.18
8.0,55.25,50.390625,78.25,58.375,37.0,6.0,1.5,21.25,0.0,182.88,185.0,80.5,67.5,112.75,91.75,10.5,10.0,50.75,49.75,0.0,185.42,190.5,205.0,1.0,182.88
3.0,118.5,65.5,121.0,71.5,46.5,4.5,2.0,61.5,0.0,167.64,135.0,144.125,139.0,171.51318359375,150.0,20.125,14.0,124.875,122.688232421875,0.0,172.72,175.26,135.0,0.0,172.72
7.0,97.0,88.5,107.5625,126.25,78.0,11.625,8.0,67.5,0.0,180.34,185.0,62.078125,90.90625,70.78125,126.40625,8.34375,10.734375,47.09375,65.0625,1.0,187.96,190.5,185.0,1.0,195.58
7.0,73.0,65.75,124.625,72.25,64.0,1.8125,1.75,65.09375,0.0,177.8,185.0,68.1875,40.16015625,70.0,64.8511962890625,11.3125,3.0,37.875,31.1875,0.0,180.34,185.42,185.0,1.0,185.42
7.0,37.61531066894531,63.0,155.4375,77.75,49.5,14.34375,13.0,54.734375,0.0,180.34,185.0,59.0,44.375,103.0,65.50390625,16.5,6.5,45.77734375,28.3734130859375,0.0,190.5,195.58,185.0,1.0,195.58
5.0,108.875,52.5,167.0,86.0,39.875,7.75,5.25,38.75,0.0,175.26,155.0,63.78125,40.59375,80.875,50.46875,2.5625,3.53125,58.3125,33.59375,2.0,167.64,177.8,145.0,1.0,177.8
7.0,4.0,1.75,4.5,1.75,1.5,0.0,0.0,1.75,1.0,177.8,199.0,6.4375,1.5,31.6875,3.875,0.75,0.25,2.375,0.4375,0.0,180.34,182.88,199.0,1.0,187.96
5.0,68.5,83.84375,78.5,121.31806874275208,80.125,7.0,2.0,51.0,0.0,170.18,145.0,62.25,76.0,145.0,115.6875,5.0,1.0,47.0625,40.0,0.0,180.34,185.42,170.0,1.0,172.72
6.0,65.0625,61.5,103.0,62.15625,53.0,8.75,6.125,46.0,0.0,157.48000000000002,170.0,9.875,14.625,18.75,27.625,0.75,1.625,2.625,7.625,1.0,172.72,180.34,155.0,1.0,167.64
1.0,135.625,129.0,167.0,156.0,102.0,18.75,13.0,112.8337056040764,0.0,160.02,115.0,144.125,140.75,171.51318359375,165.0,10.25,19.1591796875,124.875,122.688232421875,0.0,165.1,160.02,115.0,0.0,162.56
4.0,39.0,48.150390625,45.01580810546875,66.875,36.5,7.59375,4.5,36.5625,0.0,177.8,145.0,96.65625,51.125,115.0,63.5625,2.0,8.94921875,84.861328125,37.0,0.0,170.18,175.26,145.0,1.0,177.8
4.0,135.625,119.0,143.0,124.0,99.5,14.0,12.0,101.5,1.0,175.26,145.0,133.4560546875,117.751953125,138.78515625,131.265869140625,10.3289794921875,13.5328369140625,124.875,97.8223876953125,3.0,180.34,187.96,145.0,1.0,175.26
2.0,135.625,129.0,167.0,156.0,102.0,18.75,13.0,112.8337056040764,0.0,175.26,135.0,28.5,59.0,53.0,72.0,5.0,5.5,22.5,42.5,0.0,167.64,175.26,125.0,1.0,172.72
7.0,135.625,129.0,167.0,143.71268957853317,102.0,16.000049233436584,11.583810150623322,112.8337056040764,3.0,185.42,185.0,112.9375,53.71875,137.0,63.75,13.90625,10.78125,52.375,48.875,2.0,190.5,195.58,205.0,1.0,190.5
9.0,103.01904296875,53.927734375,141.17822265625,69.49755859375,36.376953125,11.8388671875,8.990234375,39.61376953125,1.0,187.96,225.0,50.1412239074707,31.06732177734375,54.51454925537109,77.49037170410156,9.295768737792969,5.731014251708984,32.63859176635742,20.189308166503903,4.0,190.5,195.58,225.0,1.0,195.58
4.0,90.625,84.0,155.4375,156.0,59.0625,15.0,11.875,50.1875,0.0,180.34,145.0,76.375,84.6875,171.51318359375,116.75,13.4375,9.625,44.375,72.6875,0.0,167.64,177.8,145.0,1.0,177.8
5.0,23.23828125,27.51171875,24.87890625,39.94921875,21.51953125,1.84375,1.390625,18.25390625,1.0,185.42,155.0,144.125,140.75,150.75,165.0,19.0,16.25,124.875,122.688232421875,1.0,180.34,190.5,145.0,1.0,185.42
3.0,29.3037109375,39.234375,45.5,68.0,32.25,4.5,3.5,26.0,0.0,165.1,135.0,47.5,35.25,54.25,60.5,5.5,4.0,33.0,31.5,0.0,165.1,165.1,135.0,1.0,162.56
9.0,43.0,54.0,55.0,85.0,46.0,8.0,5.0,17.0,0.0,187.96,225.0,39.5,26.0,46.5,41.5,1.5,2.5,29.5,16.0,1.0,208.28,195.58,225.0,1.0,195.57999999999998
5.0,53.71875,68.53125,69.9375,78.02099609375,51.296875,8.0,6.5,68.0,0.0,175.26,155.0,48.625,37.6875,51.3125,40.4375,7.1875,5.625,35.625,34.25,3.0,175.26,185.42,155.0,1.0,177.8
5.0,36.6875,44.1875,37.625,48.5,35.3125,4.125,2.8125,40.4375,1.0,177.8,155.0,83.9091796875,85.92822265625,87.666259765625,143.4111328125,12.076171875,8.864990234375,71.907958984375,59.705078125,1.0,177.8,182.88,170.0,1.0,177.8
3.0,102.8125,84.375,109.875,92.0,61.25,10.8125,6.0,78.0625,3.0,172.72,135.0,112.109375,124.390625,115.859375,124.8125,18.015625,18.34375,100.703125,121.578125,1.0,167.64,165.1,135.0,1.0,180.34
5.0,43.0048828125,61.5791015625,51.0888671875,64.2392578125,46.439453125,8.43359375,5.04296875,51.07421875,2.0,172.72,155.0,125.48834037780762,140.75,135.21103858947754,165.0,20.125,11.794322967529297,119.63502883911131,122.688232421875,4.0,177.8,182.88,170.0,1.0,175.26
6.0,18.0,62.0,34.0,103.5,36.0,18.75,13.0,26.0,0.0,177.8,170.0,80.0,64.0,151.0,95.0,20.125,19.1591796875,10.0,18.0,0.0,185.42,193.04,170.0,1.0,180.34
9.0,39.0,40.0,51.0,40.0,38.0,1.0,1.0,37.0,1.0,187.96,225.0,26.5,20.5,53.5,27.25,1.0,1.75,14.75,17.0,2.0,187.96,193.04,225.0,1.0,185.42
3.0,55.5,62.5,88.5,142.0,39.5,8.0,4.0,36.0,0.0,165.1,125.0,132.75,95.0,138.5,112.25,20.125,12.75,124.875,83.875,1.0,172.72,175.26,135.0,0.0,167.64
4.0,34.57269287109375,36.494232177734375,61.32893371582031,41.939544677734375,33.90629577636719,1.388031005859375,0.6429290771484375,28.097457885742188,1.0,170.18,145.0,20.5,11.5,20.5,11.5,0.5,0.5,13.0,11.5,2.0,177.8,177.8,145.0,1.0,177.8
6.0,95.96875,100.53125,97.8125,107.5,72.9375,13.3125,8.5625,95.125,2.0,182.88,185.0,130.47265625,107.6083984375,142.3623046875,115.0615234375,20.12109375,12.40625,114.76953125,104.6259765625,4.0,175.26,187.96,170.0,1.0,187.96
8.0,84.0,102.0,98.0,129.0,73.0,18.75,13.0,46.0,0.0,182.88,205.0,30.5,22.0,43.5,27.5,3.0,3.5,21.0,13.5,0.0,185.42,195.58,205.0,1.0,193.04
5.0,74.7568359375,101.75,92.408203125,124.3125,89.0,2.890625,3.25,78.0,0.0,165.1,145.0,64.40625,55.81640625,89.890625,68.68212890625,4.90625,8.1875,48.5,46.8125,0.0,182.88,185.42,145.0,1.0,175.26
9.0,62.375,60.0,94.25,68.875,52.0,7.875,6.0,34.125,0.0,210.82,225.0,35.0,48.0,36.0,50.0,0.0,4.0,31.0,36.0,1.0,182.88,185.42,225.0,1.0,195.58
3.0,50.5,46.25,67.5,67.25,36.75,4.0,3.0,34.0,1.0,170.18,135.0,127.3447265625,140.75,129.0361328125,158.4326171875,13.6396484375,18.904296875,121.958984375,122.688232421875,1.0,165.1,167.64,135.0,1.0,175.26
9.0,36.25,11.75,55.75,16.625,10.125,1.375,1.0,10.0,3.0,187.96,225.0,86.13790893554688,73.31942749023438,125.0153350830078,84.68641662597656,10.339584350585938,2.4346923828125,54.442413330078125,63.394927978515625,4.0,185.42,190.5,205.0,1.0,193.04
4.0,27.5,19.0,31.0,19.0,11.5,1.0,0.5,19.0,1.0,185.42,145.0,144.125,102.0,167.5,135.5,11.0,15.0,94.5,88.0,0.0,175.26,182.88,155.0,1.0,185.42
5.0,52.75,32.0,58.5,41.5,21.625,9.0,9.0,29.5,0.0,180.34,155.0,80.25,85.66015625,84.5,90.1337890625,3.0,13.625,77.0,79.75,0.0,172.72,172.72,155.0,1.0,187.96
7.0,71.140625,110.25,74.0,115.75,95.0,3.0,3.0,84.5,0.0,185.42,185.0,1.0,1.0,11.0,2.0,0.0,0.0,1.0,1.0,0.0,185.42,187.96,185.0,1.0,193.04
4.0,52.5625,65.72821044921875,62.0,76.0,53.0,6.49609375,4.5,48.0,0.0,167.64,135.0,120.5,113.0,129.0,116.5,19.5,16.0,109.5,104.5,0.0,182.88,187.96,145.0,1.0,170.18
5.0,73.0,64.375,77.90625,70.55159854888916,52.54654121398926,4.78125,4.375,56.90625,0.0,170.18,155.0,36.0,11.0,50.0,17.0,7.0,0.0,8.0,5.0,0.0,175.26,177.8,155.0,1.0,180.34
6.0,65.75,46.65625,89.96875,61.0625,33.21875,8.84375,5.96875,31.9375,1.0,182.88,170.0,17.0,41.625,52.5,59.25,0.25,2.625,8.125,15.875,0.0,187.96,187.96,170.0,1.0,185.42
4.0,124.125,118.125,132.5,152.75,82.0,18.75,11.0,109.0,0.0,175.26,145.0,144.125,140.75,171.51318359375,165.0,20.125,15.65380859375,124.875,122.474609375,4.0,172.72,177.8,145.0,1.0,165.1
1.0,135.625,129.0,161.953125,156.0,100.1953125,18.75,13.0,112.8337056040764,0.0,160.02,115.0,67.6484375,83.732421875,140.83984375,141.6953125,9.93359375,6.83984375,48.30078125,62.115234375,0.0,154.94,160.02,115.0,0.0,157.48
7.0,77.875,49.5,112.53125,71.03125,38.6875,8.0,5.875,45.653350830078125,0.0,185.42,185.0,59.0,56.0,66.5,80.5,2.5,1.5,46.5,51.5,2.0,180.34,195.58,185.0,1.0,195.58
6.0,19.25,36.59375,66.5,61.625,32.90625,2.1875,1.15625,6.78125,0.0,180.34,170.0,59.546875,75.1953125,101.3046875,125.34375,7.1796875,6.2421875,33.078125,34.9296875,0.0,167.64,172.72,170.0,1.0,172.72
4.0,32.75,45.625,80.125,75.875,39.125,4.5,3.0,31.5,0.0,177.8,145.0,85.5,55.375,104.875,103.5,11.0,5.25,74.25,46.875,0.0,172.72,177.8,145.0,1.0,182.88
7.0,33.875,29.875,46.375,57.0,24.125,2.25,1.125,18.625,0.0,187.96,185.0,92.25,140.75,121.125,148.375,2.875,14.25,69.25,122.688232421875,0.0,182.88,177.8,185.0,1.0,195.58
6.0,113.30206394195557,124.00632095336914,135.28297519683838,129.9737148284912,97.91510152816772,18.75,11.653643608093262,112.8337056040764,3.0,187.96,170.0,100.681640625,94.25830078125,118.504150390625,97.20263671875,14.323486328125,8.091064453125,79.905029296875,87.719970703125,4.0,177.8,180.34,170.0,1.0,190.5
3.0,107.5,129.0,120.75,156.0,102.0,13.75,10.25,112.8337056040764,1.0,167.64,135.0,123.92315673828124,123.30166625976562,139.27566528320312,127.49612426757812,9.810760498046877,11.71685791015625,92.63186645507812,115.13687133789062,0.0,167.64,170.18,135.0,1.0,175.26
6.0,98.0,94.0,167.0,129.0,83.0,7.0,2.0,79.0,0.0,185.42,170.0,102.03125,78.8125,171.51318359375,150.0,12.625,14.9375,70.71875,52.1875,1.0,185.42,190.5,170.0,1.0,187.96
5.0,62.5,49.25,67.25,66.0,37.25,6.25,4.0,27.75,1.0,175.26,155.0,55.359375,48.0,58.5791015625,50.8193359375,4.625,7.076171875,43.2880859375,41.5859375,2.0,175.26,182.88,155.0,1.0,187.96
7.0,52.25,47.5,112.5,61.5,33.0,7.75,5.25,37.75,1.0,185.42,170.0,64.6815357208252,91.97494506835938,119.72099113464355,121.53000259399414,2.4369335174560547,8.597024917602539,54.72416496276856,60.72629356384277,4.0,180.34,185.42,185.0,1.0,193.04
7.0,66.443359375,45.416015625,74.654296875,60.66015625,34.3125,7.90234375,4.27734375,35.1953125,2.0,182.88,185.0,88.6875,73.953125,106.15625,79.234375,20.125,19.1591796875,76.84375,64.375,2.0,190.5,195.58,185.0,1.0,187.96
5.0,129.0,39.0,167.0,58.5,31.0,5.0,3.0,28.5,0.0,175.26,170.0,66.1634521484375,60.5994873046875,101.1497802734375,78.2042236328125,3.0111083984375,2.672607421875,49.0703125,56.6883544921875,1.0,170.18,177.8,155.0,1.0,177.8
5.0,87.3994140625,45.9619140625,98.4140625,61.0400390625,37.083984375,4.794921875,2.7802734375,40.158203125,2.0,175.26,155.0,82.42195129394531,111.71217346191406,104.64201354980467,135.9099884033203,18.839630126953125,12.27239990234375,70.57913208007812,89.39178466796875,4.0,172.72,175.26,155.0,1.0,177.8
9.0,69.0,80.5625,152.0,85.0,58.46467590332031,8.0,7.375,76.875,0.0,190.5,225.0,91.0,114.0,114.0,136.0,11.0,19.1591796875,77.0,104.0,0.0,185.42,195.58,225.0,1.0,193.04
4.0,118.0,110.5,149.0,121.5,59.5,18.0,13.0,90.0,0.0,172.72,145.0,112.0,85.75,171.51318359375,140.5,9.25,7.75,87.75,75.25,0.0,175.26,185.42,145.0,1.0,180.34
8.0,37.0,55.0,64.03125,72.125,36.0029296875,4.84375,3.5,42.8984375,0.0,190.5,205.0,51.5,81.0,72.0,89.84033203125,5.5,6.5,45.4375,63.6015625,0.0,185.42,195.58,205.0,1.0,187.96
6.0,125.375,105.625,132.5,129.375,78.125,17.0,9.5,86.375,1.0,180.34,170.0,106.0,106.0,106.0,110.0,10.0,3.0,100.0,106.0,1.0,187.96,193.04,170.0,1.0,193.04
7.0,51.81494140625,38.3095703125,71.7119140625,46.2939453125,34.51611328125,2.08544921875,1.54736328125,33.501953125,3.0,187.96,185.0,33.26953125,33.40234375,58.60546875,37.484375,2.05078125,1.203125,24.14453125,31.12890625,0.0,172.72,180.34,170.0,1.0,190.5
4.0,49.0,55.0,51.0,62.5,37.21443306840956,3.8125,2.9375,39.5,0.0,172.72,135.0,62.125,50.0,71.53125,48.0,10.375,6.4375,56.25,37.0,0.0,167.64,162.56,145.0,1.0,180.34
8.0,64.25,69.875,95.0,120.0,66.375,13.0,8.625,40.0,0.0,185.42,185.0,38.0,14.0,38.0,14.0,1.0,8.0,38.0,12.0,1.0,185.42,193.04,185.0,1.0,193.04
3.0,56.519622802734375,72.716796875,71.421875,104.25,61.5,11.0,4.5,60.3828125,0.0,170.18,135.0,92.75,83.892578125,108.234375,102.75390625,14.228515625,11.6484375,80.205078125,71.513671875,0.0,177.8,185.42,145.0,1.0,170.18
5.0,41.0,51.0,47.0,127.0,32.0,12.0,7.0,24.0,0.0,172.72,155.0,123.0,123.5625,125.71875,131.59375,11.59375,18.65625,111.0625,103.125,2.0,177.8,182.88,155.0,1.0,180.34
6.0,36.0,27.0,77.0,77.0,23.0,2.0,2.0,21.0,0.0,180.34,170.0,55.6875,20.3125,140.0625,27.75,7.875,2.875,18.5625,11.75,1.0,182.88,187.96,170.0,1.0,193.04
9.0,51.25,72.765625,59.599609375,81.5,71.31651133298874,8.0,5.40625,60.5,0.0,190.5,225.0,120.421875,103.5,129.0,107.9375,7.0,12.0,114.0,99.25,0.0,190.5,195.58,225.0,1.0,195.58
7.0,113.25,111.31640625,128.375,149.5,101.0,6.546875,3.5,100.0,0.0,190.5,185.0,43.25,14.75,54.0,17.25,1.75,1.0,13.25,13.5,0.0,185.42,193.04,185.0,1.0,190.5
6.0,56.15625,74.40625,89.03125,96.5,59.75,7.5625,6.5625,60.5,0.0,182.88,185.0,26.3125,32.875,38.1875,65.8125,3.875,6.3125,19.4375,16.625,0.0,180.34,190.5,170.0,1.0,182.88
6.0,32.0,22.0,32.0,22.0,21.0,1.0,1.0,21.0,0.0,185.42,170.0,78.09375,107.53125,111.296875,133.609375,5.328125,12.109375,43.515625,76.75,2.0,172.72,177.8,170.0,1.0,185.42
7.0,49.0,59.0,77.0,116.0,47.0,5.0,4.0,35.0,0.0,180.34,185.0,63.87841796875,90.917236328125,87.6748046875,106.9296875,5.0576171875,5.71875,42.2451171875,64.002685546875,4.0,185.42,185.42,185.0,1.0,185.42
1.0,71.96875,55.25,84.25,66.0,35.0,5.1875,4.21875,34.0,0.0,162.56,115.0,93.29638671875,29.0,100.333984375,73.5,14.25,6.0,89.0,12.125,0.0,162.56,165.1,115.0,0.0,160.02
5.0,79.16495513916016,61.93292617797852,85.08203887939453,89.80607223510742,51.37513732910156,7.370735168457031,3.9637298583984375,55.65556335449219,3.0,175.26,155.0,108.794921875,125.84375,164.3173828125,160.9921875,16.814453125,17.3369140625,88.8564453125,107.6455078125,1.0,172.72,177.8,155.0,1.0,180.34
5.0,94.25,44.25,112.34228515625,47.5,41.9375,2.5,6.125,38.875,0.0,172.72,155.0,41.8515625,78.875,52.125,96.0703125,1.9375,3.09375,40.5,70.0,0.0,172.72,182.88,155.0,1.0,177.8
