weight_class,B_avg_SIG_STR_att,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_HEAD_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_DISTANCE_att,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_total_time_fought(seconds),B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_opp_TOTAL_STR_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
3.0,43.6875,85.953125,24.765625,61.359375,32.75,88.21875,26.84375,39.671875,77.25,6.78125,4.5625,38.15625,82.5625,23.046875,353.890625,0.0,167.64,135.0,83.845947265625,2.0,175.26,180.34,135.0,1.0,165.1
8.0,41.11152982711792,20.676866054534912,9.008142471313477,72.640864610672,52.0380220413208,36.21385025978088,22.58406710624695,36.31886458396912,16.490224361419678,2.5380420684814453,2.0260934829711914,18.75691270828247,15.740545749664308,6.100137233734131,401.9870569705963,4.0,185.42,205.0,83.673828125,2.0,185.42,187.96,185.0,1.0,190.5
5.0,9.203125,18.47265625,8.6875,23.9453125,17.4453125,23.50390625,13.56640625,5.99609375,14.43359375,3.8828125,1.96875,4.98828125,11.203125,3.1328125,185.34375,0.0,177.8,155.0,121.9375,1.0,175.26,180.34,155.0,1.0,177.8
6.0,22.8515625,31.78125,19.0,36.1484375,25.5390625,74.9375,58.1171875,14.03125,24.0078125,4.75,4.078125,14.1640625,9.9609375,4.0078125,447.953125,2.0,187.96,170.0,23.5703125,1.0,182.88,177.8,185.0,1.0,195.58
6.0,132.5,122.5,36.75,137.0,73.0,132.75,46.0,104.25,108.5,11.5,6.75,121.5,110.0,29.25,728.25,0.0,182.88,170.0,84.0625,2.0,180.34,185.42,170.0,1.0,190.5
4.0,64.25,74.3125,32.9375,105.0,67.0,100.9375,58.0625,56.875,52.75,20.05322265625,13.6875,46.75,51.75,16.1875,538.8125,1.0,180.34,145.0,136.390625,1.0,170.18,185.42,145.0,1.0,180.34
4.0,129.0,143.0,59.85095763206482,130.0,53.0,165.625,85.375,109.0,111.79295480251312,20.05322265625,13.0,116.0,126.5,47.5,900.0,0.0,170.18,145.0,45.0,0.0,170.18,177.8,145.0,1.0,177.8
1.0,150.0,143.0,59.421875,177.611328125,96.509765625,165.625,79.25,120.0,111.79295480251312,13.09375,8.75,131.0,126.5,47.5,837.625,1.0,170.18,125.0,147.0,0.0,160.02,157.48,115.0,0.0,170.18
9.0,15.0,143.0,55.0,41.0,29.0,160.0,60.0,10.0,111.79295480251312,8.0,8.0,12.0,5.0,4.0,562.0,0.0,177.8,205.0,119.0,0.0,198.12,195.58,205.0,1.0,182.88
4.0,77.0,94.0,50.5,96.0,50.0,102.5,59.0,62.0,54.0,9.0,6.5,68.5,90.0,47.5,714.5,0.0,177.8,155.0,114.0,0.0,182.88,187.96,145.0,1.0,185.42
7.0,38.046875,84.1875,54.03125,48.796875,18.53125,94.671875,62.265625,30.453125,46.890625,8.0,5.40625,33.828125,62.515625,36.328125,931.5,0.0,185.42,185.0,22.5390625,3.0,182.88,182.88,185.0,1.0,195.58
5.0,105.91015625,93.08984375,30.0,115.45703125,57.84375,93.79296875,30.6875,78.5546875,65.21875,15.984375,7.6015625,77.09765625,87.87109375,27.20703125,492.65234375,3.0,172.72,155.0,122.81829833984376,4.0,185.42,185.42,155.0,1.0,172.72
6.0,91.46875,130.40625,49.5,107.4375,52.125,144.5,63.0,65.53125,97.59375,20.05322265625,13.9281005859375,78.71875,111.28125,38.15625,880.25,1.0,182.88,170.0,137.46484375,2.0,170.18,182.88,170.0,1.0,185.42
9.0,27.309966325759888,66.57538771629333,49.94448494911194,36.479007959365845,17.083390712738037,117.30768179893494,85.375,19.32852458953857,45.570719480514526,18.19644021987915,13.9281005859375,20.587509393692017,21.5247609615326,12.44229292869568,650.9048817157745,3.0,190.5,205.0,95.15625,2.0,193.04,195.58,205.0,1.0,195.58
0.0,150.0,143.0,46.0078125,177.611328125,82.0869140625,165.625,50.28515625,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,43.5576171875,711.6142578125,2.0,185.42,185.0,78.75,1.0,187.96,190.5,185.0,1.0,193.04
1.0,67.75,59.25,24.75,90.25,59.5,82.25,43.5,49.75,43.0,9.5,5.75,38.25,47.75,17.5,533.5,0.0,160.02,115.0,60.7734375,1.0,154.94,157.48,115.0,0.0,162.56
8.0,87.75,93.75,35.625,122.375,79.875,119.875,60.0,57.125,73.25,13.0,10.75,66.875,74.375,22.125,900.0,0.0,185.42,205.0,17.46875,2.0,190.5,195.58,205.0,1.0,190.5
1.0,42.0,36.25,17.0625,75.875,43.4375,41.0,21.0625,39.125,28.9375,4.9375,3.625,30.5625,29.3125,11.5625,312.0625,1.0,160.02,115.0,133.25,0.0,170.18,175.26,115.0,0.0,162.56
5.0,42.0,73.0,46.0,50.0,24.0,100.0,72.0,26.0,26.0,20.05322265625,13.9281005859375,33.0,59.0,33.0,900.0,0.0,182.88,170.0,66.0,0.0,177.8,182.88,155.0,1.0,185.42
2.0,75.0,65.9375,33.5,123.0,62.75,93.875,58.4375,62.9375,48.5,11.6875,8.9375,61.0,51.0,21.3125,793.4375,0.0,170.18,125.0,171.0352783203125,1.0,162.56,172.72,125.0,0.0,172.72
6.0,150.0,143.0,59.85095763206482,177.611328125,96.509765625,165.625,85.375,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,1126.26708984375,4.0,185.42,185.0,171.0352783203125,5.0,180.34,193.04,185.0,1.0,193.04
3.0,80.0,116.0,38.5,105.0,45.5,141.0,62.0,64.5,82.0,16.0,9.0,75.5,107.0,34.0,886.5,0.0,170.18,135.0,113.5,0.0,175.26,193.04,135.0,1.0,172.72
5.0,150.0,122.625,34.375,169.375,78.75,128.125,39.375,105.375,98.375,15.625,6.875,131.0,112.25,29.0,777.0,1.0,182.88,155.0,101.5625,0.0,182.88,185.42,170.0,1.0,180.34
7.0,114.125,86.25,29.5,123.375,58.75,119.875,59.625,95.125,76.375,5.875,5.375,102.375,78.875,23.5,854.125,1.0,187.96,205.0,155.0,1.0,182.88,185.42,185.0,1.0,195.58
1.0,30.25,32.75,20.25,48.75,30.5,72.25,55.0,18.75,25.75,5.0,4.25,21.5,12.75,4.75,405.75,0.0,162.56,115.0,127.0,0.0,165.1,167.64,125.0,0.0,165.1
3.0,72.0,50.140625,17.859375,107.875,71.40625,80.03125,38.546875,53.15625,38.6875,4.1875,2.546875,55.640625,42.109375,13.40625,818.53125,0.0,177.8,145.0,92.5,0.0,175.26,180.34,135.0,1.0,185.42
2.0,150.0,142.5,59.375,177.611328125,80.375,165.625,85.375,120.0,109.875,17.875,12.75,131.0,126.5,47.5,900.0,0.0,162.56,125.0,171.0352783203125,1.0,167.64,165.1,125.0,0.0,162.56
7.0,55.75,88.75,32.5,82.75,58.0,150.25,85.375,31.5,65.75,14.0,7.5,27.0,61.75,17.5,669.0,0.0,190.5,185.0,53.25,1.0,187.96,190.5,185.0,1.0,187.96
5.0,141.9609375,138.4765625,55.2734375,155.61328125,91.427734375,150.51171875,64.072265625,106.671875,111.79295480251312,12.359375,6.8984375,109.42578125,126.5,47.5,582.64453125,2.0,177.8,155.0,171.0352783203125,1.0,175.26,177.8,155.0,1.0,182.88
5.0,18.5,19.0,9.75,34.0,21.0,32.5,23.0,9.5,9.75,4.0,2.5,11.75,9.75,3.25,340.25,0.0,177.8,155.0,121.59375,1.0,185.42,185.42,155.0,1.0,180.34
1.0,62.0,45.0,32.0,74.0,53.0,55.0,42.0,52.0,17.0,9.0,9.0,48.0,18.0,6.0,514.0,0.0,157.48000000000002,115.0,132.125,0.0,162.56,165.1,115.0,0.0,160.02
1.0,97.5,70.0,22.0,108.5,40.0,73.5,25.5,77.5,64.0,2.5,1.5,96.5,68.0,20.5,512.0,0.0,162.56,125.0,97.125,1.0,167.64,165.1,125.0,0.0,162.56
2.0,67.5,64.75,23.5,89.75,49.5,76.25,34.25,54.5,53.0,10.25,6.25,49.75,52.75,13.75,687.5,0.0,160.02,125.0,17.5,0.0,167.64,167.64,125.0,1.0,157.48
8.0,22.0,4.5,2.5,29.0,20.0,4.5,2.5,19.0,4.5,0.0,0.0,7.5,3.5,1.5,124.0,1.0,193.04,205.0,145.59375,2.0,180.34,195.58,185.0,1.0,195.58
6.0,117.4296875,130.34765625,40.03125,128.18359375,48.34765625,149.75390625,56.140625,112.28125,91.359375,20.05322265625,9.546875,108.765625,113.796875,30.23046875,556.45703125,1.0,185.42,185.0,55.41796875,2.0,185.42,187.96,170.0,1.0,193.04
5.0,67.4736328125,62.5146484375,31.83447265625,83.50634765625,54.38427734375,78.97021484375,46.5078125,54.37841796875,50.47119140625,9.91015625,6.93505859375,49.345703125,37.96142578125,14.845703125,469.65283203125,4.0,175.26,155.0,171.0352783203125,5.0,175.26,182.88,155.0,1.0,187.96
3.0,109.875,143.0,59.85095763206482,111.875,42.5,149.5,64.625,71.875,111.79295480251312,18.75,9.625,107.625,126.5,47.5,593.125,1.0,167.64,135.0,67.5,0.0,170.18,177.8,135.0,1.0,165.1
4.0,112.125,143.0,52.5,114.0,48.625,165.625,71.875,57.25,102.625,16.875,11.5,92.875,117.125,34.875,900.0,0.0,167.64,145.0,121.0,1.0,175.26,177.8,145.0,1.0,170.18
7.0,70.375,39.0,15.625,78.25,35.875,39.875,16.375,64.125,32.375,3.25,2.625,46.25,33.375,12.25,339.125,2.0,185.42,205.0,49.5,0.0,172.72,180.34,170.0,1.0,193.04
6.0,23.86663055419922,38.52505111694336,22.33230972290039,41.591644287109375,27.495433807373047,89.88599014282227,69.6221694946289,20.62105941772461,27.14998245239257,7.062538146972656,5.935585021972656,11.437320709228516,19.479148864746094,7.054553985595703,639.897346496582,4.0,175.26,170.0,83.5234375,5.0,175.26,177.8,170.0,1.0,185.42
4.0,103.25,137.5,59.25,108.125,45.5,138.375,60.0,95.125,101.625,15.25,9.25,93.125,126.5,47.5,542.0,2.0,180.34,145.0,154.83526611328125,4.0,172.72,180.34,145.0,1.0,182.88
7.0,51.75,56.25,26.5,60.5,33.75,165.625,85.375,43.25,47.5,5.0,4.0,24.25,16.25,5.75,863.75,0.0,180.34,170.0,110.75,1.0,180.34,190.5,185.0,1.0,190.5
6.0,150.0,105.0,51.0,177.611328125,81.0,112.0,57.0,120.0,71.0,18.0,9.0,131.0,95.0,46.0,900.0,0.0,182.88,170.0,77.5,0.0,185.42,195.58,170.0,1.0,185.42
8.0,61.620452880859375,51.31710815429688,18.619598388671875,66.49687194824219,29.5101318359375,56.19883728027344,22.531784057617188,47.699005126953125,43.25950622558594,2.532806396484375,1.882720947265625,54.988616943359375,42.764923095703125,13.477508544921877,397.91087341308594,4.0,185.42,185.0,90.06689453125,1.0,190.5,195.58,205.0,1.0,193.04
4.0,109.21875,89.21875,45.9375,114.0,43.625,106.40625,61.34375,79.5,74.1875,9.0625,5.8125,104.84375,65.25,27.65625,487.21875,0.0,175.26,145.0,52.5,0.0,177.8,177.8,145.0,1.0,175.26
4.0,22.5,9.5,6.5,33.0,26.5,9.5,6.5,19.5,6.5,1.0,1.0,14.0,8.0,5.0,111.0,0.0,170.18,145.0,115.5,0.0,167.64,177.8,145.0,1.0,175.26
6.0,69.0,143.0,56.5,82.5,42.0,165.625,76.5,46.5,111.79295480251312,18.0,12.5,63.5,126.5,41.5,900.0,0.0,180.34,170.0,103.0,0.0,185.42,190.5,170.0,1.0,180.34
5.0,66.0,114.5,50.5,111.0,62.0,160.0,85.375,63.5,88.5,20.05322265625,13.9281005859375,50.5,47.0,13.5,900.0,0.0,180.34,170.0,50.0,0.0,175.26,177.8,155.0,1.0,185.42
8.0,37.15869140625,57.6298828125,28.62158203125,39.728515625,16.25341796875,64.900390625,35.13671875,34.35009765625,49.6123046875,2.89501953125,2.5478515625,32.84912109375,43.1748046875,16.6787109375,315.36328125,4.0,187.96,205.0,115.09214210510254,5.0,185.42,193.04,205.0,1.0,190.5
5.0,75.125,71.375,27.6875,84.0,46.875,73.9375,29.375,58.5,46.5,14.125,5.4375,61.8125,68.375,25.25,608.0,0.0,167.64,155.0,56.046875,1.0,177.8,177.8,155.0,1.0,177.8
4.0,150.0,143.0,59.85095763206482,177.611328125,82.375,165.625,85.375,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,900.0,0.0,177.8,145.0,100.25,1.0,172.72,180.34,145.0,1.0,177.8
4.0,126.84375,81.65625,38.1875,133.5625,75.4375,85.5625,41.6875,98.0,66.96875,10.53125,7.3125,94.6875,71.625,31.21875,674.3125,3.0,167.64,145.0,118.235107421875,4.0,170.18,177.8,135.0,1.0,180.34
6.0,93.46612548828124,48.40380859375,21.88519287109375,136.48663330078125,96.01416015625,72.6185302734375,45.55816650390625,58.22747802734375,33.47119140625,10.84942626953125,7.28900146484375,67.91455078125,42.16778564453125,16.1046142578125,993.7979125976562,3.0,177.8,170.0,171.0352783203125,2.0,182.88,193.04,170.0,1.0,180.34
6.0,22.0,63.875,34.0,32.125,18.0,101.625,68.125,16.25,48.625,7.5,6.5,12.0,22.125,7.375,703.75,0.0,175.26,155.0,95.0,0.0,170.18,182.88,170.0,1.0,182.88
6.0,86.6875,75.0625,30.3125,113.90625,51.875,92.78125,46.890625,73.859375,55.453125,9.25,5.9375,70.765625,61.796875,20.140625,792.484375,2.0,182.88,185.0,15.0,1.0,177.8,185.42,170.0,1.0,185.42
4.0,56.75,58.40625,19.46875,60.625,29.0625,68.96875,29.71875,51.4375,43.0625,10.34375,6.3125,42.09375,56.09375,17.6875,530.53125,2.0,172.72,145.0,120.0625,1.0,172.72,185.42,145.0,1.0,172.72
6.0,130.818359375,129.337890625,50.548828125,151.5546875,78.32421875,137.427734375,58.5078125,102.328125,111.267578125,12.15625,7.1796875,125.130859375,122.193359375,45.869140625,809.53125,2.0,180.34,170.0,67.4375,3.0,182.88,180.34,170.0,1.0,193.04
3.0,100.0,22.0,5.0,150.5,96.509765625,28.5,11.5,75.0,15.0,3.0,0.0,35.0,17.0,2.5,539.0,2.0,177.8,135.0,124.25,0.0,172.72,172.72,135.0,1.0,180.34
5.0,21.5,30.5,20.0,28.5,18.0,91.5,75.0,14.5,26.5,4.0,4.0,21.0,3.5,0.0,594.0,0.0,185.42,155.0,113.5,0.0,175.26,182.88,155.0,1.0,185.42
7.0,137.38671875,123.64129638671876,45.20658874511719,177.4226531982422,96.509765625,160.4485321044922,78.10525512695312,117.69694519042967,94.99642944335938,15.012603759765623,9.455398559570312,109.38021850585938,102.58595275878906,32.16838073730469,856.2734680175781,4.0,185.42,185.0,84.70101928710938,5.0,182.88,187.96,185.0,1.0,190.5
3.0,43.125,26.75,8.75,51.125,29.375,33.0,14.625,29.875,19.625,6.5,2.875,28.5,21.0,5.5,389.75,0.0,172.72,135.0,171.0,0.0,170.18,172.72,135.0,1.0,175.26
8.0,34.2275390625,54.908203125,36.8125,45.9833984375,26.90625,96.5966796875,73.54296875,28.890625,36.0029296875,10.3447265625,9.6357421875,25.8984375,27.0498046875,11.6650390625,436.36328125,2.0,182.88,205.0,5.0,1.0,185.42,190.5,205.0,1.0,187.96
2.0,100.0,83.0,29.0,123.0,57.0,140.0,84.0,69.0,64.0,9.0,7.0,89.0,62.0,15.0,900.0,0.0,167.64,125.0,171.0352783203125,0.0,162.56,157.48,125.0,0.0,172.72
4.0,150.0,143.0,59.85095763206482,177.611328125,96.509765625,165.625,85.375,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,1441.742733478546,4.0,180.34,145.0,171.0352783203125,3.0,167.64,180.34,145.0,1.0,175.26
6.0,91.75,92.5,43.75,170.625,96.509765625,129.25,76.75,71.0,80.125,9.25,8.375,51.75,49.75,17.75,786.375,1.0,182.88,155.0,81.306640625,1.0,180.34,172.72,170.0,1.0,182.88
9.0,150.0,143.0,59.85095763206482,167.5,71.5,165.625,78.0,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,1050.0,0.0,180.34,205.0,72.96148681640625,5.0,190.5,195.58,205.0,1.0,185.42
4.0,150.0,117.5,32.5,169.0,61.5,121.0,35.5,120.0,88.0,16.5,11.5,131.0,117.5,32.5,900.0,0.0,180.34,145.0,105.75,0.0,182.88,187.96,145.0,1.0,185.42
7.0,27.0,75.0,45.0,42.0,26.0,165.625,85.375,27.0,72.0,3.0,3.0,22.0,5.0,1.0,900.0,0.0,180.34,170.0,71.0,0.0,182.88,190.5,185.0,1.0,190.5
5.0,48.08695396780968,35.930566281080246,13.768807709217072,66.82327875494957,34.815740406513214,37.15971782803536,14.81787207722664,41.216790080070496,28.78804096579552,2.206707179546356,1.408765733242035,32.182634353637695,34.417892664670944,13.046138644218445,279.0189030766487,2.0,170.18,155.0,130.0062491297722,5.0,175.26,177.8,155.0,1.0,177.8
7.0,1.0,14.0,11.0,2.0,1.0,41.0,34.0,1.0,14.0,0.0,0.0,1.0,1.0,0.0,238.0,0.0,180.34,185.0,167.0,0.0,190.5,195.58,185.0,1.0,190.5
6.0,18.0,25.0,18.0,23.0,9.0,25.0,18.0,16.0,20.0,2.0,1.0,17.0,17.0,10.0,232.0,0.0,177.8,170.0,130.75,2.0,182.88,180.34,170.0,1.0,182.88
1.0,53.75,118.25,45.0,70.5,36.25,140.0,64.5,37.25,95.75,14.5,9.25,41.75,97.25,32.0,695.25,0.0,160.02,115.0,124.78125,0.0,170.18,175.26,115.0,0.0,160.02
7.0,48.75,100.4375,59.8125,118.0625,88.25,158.5625,85.375,32.625,56.0,20.05322265625,13.9281005859375,17.3125,37.5,14.1875,662.8125,0.0,177.8,185.0,45.0,1.0,185.42,193.04,170.0,1.0,185.42
2.0,6.0,3.0,2.0,6.0,2.0,3.0,2.0,5.0,3.0,0.0,0.0,6.0,2.0,1.0,32.0,0.0,165.1,125.0,41.0,1.0,172.72,182.88,125.0,1.0,165.1
4.0,92.625,46.1875,20.375,177.611328125,96.509765625,64.3125,33.375,84.125,42.875,2.5,2.5,68.0,33.625,13.125,792.8125,1.0,177.8,145.0,73.0,0.0,180.34,177.8,145.0,1.0,180.34
7.0,72.74755859375,74.97265625,32.85791015625,78.08837890625,42.75341796875,102.244140625,55.39453125,63.80029296875,56.4130859375,12.7158203125,7.15380859375,58.39794921875,61.560546875,23.42578125,689.9208984375,2.0,175.26,185.0,144.83908619731665,5.0,185.42,190.5,185.0,1.0,180.34
6.0,111.0,133.5,56.75,119.25,56.75,133.5,56.75,93.25,91.25,20.05322265625,9.5,89.75,126.5,47.5,724.5,2.0,177.8,170.0,63.50164794921875,5.0,175.26,180.34,170.0,1.0,180.34
7.0,42.421875,35.5,11.921875,52.875,34.0625,39.5,14.921875,24.703125,20.203125,7.71875,4.625,28.90625,32.5625,10.109375,375.0625,4.0,187.96,205.0,54.375,1.0,187.96,193.04,185.0,1.0,193.04
5.0,54.515625,83.9609375,27.203125,164.96875,96.509765625,92.75,33.75,46.5625,67.6484375,6.9921875,4.3828125,44.625,74.9453125,22.453125,788.15625,0.0,175.26,155.0,91.625,1.0,175.26,177.8,155.0,1.0,182.88
9.0,21.5,7.0,5.5,24.0,16.5,17.0,15.5,19.5,2.0,3.5,3.5,4.5,4.0,2.5,236.5,2.0,190.5,205.0,44.255859375,5.0,190.5,195.58,205.0,1.0,195.58
9.0,67.25958251953125,114.0771484375,59.85095763206482,68.2327880859375,34.67401123046875,127.845947265625,85.375,53.30035400390625,81.4268798828125,20.05322265625,13.9281005859375,49.21746826171875,87.0289306640625,47.5,878.5021362304688,4.0,190.5,205.0,79.685546875,3.0,180.34,182.88,205.0,1.0,195.58
9.0,18.0,33.0,14.0,18.0,3.0,37.0,17.0,15.0,24.0,7.0,4.0,17.0,25.0,10.0,127.0,0.0,187.96,205.0,119.0,0.0,193.04,195.58,205.0,1.0,195.58
5.0,114.828125,74.578125,31.296875,145.546875,77.34375,99.890625,51.796875,95.171875,56.296875,9.703125,5.234375,83.171875,54.53125,17.625,803.625,2.0,182.88,155.0,104.84010312706232,3.0,172.72,180.34,155.0,1.0,180.34
4.0,59.25,59.75,13.0,69.0,29.5,61.75,14.5,46.5,50.5,3.5,1.0,53.0,54.25,10.5,462.5,0.0,172.72,145.0,124.25,1.0,172.72,185.42,135.0,1.0,180.34
3.0,149.5,121.5,50.75,157.75,68.75,133.0,61.25,120.0,90.25,16.5,8.75,131.0,108.75,42.5,782.75,0.0,170.18,135.0,171.0352783203125,1.0,165.1,162.56,135.0,0.0,167.64
4.0,144.0625,143.0,59.85095763206482,158.21875,74.75,165.625,85.375,108.203125,110.03125,20.05322265625,13.9281005859375,131.0,126.5,47.5,800.15625,1.0,170.18,145.0,48.5,1.0,175.26,185.42,145.0,1.0,172.72
6.0,69.0,63.5,28.0,110.0,56.0,90.0,49.5,56.0,55.5,4.0,2.0,62.0,34.0,10.0,900.0,0.0,182.88,170.0,107.5,0.0,185.42,195.58,170.0,1.0,190.5
7.0,96.7904052734375,72.5428466796875,28.5576171875,146.2989501953125,93.050048828125,84.5645751953125,39.5072021484375,72.87646484375,51.44140625,11.73193359375,7.3232421875,63.328369140625,67.265380859375,24.3328857421875,848.185546875,1.0,182.88,185.0,82.375,3.0,182.88,185.42,185.0,1.0,195.58
3.0,56.671875,52.734375,29.546875,117.546875,78.375,114.078125,78.390625,46.28125,28.34375,19.875,13.9281005859375,18.1875,27.78125,10.28125,878.984375,0.0,170.18,135.0,46.93359375,1.0,167.64,167.64,135.0,0.0,165.1
6.0,48.96875,35.5625,13.59375,69.65625,41.75,55.03125,31.5,39.25,34.09375,1.1875,0.5625,24.3125,25.34375,9.1875,464.53125,3.0,177.8,170.0,67.015625,2.0,177.8,185.42,170.0,1.0,182.88
6.0,150.0,143.0,59.85095763206482,177.611328125,96.509765625,165.625,66.98388671875,120.0,111.79295480251312,18.43359375,13.9281005859375,131.0,126.5,47.5,876.05322265625,1.0,180.34,170.0,149.1181640625,2.0,187.96,187.96,170.0,1.0,182.88
7.0,150.0,112.0,18.0,150.0,80.0,114.0,20.0,120.0,101.0,5.0,3.0,131.0,105.0,16.0,900.0,0.0,187.96,185.0,43.651153564453125,5.0,185.42,187.96,185.0,1.0,193.04
4.0,27.03924560546875,31.8359375,15.03851318359375,35.9295654296875,23.92205810546875,36.88836669921875,19.1915283203125,17.14385986328125,24.709716796875,5.2293701171875,4.38507080078125,15.81378173828125,25.56329345703125,10.87933349609375,295.90966796875,0.0,177.8,155.0,153.03125,2.0,177.8,182.88,155.0,1.0,187.96
8.0,54.515625,52.203125,27.875,66.375,42.15625,97.359375,71.40625,33.15625,30.390625,7.1875,4.546875,25.984375,28.0625,11.890625,650.953125,3.0,190.5,205.0,56.1328125,2.0,187.96,193.04,185.0,1.0,195.58
5.0,63.796875,99.21875,42.203125,67.296875,24.015625,147.84375,81.15625,44.53125,88.515625,3.46875,1.328125,59.609375,53.390625,13.828125,734.34375,2.0,177.8,155.0,161.5,0.0,180.34,185.42,155.0,1.0,185.42
3.0,69.75,106.375,54.625,112.0,65.625,126.875,73.75,63.25,70.25,20.05322265625,13.9281005859375,53.625,79.625,34.875,682.5,0.0,170.18,135.0,140.203125,1.0,167.64,165.1,135.0,1.0,180.34
3.0,116.0,132.0,56.0,148.0,73.0,165.625,79.0,81.0,103.0,2.0,2.0,103.0,122.0,47.0,900.0,0.0,175.26,135.0,130.1875,2.0,167.64,170.18,145.0,1.0,177.8
2.0,55.46875,43.265625,16.609375,73.828125,42.578125,51.234375,23.578125,37.296875,37.421875,2.734375,1.296875,45.0625,39.296875,13.4375,317.53125,2.0,167.64,125.0,59.45703125,4.0,165.1,172.72,125.0,1.0,165.1
5.0,121.9375,79.3125,34.3125,131.375,53.25,85.9375,40.6875,86.9375,63.625,10.9375,7.5,104.5625,72.9375,29.8125,681.4375,1.0,177.8,155.0,38.25,2.0,170.18,180.34,155.0,1.0,182.88
7.0,61.34375,113.4375,51.25,68.40625,34.21875,163.46875,85.375,46.390625,83.6875,20.05322265625,13.9281005859375,39.953125,81.8125,28.078125,948.359375,2.0,182.88,185.0,68.734375,1.0,185.42,195.58,205.0,1.0,193.04
8.0,77.8515625,104.921875,34.734375,84.3515625,38.63671875,109.97265625,38.671875,72.42578125,75.54296875,11.484375,7.30078125,53.5078125,96.26953125,28.41796875,686.90625,4.0,182.88,205.0,44.78125,1.0,185.42,187.96,185.0,1.0,190.5
9.0,95.625,83.25,33.125,109.875,71.125,97.125,46.625,81.75,55.25,20.05322265625,13.875,84.75,76.875,28.125,806.625,1.0,185.42,205.0,33.5703125,2.0,193.04,195.58,205.0,1.0,195.58
5.0,118.069091796875,143.0,55.393798828125,132.1231689453125,46.6170654296875,165.625,77.726806640625,103.1771240234375,111.79295480251312,11.4019775390625,6.9976806640625,107.872802734375,126.5,45.947998046875,641.8350830078125,3.0,177.8,170.0,145.15234375,2.0,175.26,180.34,145.0,1.0,177.8
3.0,86.875,85.5,28.125,113.0,59.0,100.625,39.75,53.625,57.125,11.625,6.375,70.375,78.25,23.25,821.375,0.0,170.18,135.0,84.5,0.0,167.64,172.72,135.0,1.0,172.72
4.0,72.125,83.25,35.625,74.5625,33.75,83.6875,36.0,61.5625,56.8125,10.125,6.625,63.5625,81.0625,34.875,394.0,3.0,180.34,145.0,107.9375,0.0,185.42,185.42,145.0,1.0,182.88
3.0,48.875,30.375,10.75,49.9375,20.75,31.875,12.25,44.6875,23.5625,2.9375,1.375,40.8125,29.5625,10.4375,211.375,4.0,172.72,135.0,171.0352783203125,1.0,172.72,172.72,135.0,1.0,165.1
6.0,26.615234375,34.146484375,18.25390625,30.578125,16.421875,43.240234375,26.75,18.55078125,30.388671875,3.57421875,2.36328125,20.1796875,20.427734375,7.7734375,268.248046875,2.0,182.88,170.0,56.955078125,3.0,190.5,195.58,170.0,1.0,187.96
9.0,49.48828125,56.15234375,33.44140625,85.06640625,62.2734375,91.05859375,66.19140625,29.546875,39.66796875,9.4765625,7.4765625,8.75390625,25.68359375,11.52734375,562.58203125,1.0,190.5,205.0,24.75,2.0,190.5,195.58,205.0,1.0,195.58
5.0,114.875,86.75,31.75,133.6875,61.1875,100.5,43.875,82.6875,61.9375,12.375,6.3125,95.3125,77.75,27.5625,853.0,1.0,177.8,155.0,76.28125,0.0,182.88,185.42,170.0,1.0,182.88
7.0,17.0,18.0,8.5,34.5,24.5,38.0,28.5,9.5,15.0,1.0,1.0,10.5,6.5,2.5,353.0,0.0,190.5,185.0,47.8046875,4.0,185.42,193.04,185.0,1.0,195.58
6.0,113.0,92.5078125,32.3828125,136.7109375,64.6953125,103.28515625,41.59375,104.51171875,72.0625,11.2265625,7.41015625,103.109375,87.3359375,28.5390625,882.7421875,0.0,182.88,170.0,60.69140625,0.0,185.42,187.96,170.0,1.0,185.42
7.0,19.0,17.0,9.0,26.0,14.0,30.0,22.0,18.0,15.0,1.0,1.0,19.0,8.0,4.0,236.0,0.0,190.5,185.0,124.125,0.0,177.8,185.42,185.0,1.0,190.5
7.0,45.34103393554688,69.15803527832031,29.44727325439453,52.36158752441406,28.72491455078125,77.66317749023438,37.81523895263672,30.062217712402344,53.09698486328125,6.280113220214844,4.478050231933594,36.93187713623047,58.54551696777344,22.95537567138672,591.7634582519531,4.0,182.88,185.0,94.625,0.0,175.26,180.34,185.0,1.0,187.96
2.0,59.9375,51.125,18.9375,85.75,43.5,68.9375,34.875,45.8125,44.75,3.8125,2.1875,41.625,40.9375,12.9375,727.0,0.0,162.56,125.0,86.625,2.0,165.1,165.1,125.0,1.0,165.1
