B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_HEAD_att,B_avg_DISTANCE_att,B_avg_CTRL_time(seconds),B_avg_opp_CTRL_time(seconds),B_total_time_fought(seconds),B_total_rounds_fought,B_Height_cms,B_Reach_cms,R_avg_opp_SIG_STR_landed,R_avg_HEAD_att,R_avg_DISTANCE_landed,R_avg_opp_DISTANCE_att,R_avg_opp_GROUND_landed,R_avg_CTRL_time(seconds),R_avg_opp_CTRL_time(seconds),R_total_time_fought(seconds),R_Height_cms,R_Reach_cms
16.0,64.0,2.0,3.0,88.0,275.8466796875,469.0,2.0,172.72,182.88,5.0,32.0,0.0,8.0,0.0,227.0,29.0,288.0,172.72,177.8
41.5,101.25,52.875,61.0,31.75,4.125,302.5625,11.0,180.34,177.8,57.5,114.0,47.5,122.1015625,0.0911894445307552,21.271666472312063,8.327289089560509,817.1069295210764,185.42,185.42
46.34375,124.15625,56.1328125,55.0546875,283.0,123.4296875,881.890625,19.0,177.8,182.88,14.0625,36.25,11.6875,30.125,1.5625,18.0,85.5625,302.9375,185.42,193.04
48.5,73.5,24.5,2.0,283.0,232.0,591.5,4.0,177.8,180.34,20.625,46.625,4.125,29.75,7.0,323.796875,122.625,754.375,172.72,190.5
79.53125,114.15625,92.6875,115.609375,84.125,275.8466796875,850.34375,14.0,177.8,190.5,20.5,23.6875,5.0625,21.0,9.25,113.875,139.9375,367.8125,185.42,190.5
87.625,90.25,57.9375,28.71875,283.0,61.6875,817.796875,17.0,182.88,187.96,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,177.8,182.88
31.59375,71.625,22.9375,32.875,123.21875,155.28125,500.6875,12.0,185.42,195.58,57.5,87.0234375,31.115234375,69.119140625,10.9375,112.88671875,196.7265625,900.0,190.5,195.58
32.0,152.9375,35.0,35.0,33.0,275.8466796875,900.0,3.0,167.64,182.88,15.0,35.5,7.0,24.5,2.5,299.0,202.5,596.5,157.48000000000002,162.56
87.625,75.625,106.25,78.0,283.0,41.125,900.0,12.0,167.64,172.72,27.0,34.5,17.5,28.5,7.5,323.796875,276.0,900.0,170.18,172.72
33.0,54.0,29.5,21.5,244.0,52.5,510.5,4.0,177.8,187.96,7.5,38.0,6.0,17.5,2.5,223.5,235.5,583.5,182.88,187.96
73.9078702032566,112.57985891401768,105.60839504003523,104.59131717681883,170.16213439404964,3.9240320324897766,589.5094515383244,24.0,170.18,177.8,11.38285534316674,12.308828345965594,6.751392763573676,24.05671260459349,0.6814473289996386,38.6580416704528,27.637758643832058,162.49886084115133,172.72,180.34
2.40625,12.9296875,4.59375,5.21875,1.953125,20.34375,72.28125,10.0,187.96,190.5,16.580078125,44.849609375,13.0390625,45.974609375,5.0,19.74609375,92.921875,510.24609375,182.88,182.88
71.5,95.0,40.0,42.0,274.0,273.0,900.0,6.0,185.42,190.5,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,170.18,182.88
84.5,103.5,76.0,80.75,283.0,144.75,859.5,9.0,165.1,162.56,51.9375,86.1875,38.375,116.1875,0.0625,107.75,187.625,808.375,160.02,162.56
41.75,81.25,81.75,76.75,70.25,89.75,492.5,7.0,182.88,180.34,57.5,114.0,31.25,122.1015625,10.0,89.5,251.5,900.0,180.34,185.42
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,167.64,167.64,15.0,3.0,2.0,2.0,10.9375,26.0,276.0,398.0,170.18,175.26
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,170.18,175.26,21.5,67.5,39.25,54.75,0.0,323.796875,151.75,900.0,177.8,182.88
21.038986384868625,33.334851920604706,20.798968613147736,23.50079470872879,34.88267421722412,34.97668170928955,224.33487272262573,24.0,177.8,187.96,38.689971923828125,99.57028198242188,31.049560546875,80.99874877929688,2.995361328125,243.73092651367188,61.57696533203125,674.8125,175.26,195.58
38.9603271484375,152.9375,62.63232421875,71.7249755859375,9.009765625,140.4329833984375,685.214599609375,24.0,170.18,177.8,48.375,56.96875,32.09375,70.15625,10.9375,21.59375,80.84375,559.3125,167.64,170.18
87.625,152.9375,106.25,83.36639022827148,283.0,95.43384552001952,900.0,24.0,187.96,193.04,41.06516647338867,79.87688064575195,36.63156509399414,61.99842834472656,1.3003005981445312,38.99400329589844,44.420780181884766,900.0,187.96,193.04
13.234375,20.619140625,19.0625,20.232421875,6.443359375,2.923828125,137.8203125,15.0,190.5,195.58,16.8984375,71.1015625,25.265625,34.6640625,0.0,52.9765625,21.0,354.78125,203.2,195.58
53.75,124.25,79.0,82.25,187.0,126.25,867.0,9.0,172.72,177.8,57.5,114.0,47.5,97.5,10.9375,80.5,195.125,842.5,172.72,190.5
58.25,77.5625,82.875,98.1875,50.375,148.4375,536.5,9.0,177.8,177.8,29.859375,92.84375,36.5625,61.578125,3.6875,137.5625,236.984375,678.671875,177.8,190.5
76.5,134.0,106.25,94.5,95.0,0.0,549.0,4.0,177.8,180.34,46.125,78.375,41.078125,108.59375,1.78125,68.65625,107.078125,584.390625,182.88,185.42
49.927826116094366,120.1229220321402,106.25,115.609375,10.635833236156031,6.163644544780254,537.5534647605382,24.0,185.42,185.42,57.5,83.7568359375,45.291015625,74.9228515625,10.9375,28.0634765625,276.0,899.3056640625,175.26,187.96
75.875,127.5,106.25,113.875,113.625,177.75,805.75,10.0,175.26,180.34,50.0771484375,73.142578125,17.60595703125,103.09375,6.0751953125,53.6640625,37.5673828125,727.4375,175.26,180.34
84.375,111.8125,76.4375,90.875,117.0,185.625,899.625,15.0,175.26,177.8,41.6875,56.21875,32.40625,84.90625,4.03125,24.90625,32.46875,514.46875,177.8,180.34
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,177.8,182.88,40.0,50.5,8.0,74.0,0.5,70.0,3.0,541.0,177.8,185.42
56.5234375,124.12109375,48.09765625,46.3046875,245.28515625,274.6015625,829.41015625,22.0,185.42,187.96,7.640625,5.328125,1.875,15.515625,4.5,60.171875,114.765625,335.5625,172.72,180.34
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,195.58,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,182.88,182.88
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,180.34,182.88,12.16015625,36.20703125,16.46484375,22.43359375,3.55859375,45.32421875,114.4453125,437.12109375,185.42,193.04
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,177.8,185.42,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,180.34,190.5
22.140625,75.3125,39.25,50.609375,121.1875,124.40625,670.921875,16.0,177.8,185.42,25.0770263671875,30.2877197265625,8.822509765625,35.1265869140625,4.20361328125,90.716796875,181.244140625,406.8193359375,177.8,187.96
87.625,152.9375,97.5,107.25,193.0,247.0,900.0,9.0,180.34,182.88,57.5,114.0,35.25,118.0,1.25,85.75,107.75,756.0,182.88,187.96
36.0,138.0,75.0,74.0,16.0,275.8466796875,900.0,3.0,167.64,172.72,45.0,74.0,37.0,77.0,10.9375,112.0,276.0,900.0,170.18,182.88
59.26414108276367,152.9375,84.79839324951172,105.52854919433594,30.355365753173828,55.56258010864258,571.8735046386719,24.0,175.26,177.8,27.5234375,91.599609375,36.033203125,48.734375,4.521484375,29.58984375,276.0,713.49609375,187.96,190.5
49.140625,53.171875,59.546875,87.3125,36.015625,21.7421875,566.5234375,14.0,185.42,193.04,24.125,84.71875,26.8125,29.21875,3.5625,42.03125,95.59375,433.1875,185.42,190.5
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,177.8,185.42,38.5,28.5,22.0,44.0,9.5,94.0,276.0,634.5,180.34,182.88
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,175.26,182.88,18.0,33.0,5.0,23.0,6.0,323.796875,36.0,680.0,172.72,177.8
25.8125,20.8125,33.6875,34.1875,12.8125,3.375,246.6875,7.0,193.04,195.58,7.0,25.0,5.0,20.5,0.0,45.0,0.0,132.0,182.88,185.42
5.0,22.0,2.0,5.0,0.0,133.0,182.0,1.0,177.8,190.5,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,175.26,175.26
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,203.2,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,180.34,182.88
22.6875,25.75,11.3125,6.3125,161.6875,44.0625,326.25,10.0,172.72,180.34,22.2509765625,22.9638671875,8.7568359375,15.826171875,10.9375,82.9765625,276.0,601.72265625,182.88,187.96
38.0,60.0,53.0,44.0,36.0,49.0,257.0,1.0,182.88,195.58,56.4375,96.6875,25.34375,111.15625,3.71875,276.5,65.09375,800.875,177.8,190.5
12.5,61.5,14.5,20.25,31.75,156.75,288.5,5.0,177.8,182.88,17.5,35.0,16.5,20.5,8.0,12.0,276.0,750.0,180.34,172.72
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,182.88,182.88,7.0,9.0,1.0,7.0,1.0,20.0,60.0,114.0,190.5,195.58
86.75,149.0,62.25,53.25,283.0,224.5,784.75,9.0,180.34,177.8,13.0927734375,14.416015625,6.65869140625,18.291015625,5.12890625,9.546875,54.74072265625,148.2998046875,170.18,177.8
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,180.34,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,177.8,185.42
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,177.8,190.5,0.0,18.0,0.0,4.0,0.0,96.0,2.0,135.0,172.72,185.42
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,175.26,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,177.8,177.8
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,185.42,195.58,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,190.5,185.42
31.0,51.0,60.5,48.5,49.0,137.0,500.5,4.0,177.8,177.8,18.08935546875,35.0361328125,13.40185546875,33.87841796875,3.0390625,34.50830078125,177.30224609375,427.7666015625,177.8,185.42
4.0,39.0,21.0,22.0,0.0,116.0,255.0,1.0,172.72,182.88,33.0,26.0,14.0,89.0,10.9375,182.0,276.0,900.0,177.8,182.88
68.5,114.0,74.0,84.0,0.0,222.0,708.5,5.0,193.04,195.58,30.533660888671875,72.3074951171875,36.5201416015625,73.44204711914062,0.25714111328125,123.62905883789062,112.60586547851562,788.08984375,185.42,187.96
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,165.1,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,167.64,167.64
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,177.8,182.88,57.5,114.0,47.5,122.1015625,4.046875,34.517578125,32.798828125,605.173828125,180.34,190.5
14.0,21.0,24.0,25.0,43.0,0.0,166.0,1.0,177.8,175.26,31.0,56.0,18.0,62.0,9.0,180.0,125.0,900.0,177.8,182.88
87.625,117.0,98.0,91.0,24.0,275.8466796875,900.0,3.0,167.64,167.64,57.5,114.0,47.5,122.1015625,0.0,37.5,153.5,900.0,170.18,182.88
87.625,71.75,28.5,17.75,283.0,202.0,812.5,12.0,182.88,187.96,11.0,25.0,15.375,27.5,2.5,5.375,56.125,307.5,190.5,195.58
16.0,49.0,3.0,6.0,252.0,0.0,315.0,2.0,175.26,182.88,1.0,15.0,1.0,6.0,0.0,323.796875,0.0,587.0,167.64,170.18
65.0,90.5,50.3125,58.9375,50.4375,239.6875,576.125,13.0,182.88,187.96,12.5,18.5,6.0,9.5,0.0,23.0,45.0,169.5,187.96,195.58
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,190.5,195.58,12.5,33.75,9.0,27.0,1.0,73.25,34.75,259.75,187.96,187.96
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,175.26,182.88,8.25,9.75,2.0,5.75,6.25,74.5,138.0,293.25,172.72,185.42
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,190.5,190.5,24.0732421875,31.4833984375,5.545166015625,21.28955078125,7.615234375,156.642822265625,276.0,620.400146484375,185.42,195.58
11.0,33.5,23.5,25.5,5.0,28.5,291.5,3.0,170.18,182.88,31.0,46.0,7.0,29.0,10.9375,323.796875,276.0,900.0,172.72,177.8
46.5,124.75,106.25,115.609375,101.25,128.5,867.0,9.0,167.64,182.88,51.859375,78.90625,33.0390625,111.5,6.796875,252.4765625,43.6796875,695.765625,175.26,185.42
64.8974609375,79.236328125,57.4638671875,56.548828125,226.1962890625,202.05078125,900.0,24.0,187.96,187.96,57.5,93.93323537707327,42.49672056734562,120.97365808486938,10.9375,179.03219547867775,276.0,900.0,172.72,177.8
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,170.18,175.26,31.0,15.0,8.0,46.0,10.0,209.0,276.0,900.0,180.34,180.34
8.4453125,84.865234375,6.361328125,4.650390625,15.5,275.8466796875,536.359375,14.0,182.88,187.96,23.701416015625,53.82177734375,5.595947265625,30.9874267578125,9.880126953125,323.796875,161.6630859375,833.7310791015625,190.5,187.96
52.37480163574219,152.9375,59.01098585128784,70.66454315185547,1.1087489128112793,275.8466796875,900.0,24.0,187.96,195.58,20.0,62.5,40.875,69.75,0.5,31.75,134.5,697.625,193.04,195.58
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,165.1,170.18,37.25,114.0,33.25,78.0,1.5625,323.796875,23.0625,900.0,167.64,172.72
11.5,11.5,15.5,10.5,56.5,1.0,143.5,2.0,172.72,185.42,33.5,72.5,19.0,68.0,8.5,317.0,90.0,749.5,180.34,187.96
32.8125,44.625,35.375,32.75,95.0625,123.5625,366.625,9.0,165.1,165.1,57.5,114.0,42.3984375,122.1015625,9.5703125,25.1640625,111.890625,900.0,167.64,177.8
68.0,152.9375,106.25,115.609375,64.5,79.5,522.0,4.0,175.26,167.64,57.5,114.0,39.5,122.1015625,3.0,77.0,181.5,900.0,167.64,167.64
23.0,101.0,17.0,30.0,8.0,275.8466796875,870.0,3.0,172.72,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,170.18,172.72
40.75,132.75,63.75,69.75,36.75,158.0,633.0,8.0,175.26,177.8,57.5,114.0,47.5,122.1015625,0.0,27.0,69.0,900.0,180.34,182.88
37.375,80.5,35.875,31.0,263.375,65.25,625.125,7.0,177.8,182.88,27.095703125,56.51953125,22.23828125,55.076171875,2.6015625,62.978515625,62.01171875,551.751953125,172.72,182.88
60.25,140.5,106.25,115.609375,17.25,52.5,900.0,9.0,182.88,185.42,15.0,11.0,4.0,24.0,3.0,161.0,8.0,380.0,172.72,185.42
59.484375,103.09375,58.734375,50.40625,134.5625,134.3125,650.140625,16.0,175.26,175.26,18.410400390625,56.60406494140625,10.2310791015625,33.152099609375,2.4326171875,323.796875,166.399658203125,900.0,182.88,187.96
14.875,89.625,24.5,24.125,80.375,275.8466796875,602.625,8.0,170.18,180.34,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,162.56,162.56
35.5,41.5625,37.5625,40.9375,113.3125,89.375,503.5,7.0,185.42,195.58,20.75,62.75,11.0,55.75,0.0,323.796875,70.75,821.5,187.96,190.5
23.0,25.75,7.5,7.5,91.75,11.75,190.25,4.0,195.58,193.04,45.0,25.5,17.5,41.0,10.9375,133.5,276.0,849.0,182.88,187.96
46.21875,76.625,96.40625,94.34375,29.84375,90.84375,699.25,14.0,187.96,190.5,15.0830078125,66.431640625,21.62109375,65.5654296875,4.0361328125,109.0966796875,41.7255859375,625.126953125,187.96,195.58
87.625,66.8359375,106.25,63.7734375,283.0,5.84375,670.7890625,21.0,190.5,195.58,21.265625,23.96875,17.09375,37.921875,1.5,76.609375,180.640625,479.34375,185.42,195.58
43.0,81.0,16.0,21.0,244.5,247.5,669.0,5.0,190.5,195.58,57.5,54.0,6.0,57.0,0.0,323.796875,227.0,900.0,180.34,185.42
59.25,112.0,56.25,75.75,283.0,53.5,900.0,9.0,175.26,185.42,6.0,35.0,14.0,23.0,0.0,1.0,0.0,107.0,177.8,185.42
56.3671875,110.078125,55.890625,36.2578125,183.78125,39.8828125,549.921875,19.0,175.26,180.34,57.5,64.91637420654297,26.4617919921875,111.23948669433594,10.22833251953125,323.796875,10.704254150390623,844.4639358520508,175.26,175.26
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,185.42,185.42,21.5,52.0,17.25,41.625,0.0,248.5,55.375,659.25,198.12,195.58
35.125,69.5,48.0,51.875,283.0,62.25,683.375,9.0,177.8,185.42,57.5,114.0,43.10660934448242,122.1015625,2.005420684814453,66.97343063354492,41.2122917175293,900.0,177.8,182.88
28.0,0.0,23.0,1.0,0.0,0.0,31.0,1.0,190.5,187.96,3.75,30.25,7.5,7.0,1.0,0.0,0.0,513.75,185.42,182.88
10.5625,58.5625,13.375,9.125,56.0,0.5,387.0,6.0,190.5,182.88,39.6953125,39.81640625,3.7734375,34.21875,10.9375,0.5,276.0,848.22265625,185.42,182.88
36.0,86.0,47.0,50.0,81.0,33.0,404.0,2.0,167.64,172.72,47.375,79.25,31.3125,65.75,10.9375,7.9375,272.75,744.3125,167.64,170.18
10.0,23.0,14.0,11.0,269.0,133.0,490.0,2.0,172.72,185.42,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,172.72,180.34
10.0,13.0,18.0,21.0,3.0,8.0,130.0,1.0,180.34,182.88,35.96875,103.359375,47.5,122.1015625,0.6875,31.328125,5.21875,546.4375,177.8,180.34
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,190.5,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,182.88,182.88
81.609375,152.9375,106.25,115.609375,97.1953125,151.0625,723.6484375,21.0,185.42,190.5,35.5,31.125,9.3984375,29.3984375,1.859375,191.890625,129.78125,478.90625,182.88,187.96
87.625,83.0,79.75,34.0,283.0,110.25,749.0,9.0,162.56,165.1,27.0,42.5,16.5,32.0,10.0,47.5,156.5,426.5,165.1,165.1
57.25,75.0,69.5,66.25,181.25,14.0,482.75,6.0,193.04,195.58,20.5078125,23.7939453125,14.2939453125,29.9072265625,1.01953125,18.810546875,46.79296875,261.1083984375,210.82,195.58
66.0,7.0,15.0,2.0,231.0,0.0,290.0,1.0,180.34,182.88,33.0,39.0,17.0,83.0,9.0,0.0,75.0,366.0,182.88,182.88
87.625,66.5,78.53125,69.375,269.21875,223.78125,752.15625,16.0,175.26,180.34,36.4324951171875,113.548583984375,44.78271484375,87.6851806640625,4.850341796875,133.3717041015625,267.0025634765625,900.0,175.26,177.8
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,175.26,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,187.96,187.96
31.375,61.515625,29.625,31.890625,71.859375,57.0625,421.875,15.0,182.88,195.58,11.125,52.625,17.90625,37.5,1.53125,323.796875,88.65625,666.0625,187.96,193.04
53.96875,34.46875,35.875,7.15625,283.0,130.875,483.21875,12.0,185.42,195.58,28.0,25.5,10.59375,34.125,0.8125,113.21875,41.9375,313.78125,187.96,190.5
9.0,33.0,18.0,20.0,80.0,67.0,243.0,1.0,175.26,182.88,23.0,72.0,9.0,28.5,8.0,323.796875,17.5,595.5,167.64,167.64
11.0,59.0,40.0,42.0,0.0,1.0,224.0,1.0,175.26,177.8,33.0,75.0,21.5,49.0,10.9375,254.5,276.0,900.0,175.26,180.34
63.25,102.25,106.25,100.5,283.0,93.75,900.0,9.0,165.1,170.18,15.13671875,48.75,19.775390625,28.666015625,1.818359375,323.796875,190.087890625,763.43359375,167.64,170.18
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,187.96,195.58,24.75,37.0,10.0,33.5,4.25,138.75,276.0,646.75,190.5,195.58
31.0,36.5,23.5,13.0,154.0,68.5,269.5,3.0,175.26,182.88,16.0,4.0,2.0,3.0,10.0,25.0,255.0,320.0,182.88,193.04
61.5,89.0,69.25,65.875,104.0,11.875,356.625,8.0,185.42,187.96,9.375,13.3125,5.875,15.25,1.8125,10.125,1.875,141.0,177.8,185.42
54.5,131.3125,70.0,88.5625,76.0,253.0625,835.9375,14.0,172.72,177.8,12.0,8.0,4.0,26.0,0.0,0.0,7.0,108.0,167.64,167.64
14.0,152.9375,78.0,82.0,11.0,275.8466796875,733.0,3.0,177.8,187.96,57.5,82.0,43.0,122.1015625,10.9375,171.0,139.0,900.0,182.88,185.42
87.625,150.5,31.0,25.5,34.0,275.8466796875,900.0,6.0,175.26,180.34,6.0,76.0,26.0,32.0,0.0,323.796875,40.0,771.0,172.72,180.34
87.625,76.0,62.0,28.0,283.0,275.8466796875,900.0,3.0,170.18,172.72,23.0,11.5,3.5,21.0,6.0,232.5,161.5,518.5,162.56,160.02
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,187.96,190.5,37.5,38.0,19.5,68.75,4.5,16.5,23.25,530.5,200.66,195.58
64.0,66.59375,80.25,102.375,6.9375,60.8125,643.9375,10.0,182.88,182.88,7.75,31.0,2.0,4.75,4.75,272.0,215.0,533.75,185.42,182.88
66.5,37.5,47.0,28.0,223.0,80.5,780.5,4.0,187.96,182.88,10.1689453125,36.2586669921875,5.54736328125,15.159423828125,2.04150390625,312.5439453125,28.8818359375,445.3731689453125,185.42,190.5
24.75,57.5,26.5,20.625,45.875,124.125,388.5,6.0,187.96,185.42,3.0,10.5,4.5,3.0,0.0,4.5,0.0,67.5,193.04,195.58
45.375,106.375,9.25,11.875,1.5,275.8466796875,529.5,6.0,190.5,195.58,29.0,76.5,26.0,64.0,0.0,139.0,9.5,519.0,190.5,195.58
10.796875,11.515625,16.171875,3.8984375,41.6171875,8.1640625,99.515625,12.0,190.5,190.5,11.07568359375,22.439453125,5.82763671875,13.66845703125,4.90673828125,55.576171875,32.88232421875,220.1708984375,187.96,187.96
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,177.8,182.88,13.5,45.625,7.0,36.625,0.875,323.796875,28.75,671.0,182.88,190.5
13.0,24.25,9.5,5.25,30.25,80.0,138.25,3.0,177.8,185.42,19.416015625,22.060546875,5.58984375,16.021484375,3.80078125,226.216796875,182.326171875,520.791015625,185.42,185.42
87.625,124.0,76.0,71.0,283.0,136.0,900.0,3.0,165.1,170.18,13.25,108.0,29.5,38.0,1.75,33.0,257.5,728.5,167.64,165.1
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,182.88,180.34,57.5,82.43541106581688,22.29473307728768,89.74538969993591,10.9375,80.11549732089043,93.66560080647469,524.864085227251,177.8,180.34
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,177.8,182.88,30.5,65.5,22.5,55.0,5.0,154.5,154.0,900.0,175.26,185.42
0.0,15.0,4.0,4.0,29.0,21.0,67.0,1.0,180.34,177.8,33.0,94.0,23.5,48.0,1.5,250.0,119.5,654.0,190.5,193.04
63.125,127.796875,41.0390625,31.8671875,200.015625,275.8466796875,761.078125,17.0,175.26,182.88,6.5,4.0,2.0,4.5,2.0,0.0,67.5,105.5,177.8,190.5
46.79296875,128.64453125,83.6416015625,93.6318359375,122.326171875,95.6787109375,858.486328125,24.0,177.8,182.88,17.524658203125,28.7841796875,4.9439697265625,27.29443359375,3.6182861328125,131.249267578125,86.7725830078125,352.4429931640625,187.96,193.04
44.125,135.8125,50.125,38.3125,252.75,54.1875,498.625,9.0,172.72,180.34,25.0,33.25,5.0,20.25,2.0,15.5,31.75,364.5,175.26,185.42
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,187.96,193.04,44.72825193405152,95.97479915618896,44.2804012298584,114.209707736969,4.022852897644043,93.66942071914671,138.57032251358032,821.484188079834,175.26,177.8
87.625,92.0,61.5,49.5,109.5,275.8466796875,726.25,8.0,190.5,195.58,22.016815185546875,20.938491821289062,9.594224452972412,15.78147315979004,10.06715202331543,49.15440511703491,118.45261812210084,329.01655769348145,190.5,195.58
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,167.64,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,167.64,167.64
19.0,47.375,35.75,39.25,4.0,0.0,579.375,7.0,185.42,182.88,10.75,47.75,1.0,11.0,4.75,323.796875,35.0,900.0,177.8,182.88
50.3984375,80.6484375,68.3671875,70.8125,70.328125,76.0,578.6484375,21.0,180.34,187.96,41.019287109375,80.8427734375,47.5,106.105224609375,0.267578125,166.0556640625,43.8203125,900.0,175.26,177.8
74.25,38.0,35.0,19.25,173.25,115.75,391.5,6.0,187.96,195.58,16.0703125,33.16015625,6.63671875,19.75390625,1.90625,155.76953125,109.2109375,441.71875,185.42,195.58
79.0,115.375,97.75,81.0,283.0,56.125,867.375,12.0,172.72,177.8,15.9375,44.328125,18.65625,50.015625,3.09375,50.140625,101.34375,448.1875,185.42,185.42
59.5,116.25,54.0,82.5,108.0,27.0,696.5,7.0,172.72,180.34,11.9765625,18.46484375,10.15234375,21.75,3.26171875,19.078125,6.9765625,148.2734375,180.34,182.88
12.0,21.0,14.0,6.0,158.0,9.0,217.0,1.0,185.42,182.88,30.534469604492188,62.85282897949219,16.72210693359375,59.36674499511719,1.25408935546875,317.89244079589844,171.71006774902344,815.9737243652344,187.96,190.5
65.0,133.0,106.25,115.609375,5.0,0.0,900.0,3.0,180.34,180.34,47.5,68.0,25.0,56.5,5.0,110.5,276.0,900.0,180.34,182.88
46.0,126.5,79.5,79.75,38.75,201.5,900.0,9.0,180.34,182.88,21.515625,36.6171875,8.6796875,31.4921875,6.015625,24.9609375,234.078125,493.296875,180.34,185.42
17.0,21.0,63.0,66.0,0.0,0.0,165.0,1.0,175.26,177.8,35.0,35.0,11.0,84.0,4.0,323.796875,213.0,900.0,180.34,185.42
13.0,36.0,13.0,5.0,42.0,18.0,203.0,1.0,185.42,182.88,4.5,10.5,0.5,5.5,0.0,60.5,143.5,311.0,180.34,182.88
82.375,152.9375,106.25,115.609375,94.375,185.875,900.0,12.0,170.18,182.88,33.0,34.0,19.5,35.0,10.9375,69.0,276.0,678.5,165.1,167.64
77.625,124.0,89.5625,84.71875,122.0,84.21875,546.65625,12.0,185.42,187.96,38.90625,114.0,41.234375,76.265625,2.5625,323.796875,11.6875,885.578125,190.5,195.58
54.75,38.0,36.5,22.5,262.75,172.5,596.0,7.0,175.26,180.34,30.5,114.0,47.5,122.1015625,0.0,47.0,35.0,900.0,185.42,190.5
87.625,114.1326904296875,106.25,115.609375,45.97802734375,26.1519775390625,671.2332763671875,24.0,177.8,177.8,24.53387451171875,55.0084228515625,22.44683837890625,92.567138671875,0.5184326171875,3.6357421875,15.012939453125,424.2823486328125,172.72,175.26
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,167.64,170.18,57.5,104.625,35.3125,122.1015625,4.625,161.9375,77.1875,900.0,170.18,177.8
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,180.34,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,182.88,182.88
87.625,52.9609375,59.5546875,28.578125,283.0,131.5234375,718.1796875,13.0,187.96,187.96,7.8125,35.34375,8.25,13.90625,0.96875,34.625,29.40625,267.6875,195.58,195.58
87.625,67.0,22.0,19.0,283.0,36.0,900.0,3.0,185.42,190.5,18.9375,74.8203125,26.4609375,63.6015625,0.3828125,300.15625,38.015625,878.4765625,182.88,185.42
87.625,114.836669921875,105.8564453125,93.228271484375,195.4735107421875,9.001220703125,531.1710205078125,24.0,154.94,157.48,57.5,114.0,47.5,122.1015625,0.75,96.6328125,19.1328125,900.0,165.1,165.1
