B_avg_DISTANCE_landed,R_avg_opp_SIG_STR_pct,R_age,B_avg_CTRL_time(seconds),B_avg_opp_SIG_STR_pct,B_avg_HEAD_att,B_avg_opp_LEG_att,B_age,B_avg_DISTANCE_att,R_losses,R_avg_opp_HEAD_landed,R_avg_opp_LEG_att,R_avg_LEG_att,B_avg_GROUND_att,R_avg_GROUND_landed,R_avg_opp_BODY_landed,R_avg_SUB_ATT,R_avg_opp_DISTANCE_att,R_avg_BODY_landed,R_avg_opp_CTRL_time(seconds),Winner
18.0,0.303828125,27.0,32.5,0.385,75.5,3.0,35.0,84.0,4.0,24.7265625,2.9921875,7.90625,0.5,2.109375,6.0703125,0.1640625,84.25,3.671875,94.4453125,Red
43.53857421875,0.4599999999999999,26.0,93.90869140625,0.465753173828125,109.0,14.1796875,30.0,117.5,0.0,6.375,2.0,0.625,3.52618408203125,14.0,2.125,1.25,17.375,8.75,109.125,Red
8.75,0.2209374999999999,27.0,191.25,0.5325,37.0,14.1796875,29.0,22.25,2.0,3.53125,4.875,12.625,12.25,7.375,1.3125,0.90625,29.9375,4.71875,159.28125,Red
17.8125,0.404375,34.0,24.4375,0.38125,71.3125,4.9375,22.0,64.375,2.0,37.7607421875,8.0,11.8125,2.625,1.75,10.0625,0.0625,122.688232421875,8.5,81.8125,Blue
3.8134765625,0.3249999999999999,25.0,38.6162109375,0.3665625,25.5498046875,0.703125,27.0,19.0478515625,1.0,6.5,10.0,6.5,5.787109375,1.0,3.5,0.5,41.0,0.5,298.80078125,Red
10.984375,0.1937499999999999,31.0,166.734375,0.44203125,48.265625,8.25,33.0,27.765625,3.0,9.9375,7.34375,15.9783935546875,18.875,0.34375,5.8125,0.125,110.84375,13.875,125.8125,Blue
4.0,0.5578125,31.0,133.0,0.59,11.0,0.0,31.0,7.0,4.0,32.40625,7.0,6.3125,7.0,5.1875,2.96875,0.0,64.0625,7.09375,98.71875,Blue
45.5,0.58,30.0,86.0,0.37,109.0,12.0,25.0,117.5,4.0,18.18212890625,3.96826171875,1.85888671875,3.0,5.021484375,5.05029296875,0.70556640625,37.35498046875,8.46044921875,149.18603515625,Red
15.25,0.4404248046875,26.0,63.0,0.428125,44.0,4.25,24.0,39.4794921875,0.0,8.375,13.478515625,2.7890625,7.671310424804687,4.314453125,4.8779296875,0.0,52.5,2.0,62.01171875,Blue
45.5,0.4711328125,31.0,17.3359375,0.403984375,74.140625,6.390625,29.0,109.2109375,3.0,27.95703125,14.67218017578125,5.796875,4.765625,3.53125,13.15216064453125,0.5703125,94.53125,13.875,244.0,Blue
14.0,0.48,24.0,43.0,0.373125,38.0,2.875,28.0,27.0,0.0,16.5,8.25628662109375,5.0,1.375,1.0,8.46875,0.0,51.5,3.83056640625,173.83154296875,Blue
13.5,0.477265625,27.0,83.125,0.4425,40.75,2.625,29.0,33.75,0.0,19.75,4.0,2.0,5.0,0.90625,4.90625,0.0,54.125,3.8125,63.5,Red
40.0,0.58,25.0,187.75,0.3075,109.0,4.0,30.0,117.5,1.0,16.0,2.0,0.0,18.875,0.0,2.0,0.0,5.0,2.0,142.0,Red
5.0,0.3953125,32.0,20.78125,0.59,16.3125,1.03125,29.0,14.6875,3.0,12.8125,5.6875,4.91796875,4.5625,6.19140625,2.19921875,0.0,47.703125,6.171875,1.3046875,Blue
21.0,0.4,25.0,6.25,0.44,22.0,2.5,26.0,51.0,0.0,19.0,12.0,7.0,0.0,14.0,5.0,0.0,78.0,13.875,0.0,Blue
15.0,0.505078125,26.0,41.22379302978516,0.2500537109375,56.0,3.0,28.0,63.5,3.0,33.140625,8.609375,4.15625,2.25,14.0,11.609375,0.296875,76.1171875,9.828125,221.484375,Red
33.9375,0.4162109375,35.0,49.6875,0.521875,72.875,7.375,29.0,75.5,5.0,36.51171875,10.65625,5.5859375,4.5625,6.58984375,5.796875,0.5,86.48828125,5.05859375,19.94140625,Blue
26.25,0.445,33.0,6.25,0.26,73.5,10.0,35.0,90.75,0.0,37.7607421875,13.5,8.0,1.75,1.0,13.15216064453125,0.5,122.688232421875,13.875,11.0,Red
45.5,0.4200892639160156,29.0,0.0,0.38,92.0,14.0,31.0,117.5,5.0,37.7607421875,8.836090087890625,15.9783935546875,0.0,3.331161499023437,9.243026733398438,0.501953125,113.60244750976562,13.875,101.88168334960938,Blue
23.375,0.52,27.0,329.8321228027344,0.4525,63.448486328125,11.25,28.0,67.5,1.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
9.5,0.1478770446777343,35.0,34.25,0.3275,15.875,3.125,30.0,20.5,5.0,14.393329620361328,7.998981475830078,3.772499084472656,3.875,3.4581832885742188,2.619232177734375,0.0010643005371093,55.19292449951172,5.707176208496094,86.78307723999023,Blue
29.0,0.4331640625,31.0,17.5,0.525,92.0,13.0,28.0,117.5,5.0,11.072265625,7.26953125,4.85546875,0.0,1.66796875,3.54296875,1.001953125,30.19140625,9.47265625,236.7265625,Red
4.75,0.5747802734375,35.0,329.8321228027344,0.475625,29.9375,3.5625,35.0,12.25,5.0,10.053955078125,3.43310546875,1.789306640625,17.5,7.828369140625,3.064453125,0.26611328125,13.272705078125,4.65576171875,94.185302734375,Blue
17.0,0.29,26.0,194.5,0.3296875,44.5,0.0,30.0,31.5,0.0,31.40625,4.5,10.375,7.0,2.96875,3.625,0.765625,108.59375,6.873779296875,60.125,Red
11.5,0.4676325875520706,35.0,121.1875,0.39375,27.5625,2.8125,35.0,29.4375,5.0,28.56859621405601,9.160346031188965,15.9783935546875,2.375,0.6311407089233398,9.2101289331913,3.248453140258789e-05,85.61134207248688,11.535182297229769,135.5907886326313,Blue
6.0,0.32,25.0,36.0,0.59,21.0,1.0,31.0,11.0,1.0,9.0,1.0,2.0,12.0,0.0,1.0,0.0,26.0,7.0,2.0,Blue
22.8125,0.37,30.0,208.0,0.2985774803161621,43.25,3.75,25.0,39.0,1.0,27.0,1.0,7.0,17.576171875,0.0,13.15216064453125,0.0,99.0,6.0,53.0,Red
6.6993408203125,0.55484375,32.0,29.92333984375,0.570689697265625,32.3863525390625,2.809814453125,35.0,21.002685546875,2.0,30.15625,14.67218017578125,10.265625,14.970703125,3.0,8.71875,0.0,74.984375,13.875,298.80078125,Red
22.01953125,0.3517138671875,34.0,329.8321228027344,0.374921875,58.50390625,8.203125,32.0,61.18359375,5.0,23.12164306640625,14.165802001953123,15.9783935546875,6.51171875,10.83355712890625,5.72332763671875,0.0087890625,89.57577514648438,9.510467529296877,46.694580078125,Draw
4.75,0.49,31.0,85.625,0.59,38.75,0.375,31.0,25.25,1.0,32.5,8.0,15.9783935546875,3.25,11.5,13.0,0.0,87.5,9.5,39.5,Blue
16.9375,0.32,30.0,327.9375,0.3924999999999999,81.75,0.4375,30.0,66.625,0.0,18.0,14.67218017578125,15.0,17.875,1.25,9.75,1.25,120.0,13.875,27.75,Blue
26.75,0.4499999999999999,34.0,89.703125,0.47765625,71.109375,12.703125,28.0,81.296875,1.0,21.5,12.0,4.0,1.40625,1.5,7.5,0.5,62.5,5.5,298.80078125,Red
23.5,0.32230224609375,33.0,168.2860107421875,0.47109375,54.5,7.25,31.0,41.9100341796875,3.0,13.4296875,8.62744140625,3.863037109375,10.25,4.361572265625,4.39794921875,0.654296875,44.466064453125,3.83056640625,105.846435546875,Red
35.0,0.5,32.0,329.8321228027344,0.38375,84.5,3.484375,25.0,90.25,0.0,15.25,13.5,7.047226905822754,3.0,4.875,10.0,0.0,61.0,11.125,153.0,Red
15.0,0.4075,31.0,33.0,0.59,41.5,11.5,28.0,36.5,0.0,9.375,2.625,6.375,2.0,14.0,7.875,0.125,28.125,4.75,101.625,Blue
0.0,0.58,32.0,0.0,0.59,3.0,0.0,35.0,2.0,0.0,20.0,4.234375,10.5,0.0,11.875,8.5,1.0,53.83447265625,4.0,143.5,Red
2.0,0.4746875,28.0,148.625,0.375,50.19970703125,9.46875,30.0,27.98046875,0.0,23.59375,3.0,11.5,16.25,11.0,1.21875,0.0,48.875,10.827056884765623,31.0,Blue
43.25,0.4390625,27.0,178.25,0.4649999999999999,54.25,3.25,29.0,76.5,3.0,17.0625,3.4375,4.15625,12.25,4.75,3.6875,0.625,22.03125,2.34375,91.28125,Red
13.75,0.295,32.0,314.1875,0.388125,67.875,4.5625,29.0,55.0625,2.0,20.0,5.25,4.8125,18.625,13.6875,4.75,0.125,110.5625,8.0625,120.8125,Blue
11.96875,0.525,32.0,329.8321228027344,0.3075,36.484375,1.015625,30.0,30.16796875,0.0,1.5,3.0,1.0,16.4609375,6.5,5.0,0.0,12.0,0.5,46.0,Blue
11.6256103515625,0.34201171875,34.0,107.1875,0.43999999999999995,39.25,3.515625,33.0,27.255126953125,0.0,11.05859375,7.5,11.395751953125,0.0,14.0,2.3521914333105087,0.01953125,48.728515625,6.125,192.5,Blue
28.125,0.464453125,35.0,329.8321228027344,0.3278125,109.0,8.09375,29.0,85.5,5.0,34.19775390625,14.67218017578125,4.208648681640625,18.875,2.29229736328125,11.22320556640625,0.0,113.90875244140624,8.828521728515625,53.29217529296875,Blue
27.6875,0.47671875,28.0,189.625,0.384375,72.9375,1.8125,28.0,59.625,2.0,14.46875,3.2890625,2.75,18.875,3.890625,7.640625,0.0625,31.578125,4.6640625,33.8515625,Blue
13.6875,0.4309375,28.0,100.3125,0.428125,47.5625,7.9375,28.0,46.3125,2.0,11.125,14.59375,7.6875,4.5,14.0,1.5625,0.125,46.0625,4.59375,259.78125,Blue
9.0,0.5603125,33.0,44.25,0.26,49.4833984375,2.0,34.0,38.5,4.0,14.359375,0.28125,0.3125,2.0,2.046875,3.1875,0.015625,5.5625,1.78125,0.0,Red
9.0,0.3725,28.0,217.5,0.3203125,37.984375,2.0,24.0,32.75,1.0,19.5,10.5,15.9783935546875,3.5,0.0,2.25,0.0,66.25,13.875,58.75,Red
8.25,0.41,30.0,50.5625,0.51625,25.875,1.3125,30.0,22.875,3.0,37.7607421875,6.25,15.9783935546875,3.0,1.25,13.15216064453125,0.0,122.688232421875,9.75,270.75,Draw
37.5,0.45125,30.0,96.0,0.31,74.5,9.5,28.0,96.0,1.0,15.5,3.625,9.0,2.0,11.25,7.75,1.25,46.625,6.625,152.25,Blue
26.0,0.4399999999999999,32.0,329.8321228027344,0.1,39.0,5.0,31.0,45.0,1.0,11.0,0.3125,12.75,18.875,12.375,2.0,0.5,9.4375,6.0625,114.75,Red
3.0,0.389375,29.0,57.0,0.36,44.0,5.0,30.0,29.0,1.0,8.0625,0.6875,3.1875,18.0,9.25,2.25,0.0,23.625,4.8125,6.8125,Red
14.953125,0.3819570922851562,35.0,81.6875,0.2121875,39.671875,1.921875,30.0,38.15625,5.0,20.70916748046875,12.12548828125,8.803619384765625,4.4375,1.6104736328125,3.585052490234375,0.250732421875,58.048095703125,10.21844482421875,70.703125,Red
11.0,0.25001953125,34.0,148.65625,0.3371875,27.67578125,4.0,34.0,29.75,0.0,12.8125,10.5,13.188907623291016,1.34375,5.25,7.875,0.5,54.84375,2.58203125,86.25,Red
12.28125,0.4303125,27.0,216.34375,0.429375,79.234375,9.6796875,26.0,51.2890625,0.0,19.0,9.779296875,5.5625,18.875,3.2960205078125,6.5,1.25,60.0,2.562727510929108,298.80078125,Red
7.837006568908691,0.403046875,32.0,248.92098426818848,0.231914119720459,36.31886458396912,1.648599624633789,35.0,18.75691270828247,2.0,9.384765625,13.478515625,13.51953125,9.38282585144043,1.58984375,4.046875,0.544921875,37.77734375,7.07421875,100.935546875,Red
1.62890625,0.3464453125,34.0,81.65625,0.46921875,5.99609375,0.15625,33.0,4.98828125,3.0,14.54296875,10.5234375,2.58203125,1.671875,14.0,9.8125,0.5625,85.18359375,2.3515625,41.5234375,Red
7.796875,0.4067968749999999,32.0,37.3515625,0.59,14.03125,3.0234375,31.0,14.1640625,4.0,4.171875,0.8515625,0.15625,1.1796875,0.546875,1.6015625,0.265625,9.703125,1.1171875,32.9375,Blue
45.5,0.489375,34.0,72.75,0.345,104.25,2.5,24.0,117.5,2.0,14.0,8.9375,2.125,7.25,14.0,4.875,0.75,37.875,9.375,162.25,Red
29.60107421875,0.315,31.0,142.8525390625,0.26,90.09450912475586,12.5,32.0,85.59375,0.0,4.0,9.375,11.5,10.9296875,3.125,6.25,0.25,45.875,6.5,0.0,Red
20.125,0.58,29.0,35.0,0.4175,69.0,8.125,24.0,66.7734375,0.0,24.06591796875,7.0,15.9783935546875,1.34375,14.0,4.25,0.0,78.1484375,6.125,43.0,Blue
23.5,0.505,27.0,46.0,0.53,50.1734619140625,6.197265625,31.0,48.0,1.0,6.5,4.5,3.5,7.0,0.0,2.5,0.5,23.5,1.5,120.5,Red
20.0,0.35,31.0,137.25,0.38,35.0,1.0,34.0,45.5,0.0,33.5,4.0,15.9783935546875,4.671875,0.0,13.15216064453125,0.0,122.688232421875,13.0,8.0,Red
2.0,0.58,26.0,240.0,0.0,10.0,0.0,24.0,3.0,0.0,25.9375,2.25,2.0,5.0,6.88671875,6.5,0.0,41.75,6.5,156.0,Red
16.9375,0.477421875,29.0,126.75,0.4912499999999999,56.875,1.125,30.0,46.75,4.0,17.7265625,0.5234375,0.59375,4.3125,7.2734375,1.375,1.25,12.1328125,1.1484375,298.80078125,Red
10.598724365234377,0.405,24.0,8.0,0.4075,12.125,8.0,25.0,21.0,3.0,9.0625,4.0625,4.0625,2.625,1.5625,5.1875,1.25,24.4375,9.375,240.6875,Red
34.5625,0.43,28.0,20.0625,0.423125,73.5625,2.125,29.0,98.8125,2.0,22.5,14.67218017578125,3.5,0.5625,2.0,7.5,1.0,90.0,4.5,298.80078125,Blue
45.5,0.26,27.0,44.0,0.39,109.0,14.1796875,29.0,116.0,0.0,6.0,8.0,1.0,4.0,14.0,0.0,0.0,32.0,6.0,0.0,Blue
3.84375,0.58,23.0,329.8321228027344,0.59,18.0625,1.5,28.0,14.0,1.0,37.7607421875,2.0,0.0,7.25,1.0,2.0,1.0,17.0,5.0,298.80078125,Blue
45.5,0.525,32.0,33.515625,0.3734375,109.0,14.1796875,30.0,117.5,2.0,37.7607421875,2.75,6.875,14.375,3.375,11.75,0.75,73.0,13.875,246.125,Red
0.0,0.58,25.0,3.0,0.0,3.0,0.0,28.0,3.0,2.0,32.0,3.5,6.5,0.0,0.5,11.5,0.5,36.5,5.0,298.80078125,Red
6.0,0.58,28.0,0.0,0.37,10.0,0.0,34.0,12.0,2.0,32.0,14.0,15.9783935546875,1.0,0.0,13.15216064453125,0.0,86.5,6.0,140.0,Red
26.5,0.42,26.0,198.5,0.4649999999999999,62.0,14.1796875,29.0,68.5,1.0,23.5,8.0,2.0,8.0,11.5,4.0,0.0,65.0,4.5,54.0,Red
28.0,0.3703125,23.0,121.0,0.345,41.65625,3.0,30.0,52.0,0.0,18.5,1.5,4.0,2.84375,7.0,3.625,0.0,41.265625,4.5,10.00030517578125,Red
7.375,0.5512109375,27.0,130.671875,0.5704687500000001,30.453125,14.1796875,27.0,33.828125,5.0,7.66015625,2.3515625,0.50390625,3.109375,1.8125,2.17578125,0.0,10.94921875,1.8515625,24.84375,Red
36.0390625,0.444700927734375,32.0,36.515625,0.353125,78.5546875,11.88671875,30.0,77.09765625,3.0,13.960098266601562,14.67218017578125,15.9783935546875,16.57421875,2.67645263671875,12.545700073242188,0.5703887939453125,109.91009521484376,13.875,38.60888671875,Red
20.54658031463623,0.39,24.0,193.5,0.59,49.125,4.3330078125,25.0,58.0,0.0,9.27734375,1.5,4.0,3.015625,14.0,4.19921875,1.25,60.0,10.125,76.529296875,Red
7.0,0.4383886718749999,26.0,82.0,0.46,17.0,0.0,34.0,16.0,0.0,21.78125,2.75,7.9453125,0.0,7.609375,7.0,0.0,57.25,3.0,111.203125,Red
29.78125,0.55255859375,31.0,169.71875,0.3868749999999999,65.53125,6.90625,33.0,78.71875,4.0,24.08203125,9.3125,10.517578125,5.96875,3.11328125,13.15216064453125,0.146484375,63.80859375,8.673828125,298.80078125,Blue
4.531871557235718,0.495,35.0,28.700650453567505,0.59,19.32852458953857,2.808228015899658,35.0,20.587509393692017,4.0,32.0625,1.875,7.53125,0.2982769012451172,3.6875,4.875,0.0,57.3125,5.65625,130.65625,Blue
45.5,0.58,24.0,22.66015625,0.293818359375,109.0,14.1796875,29.0,117.5,0.0,18.0,2.25,1.0,6.5029296875,14.0,3.75,1.0,24.25,5.5,298.80078125,Blue
14.46875,0.545,31.0,176.54913330078125,0.4861740291118622,46.625,14.0,24.0,36.0,1.0,8.5,14.67218017578125,3.5,13.75,7.5,4.5,0.0,8.5,4.0,298.80078125,Red
16.5,0.4437890625,25.0,77.0,0.4075,49.75,6.75,32.0,38.25,3.0,11.05859375,4.2734375,2.00390625,2.5,8.359375,5.9609375,0.66015625,39.41015625,13.875,34.0390625,Red
38.625,0.445078125,22.0,55.25,0.47875,86.0,2.0,27.0,86.5,0.0,8.375,7.0,12.0,1.875,3.0,1.5,0.0,30.5,2.0,116.958984375,Red
32.5,0.5315624999999999,24.0,246.375,0.40125,57.125,7.5,35.0,66.875,2.0,5.4375,0.5625,1.6875,4.5,5.59375,1.125,0.8125,9.03125,3.59375,32.3125,Red
8.4375,0.475,31.0,133.0625,0.47,39.125,2.375,27.0,30.5625,3.0,28.75,14.67218017578125,7.0,10.5,1.25,13.0,0.0,102.75,13.75,298.80078125,Red
12.0,0.58,25.0,329.8321228027344,0.59,26.0,14.1796875,24.0,33.0,1.0,13.5,3.5,0.0,0.0,3.0,2.5,0.5,16.5,2.0,49.0,Red
20.71875,0.38201171875,23.0,66.0,0.33875,58.5,12.0,24.0,57.0,0.0,13.25,6.560546875,4.0,3.0,2.0,6.138671875,0.03125,41.296875,6.0,43.0,Blue
24.389083862304688,0.39,26.0,130.375,0.383382568359375,50.34375,7.75,28.0,67.5625,0.0,20.75,4.5703125,0.90625,4.0,14.0,10.43359375,1.0625,32.75,1.5,43.0,Red
27.125,0.3399999999999999,32.0,149.875,0.4912499999999999,71.125,4.125,30.0,74.125,1.0,16.0,9.0,2.5,8.0,4.5,7.5,0.0,76.5,3.0,167.0,Blue
8.46875,0.3525,28.0,329.8321228027344,0.25,45.575439453125,6.0,25.0,27.0,2.0,23.75,7.5,15.75,18.875,3.0,4.0,0.0,74.0,9.5,298.80078125,Red
13.25,0.455,33.0,329.8321228027344,0.5081249999999999,62.9375,5.75,25.0,61.0,1.0,35.25,14.67218017578125,12.25,8.5,2.75,13.15216064453125,0.0,122.688232421875,8.75,66.0,Red
17.625,0.43875,29.0,329.8321228027344,0.44625,48.5,8.920465469360352,29.0,56.375,3.0,15.53125,14.67218017578125,10.59375,2.25,1.09375,13.15216064453125,0.0,94.90625,7.34375,112.34375,Blue
45.5,0.2063867568969726,31.0,142.359375,0.4120361328125,109.0,14.1796875,29.0,117.5,2.0,24.447235107421875,14.67218017578125,15.9783935546875,7.17333984375,14.0,9.542755126953123,0.4249267578125,122.688232421875,13.875,52.4667854309082,Red
22.5,0.315,30.0,329.8321228027344,0.32,64.5,14.1796875,24.0,75.5,1.0,5.5,5.5,4.0,1.5,0.5,3.0,1.25,72.0,6.0,260.5,Red
45.5,0.445625,27.0,54.375,0.2825,105.375,8.625,28.0,117.5,3.0,17.875,14.67218017578125,3.4375,2.0,0.0,13.15216064453125,0.9375,85.375,2.75,44.0625,Red
19.59375,0.29,31.0,101.3125,0.425,73.86328125,2.125,28.0,54.1875,1.0,26.0,8.0,7.0,11.0,1.0,13.15216064453125,1.0,122.688232421875,2.0,298.80078125,Blue
42.0,0.355,23.0,132.25,0.4075,95.125,4.0,27.0,102.375,2.0,27.5625,14.67218017578125,5.8125,7.625,1.0,8.75,0.0,122.688232421875,5.9375,40.625,Red
20.0,0.58,26.0,328.0,0.44,88.0,8.0,31.0,55.0,0.0,18.625,12.5,11.3828125,3.0,5.75,7.0,0.0,40.757232666015625,10.827056884765623,250.5,Red
8.75,0.45,23.0,145.0,0.525,18.75,2.0,32.0,21.5,0.0,17.0,7.0,15.9783935546875,2.75,4.0,13.15216064453125,0.0,70.0,13.875,138.0,Blue
17.25,0.5041400146484375,34.0,136.75,0.45015625,57.5,1.5,30.0,54.0,5.0,20.68881225585937,13.342376708984377,11.70025634765625,2.013671875,4.06695556640625,4.830810546875,0.004150390625,69.31634521484375,3.02899169921875,26.662628173828125,Blue
18.0,0.38201171875,24.0,149.6875,0.30412109375,45.0,3.0,23.0,39.4609375,0.0,6.1875,2.75,4.0,4.0,1.0,3.0,0.046875,37.20849609375,5.18310546875,190.0,Blue
25.859375,0.53875,29.0,194.265625,0.35875,53.15625,7.265625,25.0,55.640625,1.0,35.75,3.875,4.5,13.828125,9.5,1.875,1.25,43.375,3.75,160.625,Blue
45.5,0.43701171875,34.0,153.625,0.4225,109.0,14.1796875,31.0,117.5,4.0,24.708984375,14.67218017578125,15.9783935546875,1.75,2.408203125,13.15216064453125,0.375,122.688232421875,13.875,177.611328125,Blue
13.5,0.58,23.0,210.0,0.37,31.5,9.0,32.0,27.0,2.0,8.75,2.25,3.875,17.25,1.5,3.125,0.75,19.5,1.375,139.75,Red
23.125,0.435,25.0,133.875,0.38625,51.5,10.75,34.0,64.625,0.0,20.75,3.25,3.0,1.625,2.875,6.75,0.0,48.0,4.5,87.390625,Blue
45.5,0.2372021484375,34.0,126.74609375,0.3551562499999999,106.671875,7.5,29.0,109.42578125,3.0,37.7607421875,9.345703125,5.0078125,10.013671875,5.29052734375,5.921875,0.65185546875,122.688232421875,6.21337890625,40.001953125,Blue
4.5,0.26,23.0,178.75,0.4275,9.5,5.25,27.0,11.75,2.0,12.75,8.1875,13.6875,2.0,0.5625,4.125,1.25,60.03125,3.09375,151.6875,Red
29.0,0.50125,26.0,109.0,0.59,52.0,14.1796875,27.0,48.0,4.0,26.4375,10.4375,3.625,0.0,2.5625,13.15216064453125,0.75,64.6875,9.9375,124.875,Blue
30.5,0.58,31.0,214.5,0.29,77.5,3.5,30.0,96.5,2.0,25.6875,6.0625,15.9783935546875,0.5,5.0625,11.375,0.0,47.3125,10.5625,116.5625,Blue
14.0,0.37,32.0,263.25,0.36,54.5,1.5,25.0,49.75,1.0,6.5,0.0,0.5,12.0,0.5,0.0,0.5,4.5,0.0,30.5,Blue
5.0,0.3353125,34.0,66.5,0.495,19.0,0.0,28.0,7.5,3.0,27.875,5.5,7.375,14.5,4.375,5.8125,0.0,110.90625,2.59375,187.46875,Blue
33.0625,0.3737109375,35.0,53.640625,0.2952734375,109.0,14.1796875,27.0,108.765625,3.0,10.33203125,4.27734375,5.453125,6.01171875,2.078125,5.36328125,0.0,32.0625,3.77734375,71.453125,Blue
24.1455078125,0.5415394997596741,32.0,20.53173828125,0.2298681640625,54.37841796875,2.13330078125,32.0,49.345703125,5.0,37.7607421875,14.67218017578125,4.491759181022644,11.322265625,8.847617268562317,13.15216064453125,1.25,122.688232421875,13.833327651023865,298.80078125,Red
14.25,0.37734375,26.0,144.0,0.4425,58.5,6.052764892578125,27.0,50.9375,0.0,20.8125,6.5,7.75,18.875,2.0,5.0,0.0,88.119384765625,2.6875,51.5,Red
38.625,0.55125,29.0,8.375,0.42125,71.875,8.75,29.0,107.625,2.0,10.375,3.625,0.375,0.75,7.875,6.875,1.25,30.75,3.125,248.625,Blue
11.75,0.472012939453125,34.0,329.8321228027344,0.4585546875,70.1875,8.5,31.0,71.21875,4.0,34.452850341796875,10.554473876953123,3.240966796875,6.5,0.47918701171875,3.59478759765625,0.03125,92.24664306640624,13.875,53.78387451171875,Red
11.0,0.3696874999999999,24.0,158.0,0.59,50.25,8.0,31.0,33.25,0.0,20.75,4.0,15.9783935546875,11.0,3.0,4.1875,0.0,59.5,6.631591796875,101.0,Red
33.5,0.44,29.0,47.25,0.3662499999999999,57.25,14.1796875,29.0,92.875,1.0,24.5,4.0,12.5,1.5,0.0,8.0,0.5,44.5,3.0,250.5,Blue
26.5,0.27,21.0,173.5,0.35,92.0,8.0,25.0,86.5,1.0,5.0,4.0,2.0,5.0,2.0,1.0,0.0,35.0,1.0,242.0,Red
16.375,0.38125,30.0,131.0,0.395,64.125,3.375,28.0,46.25,1.0,10.5,1.25,0.375,9.75,5.125,0.375,1.25,18.125,1.0,88.125,Red
2.401416778564453,0.2678125,24.0,243.5355758666992,0.5465383911132813,20.62105941772461,4.312530517578125,34.0,11.437320709228516,2.0,11.2890625,3.12890625,10.94921875,10.543426513671877,4.47265625,5.07421875,0.109375,52.92578125,3.40234375,125.08203125,Red
36.875,0.3438189697265625,35.0,8.875,0.37375,95.125,14.1796875,31.0,93.125,5.0,31.0853271484375,3.3564453125,14.03472900390625,9.25,9.25665283203125,9.24066162109375,0.53472900390625,101.24822998046876,13.04058837890625,217.957275390625,Blue
9.25,0.55,33.0,130.75,0.4475,43.25,3.75,26.0,24.25,2.0,12.75,14.5,0.0,10.5,0.0,5.75,0.0,18.5,2.5,298.80078125,Red
45.5,0.53,33.0,101.0,0.48,109.0,14.1796875,33.0,117.5,0.0,10.0,5.0,3.5,1.0,10.5,4.5,1.0,14.5,3.5,240.0,Blue
21.09971618652344,0.394130859375,31.0,22.423141479492188,0.3820907592773437,47.699005126953125,5.5247955322265625,35.0,54.988616943359375,4.0,22.81884765625,1.99951171875,15.9783935546875,2.269622802734375,3.59765625,2.08349609375,0.2822265625,47.849609375,8.1767578125,167.83935546875,Red
12.734375,0.58,35.0,113.625,0.5,50.1734619140625,2.0,28.0,43.73760986328125,1.0,27.0,14.67218017578125,0.0,18.875,0.0,13.0,0.0,80.0,3.0,0.0,Blue
13.684175729751589,0.0,28.0,82.5625,0.48,64.0,4.25,26.0,51.65625,0.0,0.0,0.0,0.0,11.25,2.0,0.0,0.0,3.0,0.0,0.0,Blue
9.0,0.0,21.0,329.8321228027344,0.515,30.0,8.50341796875,24.0,34.5,0.0,0.0,0.0,2.0,15.53125,14.0,0.0,0.0,1.0,2.0,0.0,Red
38.1875,0.42,25.0,64.09375,0.5865625,79.5,5.96875,33.0,104.84375,0.0,10.75,2.0,1.25,1.875,7.0,3.25,1.25,26.75,4.5,218.25,Red
9.0,0.4912500000000001,35.0,32.0,0.59,19.5,2.0,26.0,14.0,3.0,20.875,5.875,9.875,6.5,14.0,11.75,0.0,76.375,5.125,133.75,Red
25.0,0.58,27.0,188.0,0.35,46.5,10.5,32.0,63.5,0.0,33.0,2.0,2.0,1.0,1.0,3.0,1.0,36.0,3.0,141.0,Red
15.5,0.55,26.0,91.0,0.425,63.5,3.0,23.0,50.5,1.0,13.0,0.0,0.0,7.0,0.0,7.0,1.0,8.0,0.0,265.0,Red
11.6650390625,0.5704421997070312,35.0,2.37255859375,0.4453857421875,34.35009765625,5.12255859375,35.0,32.84912109375,5.0,28.06381607055664,5.060331344604492,7.622564315795898,1.27685546875,8.52968978881836,9.878870010375977,0.0006141662597656,68.54681205749512,2.5419960021972656,60.75686836242676,Red
26.0625,0.358125,27.0,180.0625,0.3425,58.5,10.75,32.0,61.8125,1.0,2.9375,3.65625,1.03125,10.0,4.75,4.703125,0.328125,24.25,4.046875,63.0625,Red
45.5,0.5375,25.0,223.875,0.45,109.0,5.5,29.0,117.5,2.0,34.25,2.0,8.5,4.125,3.0,13.15216064453125,0.0,90.75,8.75,30.5,Blue
45.5,0.4196044921875,32.0,164.59375,0.463125,98.0,4.15625,30.0,94.6875,3.0,36.708740234375,6.694580078125,5.228271484375,18.625,3.095703125,7.064453125,0.008056640625,103.790283203125,6.631591796875,15.865966796875,Blue
32.8388671875,0.489736328125,33.0,297.24542236328125,0.4783654785156249,58.22747802734375,4.08319091796875,34.0,67.91455078125,0.0,37.7607421875,13.94775390625,4.3369140625,14.88494873046875,14.0,13.15216064453125,0.00244140625,122.688232421875,13.875,5.14453125,Red
