B_avg_DISTANCE_landed,R_avg_opp_SIG_STR_landed,R_avg_opp_HEAD_landed,R_losses,R_age,Winner
8.0,30.0,16.140625,2.0,28.0,Blue
25.5,16.5,13.5,1.0,24.0,Blue
20.0,26.125,18.328125,3.0,31.0,Blue
23.0390625,11.375,5.1875,2.0,35.0,Draw
11.0,22.0,9.0,0.0,28.0,Red
45.3125,40.72265625,21.662109375,5.0,34.0,Blue
12.0,20.0,16.0,1.0,34.0,Blue
1.0,31.5,23.59375,0.0,31.0,Red
17.625,57.769317626953125,37.7607421875,2.0,27.0,Red
29.60107421875,17.5,11.5,0.0,25.0,Red
39.0,38.5,26.0,0.0,29.0,Red
6.0,7.375,4.8125,1.0,29.0,Blue
23.0,18.0,6.0,0.0,25.0,Blue
22.625,27.80020523071289,17.47372817993164,5.0,32.0,Blue
11.0,45.5,30.75,2.0,31.0,Blue
6.75,26.0,10.75,1.0,25.0,Red
31.0,32.203125,22.734375,4.0,34.0,Red
39.15625,36.015625,26.125,3.0,35.0,Red
3.75,57.769317626953125,37.7607421875,1.0,25.0,Blue
7.25,45.0,29.0,1.0,24.0,Red
45.5,36.52734375,13.8232421875,5.0,35.0,Red
24.25,30.0,17.5,1.0,30.0,Draw
10.5927734375,57.769317626953125,37.7607421875,4.0,30.0,Red
11.0,40.140625,33.0,0.0,23.0,Red
33.01708984375,21.0,9.5,0.0,24.0,Red
3.0,34.5,22.3125,2.0,29.0,Red
2.0,15.0,6.890625,2.0,31.0,Blue
26.09375,9.203125,7.6171875,3.0,32.0,Red
14.546875,38.546875,22.125,0.0,27.0,Red
45.5,18.0,13.0,0.0,26.0,Red
1.09375,33.00927734375,15.4658203125,5.0,35.0,Red
14.01171875,38.359375,21.796875,2.0,32.0,Red
7.0,20.625,11.375,3.0,29.0,Red
35.0,26.0,10.0,1.0,32.0,Red
6.203125,14.46630859375,9.091064453125,4.0,30.0,Blue
45.5,45.5,19.5,2.0,24.0,Blue
19.8126220703125,11.75,11.5,1.0,35.0,Red
14.5,27.46875,21.5,4.0,27.0,Red
3.0,54.26967430114746,30.947434425354004,5.0,35.0,Blue
11.5,57.769317626953125,37.5,2.0,26.0,Red
5.6875,5.03125,3.78125,3.0,25.0,Red
4.0,32.867231130599976,18.880916833877563,5.0,32.0,Red
23.273290157318115,34.0,30.0,1.0,29.0,Red
13.375,15.25,7.25,0.0,24.0,Red
12.0,2.0,1.0,0.0,26.0,Red
41.91880798339844,55.125,28.375,0.0,31.0,Red
8.0,47.0,23.0,0.0,32.0,Blue
45.5,57.769317626953125,37.7607421875,1.0,25.0,Blue
13.25,57.769317626953125,37.7607421875,5.0,35.0,Blue
36.86376953125,32.44176786765456,23.842420388013124,5.0,35.0,Red
45.5,57.769317626953125,37.7607421875,2.0,35.0,Red
29.625,32.046875,14.3203125,1.0,35.0,Blue
12.06072998046875,57.769317626953125,37.7607421875,3.0,34.0,Blue
25.75,11.0,7.5,1.0,23.0,Red
44.5,57.769317626953125,37.7607421875,2.0,31.0,Blue
45.5,29.75,20.5,0.0,26.0,Red
3.5,49.0,37.7607421875,1.0,31.0,Red
17.453903198242188,27.2659125328064,19.738346695899963,5.0,35.0,Red
19.0,18.875,14.625,3.0,26.0,Red
45.5,21.0,7.25,1.0,29.0,Red
1.0,10.951171875,7.7197265625,2.0,33.0,Red
38.25,9.5,8.0,1.0,35.0,Blue
15.8125,49.63671875,25.4765625,3.0,29.0,Blue
45.5,57.769317626953125,37.7607421875,3.0,27.0,Blue
13.0,18.140625,10.452880859375,4.0,33.0,Blue
10.75,7.044921875,2.138671875,0.0,34.0,Red
23.4375,23.599365234375,7.3924560546875,2.0,30.0,Red
18.28125,57.769317626953125,37.7607421875,5.0,35.0,Blue
31.06484270095825,54.474853515625,37.7607421875,5.0,32.0,Red
4.0,1.0,0.0,0.0,28.0,Red
45.5,25.0,19.70361328125,0.0,27.0,Blue
2.5,21.5,14.5,2.0,30.0,Red
24.25,42.609375,18.875,2.0,31.0,Red
0.0,13.5,9.5,0.0,25.0,Red
22.0,35.328125,19.22265625,3.0,26.0,Blue
15.0,51.2099609375,22.2998046875,4.0,34.0,Blue
35.572265625,41.625030517578125,32.13508605957031,5.0,35.0,Red
13.684175729751589,24.091796875,11.099609375,2.0,31.0,Red
6.0,21.0,4.0,0.0,33.0,Red
16.5,57.769317626953125,37.7607421875,1.0,31.0,Blue
6.015625,25.8125,18.2890625,4.0,35.0,Blue
33.0,57.769317626953125,37.375,1.0,34.0,Blue
0.0,0.8125,0.25,1.0,35.0,Red
36.25,41.617116928100586,22.62030601501465,5.0,30.0,Red
1.0,29.0,20.0,0.0,23.0,Red
24.0,29.0,15.32421875,0.0,28.0,Red
6.5,47.3125,34.25,0.0,28.0,Red
5.0,40.6640625,19.611328125,4.0,27.0,Blue
16.656320571899414,31.73046875,19.162109375,5.0,30.0,Red
28.37109375,42.50920104980469,32.62709426879883,5.0,34.0,Red
42.25,8.0,5.0,2.0,30.0,Red
6.453125,11.09375,7.46875,1.0,35.0,Blue
30.9375,24.75,15.25,2.0,28.0,Red
16.5,16.0,5.5,1.0,32.0,Red
6.25,41.90625,28.71875,3.0,30.0,Red
20.125,1.5,1.0,2.0,26.0,Red
8.96875,19.75,12.75,2.0,28.0,Blue
10.375,20.5,16.5,1.0,31.0,Red
45.5,27.21875,14.90625,3.0,29.0,Blue
0.0,2.5,1.0,0.0,30.0,Red
4.0,26.0,12.875,2.0,27.0,Red
22.69140625,37.39501953125,24.7412109375,3.0,35.0,Blue
45.0,51.0,31.0,0.0,23.0,Blue
28.323486328125,12.6875,9.8125,3.0,34.0,Red
20.0,20.5,16.9375,2.0,31.0,Red
2.5,7.0,2.0,0.0,34.0,Red
9.887939453125,33.5,16.5,2.0,32.0,Red
29.75,42.76155921816826,30.694512993097305,5.0,31.0,Red
0.0,11.25,7.75,2.0,30.0,Red
6.5,0.0,0.0,1.0,32.0,Red
18.375,35.8125,14.75,2.0,30.0,Red
20.6875,19.75,15.0,2.0,31.0,Blue
25.5,20.29443359375,11.75,0.0,29.0,Red
25.5,52.28125,27.671875,5.0,33.0,Red
20.71875,4.0,4.0,0.0,27.0,Red
28.875,35.293701171875,23.920654296875,3.0,32.0,Red
0.5,57.769317626953125,37.7607421875,5.0,31.0,Red
23.8125,19.0625,13.25,3.0,35.0,Red
45.5,6.2724609375,3.8193359375,3.0,29.0,Red
3.0,30.0,18.5,0.0,23.0,Red
12.6474609375,45.305419921875,26.24755859375,3.0,31.0,Red
36.0,10.75,3.75,0.0,24.0,Blue
13.921875,12.0,3.0,0.0,22.0,Red
4.0,43.177734375,31.26806640625,5.0,31.0,Red
23.75,42.5,30.6875,3.0,32.0,Blue
45.5,22.0,6.0,0.0,28.0,Red
26.0,32.421875,24.4765625,4.0,31.0,Red
17.83203125,33.052734375,19.892578125,4.0,32.0,Red
45.5,15.6318359375,9.89453125,5.0,29.0,Red
11.640625,57.769317626953125,37.7607421875,5.0,31.0,Red
14.125,31.0,16.5,1.0,35.0,Red
10.13671875,57.769317626953125,35.9794921875,5.0,28.0,Red
36.19744873046875,39.6875,23.3671875,1.0,32.0,Red
13.458984375,38.331352949142456,24.52563238143921,5.0,35.0,Red
3.5,32.0,22.0,1.0,23.0,Red
16.0625,26.0677490234375,18.15625,0.0,26.0,Red
26.7835693359375,57.769317626953125,20.390625,1.0,30.0,Blue
24.0,33.5,20.5,1.0,26.0,Red
45.5,43.5,22.9375,2.0,34.0,Blue
32.5,1.0,0.0,0.0,32.0,Red
14.125,57.769317626953125,37.7607421875,3.0,33.0,Blue
27.5,39.015625,20.1640625,3.0,31.0,Red
44.25,19.001953125,17.2890625,5.0,35.0,Blue
13.80859375,20.44580078125,9.5047607421875,5.0,34.0,Red
39.25,34.12890625,25.9375,2.0,33.0,Red
6.318322539329529,9.0,2.5,1.0,26.0,Red
11.318359375,21.6903076171875,15.6961669921875,0.0,35.0,Red
41.0,18.4912109375,12.107421875,4.0,35.0,Red
12.0,11.125,5.0625,2.0,27.0,Red
17.0,20.125,16.0,4.0,33.0,Blue
19.39794921875,27.350971221923828,15.794769287109377,5.0,31.0,Red
24.3671875,57.769317626953125,37.7607421875,2.0,32.0,Red
45.5,14.875,9.375,0.0,31.0,Red
20.0,57.0,37.7607421875,1.0,29.0,Blue
11.0,15.563703536987305,10.62774658203125,5.0,28.0,Red
45.5,37.75,15.75,3.0,35.0,Red
17.296875,57.769317626953125,37.7607421875,5.0,35.0,Blue
16.65625,29.63671875,15.91015625,4.0,32.0,Red
45.5,21.08740234375,12.91845703125,5.0,33.0,Blue
23.9287109375,49.625,23.765625,4.0,30.0,Blue
26.0,57.769317626953125,37.7607421875,5.0,35.0,Blue
39.51171875,27.5185546875,13.6807861328125,3.0,31.0,Red
45.5,38.0,23.0,1.0,22.0,Red
10.1875,27.146484375,10.048828125,2.0,32.0,Red
45.5,12.263671875,6.7890625,5.0,29.0,Red
5.0,43.0657958984375,33.54296875,5.0,34.0,Blue
38.796875,20.375,16.9375,0.0,33.0,Blue
2.0625,1.0,1.0,0.0,22.0,Red
14.25,32.25,14.625,2.0,27.0,Red
45.5,29.98651123046875,22.306549072265625,5.0,35.0,Draw
0.7685546875,28.96875,25.552734375,4.0,27.0,Red
2.5,49.0,36.0,1.0,29.0,Blue
19.15625,53.87890625,37.7607421875,4.0,27.0,Red
19.59375,19.35546875,5.8125,0.0,24.0,Red
18.6140525341034,41.4808349609375,22.98992919921875,5.0,35.0,Red
3.5,14.5,14.0,1.0,29.0,Red
29.125,6.0,5.0,1.0,35.0,Red
20.671875,31.894073486328125,21.874664306640625,5.0,31.0,Red
9.0,12.0,6.0,0.0,25.0,Red
0.0,26.5,16.0,1.0,26.0,Red
24.3125,7.0,5.5,2.0,26.0,Red
25.296875,31.0,23.0,1.0,26.0,Blue
36.0,37.0,27.0,1.0,26.0,Blue
16.158203125,26.9580078125,18.517578125,4.0,31.0,Blue
22.0,57.769317626953125,37.7607421875,1.0,33.0,Blue
7.875,25.3125,18.9375,2.0,25.0,Red
13.5,43.54205322265625,34.718505859375,5.0,35.0,Red
14.0,57.769317626953125,37.7607421875,1.0,35.0,Blue
22.5,57.769317626953125,37.7607421875,5.0,31.0,Blue
9.0,15.0,7.0,1.0,30.0,Red
14.8720703125,57.769317626953125,36.485595703125,5.0,35.0,Blue
24.0,18.671630859375,9.67333984375,5.0,35.0,Red
27.9892578125,15.6455078125,6.365234375,2.0,31.0,Blue
20.5,16.0,11.9375,1.0,30.0,Blue
40.5,0.0,0.0,0.0,35.0,Red
14.66015625,36.99627685546875,15.6759033203125,5.0,32.0,Blue
23.25,20.75,12.25,1.0,30.0,Blue
19.59375,34.8125,26.4375,2.0,32.0,Blue
36.0,25.5,10.5,1.0,27.0,Red
8.10546875,41.3046875,23.06640625,4.0,35.0,Red
20.3291015625,31.0,19.0,0.0,31.0,Red
25.0,32.0,22.75,1.0,22.0,Blue
11.0,40.0,27.0,1.0,24.0,Red
6.5625,18.375,10.5625,1.0,35.0,Red
2.0,29.578125,17.765625,3.0,30.0,Red
2.0,10.5,8.5,0.0,23.0,Red
20.0,0.0,0.0,1.0,31.0,Blue
39.032806396484375,57.769317626953125,37.7607421875,3.0,34.0,Red
12.0,18.8828125,12.75,0.0,26.0,Red
32.8125,57.769317626953125,37.625,1.0,35.0,Blue
14.71875,57.769317626953125,37.7607421875,1.0,26.0,Red
18.922045528888702,28.375,18.88037109375,0.0,26.0,Blue
45.5,57.769317626953125,21.0,0.0,27.0,Red
45.5,22.5,9.5,2.0,30.0,Blue
1.0,32.57421875,22.73828125,5.0,31.0,Blue
4.0,50.59375,37.7607421875,3.0,29.0,Red
45.5,42.14804458618164,32.35309028625488,5.0,35.0,Red
38.04456843435764,24.99615478515625,12.77264404296875,4.0,35.0,Red
37.9375,25.625,16.697265625,0.0,35.0,Red
45.5,12.0,7.0,0.0,25.0,Red
18.75,40.5,32.0,0.0,28.0,Red
17.8779296875,20.583984375,16.1171875,2.0,35.0,Blue
14.625,22.75,8.75,0.0,31.0,Blue
27.21875,30.75390625,16.44921875,3.0,35.0,Red
12.109375,57.769317626953125,37.7607421875,2.0,29.0,Red
16.01858139038086,46.5274658203125,34.448486328125,5.0,32.0,Blue
12.734375,35.0260009765625,26.2298583984375,5.0,35.0,Red
4.40167236328125,17.25,14.25,1.0,23.0,Red
45.5,18.21875,12.0859375,2.0,35.0,Red
28.0,57.769317626953125,30.0,1.0,28.0,Red
25.0,48.5,37.7607421875,1.0,26.0,Blue
13.0,35.34375,22.34375,2.0,33.0,Blue
5.0,29.51010131835937,15.389556884765623,5.0,35.0,Blue
16.0,2.25,1.0,1.0,35.0,Red
15.75,11.0,8.0,1.0,27.0,Red
18.75,37.71875,22.859375,4.0,25.0,Red
8.0,22.25,21.25,1.0,35.0,Red
14.46875,23.78125,14.0,0.0,27.0,Red
10.0,18.75,13.34375,3.0,30.0,Red
45.21321868896485,57.769317626953125,20.0,1.0,31.0,Red
34.25,29.5263671875,18.9462890625,4.0,32.0,Blue
16.75,25.0,16.75,0.0,31.0,Red
6.875,21.5,17.5,1.0,34.0,Blue
39.0,31.5,19.5,1.0,27.0,Red
12.0,22.147216796875,18.5,0.0,31.0,Blue
45.5,57.769317626953125,37.7607421875,0.0,25.0,Red
12.0,10.5703125,10.4296875,1.0,30.0,Red
11.25,36.5,34.5,0.0,35.0,Blue
25.0,37.0,24.75,1.0,24.0,Red
4.5,43.625,25.75,2.0,27.0,Blue
24.262451171875,29.625,17.0,2.0,33.0,Red
19.140625,30.24658203125,17.1766357421875,5.0,29.0,Red
25.0,37.625,30.784393310546875,0.0,25.0,Red
39.0,43.140625,21.1640625,3.0,31.0,Blue
22.375,46.83203125,20.203125,3.0,35.0,Blue
4.0,17.25,11.75,3.0,30.0,Blue
8.0,19.0,14.0,2.0,30.0,Blue
7.0,33.5,18.65625,3.0,32.0,Red
13.75,19.75,11.5,2.0,32.0,Red
15.0,43.1689453125,29.244384765625,4.0,35.0,Red
4.0,56.0,22.0,1.0,24.0,Red
45.5,18.84967041015625,7.75567626953125,5.0,35.0,Red
10.875,52.0,27.0,0.0,25.0,Red
12.5625,6.75,4.5,0.0,22.0,Red
13.0,53.125,37.7607421875,0.0,30.0,Blue
1.25,28.189453125,17.59765625,0.0,31.0,Red
27.8125,19.125,13.0,2.0,30.0,Blue
17.5263671875,28.375,23.90625,0.0,27.0,Blue
28.0,35.25,29.5,2.0,30.0,Blue
30.75,42.359375,18.1171875,2.0,27.0,Red
35.0,25.1875,20.125,3.0,26.0,Red
8.0,41.94140625,13.978515625,0.0,33.0,Red
19.796875,56.08984375,34.00390625,3.0,32.0,Red
7.1875,12.0,9.0,1.0,33.0,Red
7.8955078125,43.0,31.0,1.0,35.0,Red
7.398681640625,50.0,36.0,1.0,31.0,Blue
10.75,33.2744140625,19.1683349609375,5.0,29.0,Red
36.19744873046875,26.21875,18.88037109375,4.0,28.0,Red
15.0,29.9150390625,12.80908203125,5.0,28.0,Blue
45.5,39.0078125,21.5625,3.0,35.0,Blue
2.0,5.0,4.0,0.0,30.0,Blue
13.1875,16.5,13.4375,2.0,22.0,Red
12.0263671875,36.5625,14.25,1.0,32.0,Blue
15.09375,10.5,6.0,0.0,35.0,Red
8.5,42.125,21.625,1.0,27.0,Red
17.625,24.3236083984375,12.15576171875,2.0,28.0,Red
7.0,25.625,16.375,2.0,28.0,Blue
31.0,41.3125,30.694512993097305,0.0,31.0,Blue
45.5,17.2822265625,11.64892578125,4.0,34.0,Blue
26.5,36.4375,27.125,2.0,31.0,Blue
15.0,23.0,17.125,2.0,30.0,Red
20.5,30.625,24.125,2.0,24.0,Blue
6.81561279296875,51.5,34.0,1.0,33.0,Red
10.0,28.40625,12.4375,4.0,32.0,Red
45.5,47.0,37.7607421875,1.0,28.0,Red
20.125,14.09375,9.5,0.0,30.0,Red
1.0,50.1875,37.7607421875,2.0,26.0,Blue
16.0,15.0,10.0,1.0,33.0,Blue
12.1875,23.22351837158203,14.968666076660156,5.0,32.0,Red
17.49609375,47.34375,26.78125,2.0,30.0,Red
12.5,21.0,4.0,0.0,24.0,Blue
36.7548828125,35.6796875,17.3984375,2.0,32.0,Red
45.5,51.5,26.5,1.0,24.0,Red
14.5,12.375,9.5,1.0,35.0,Blue
18.75,26.125,7.3924560546875,0.0,28.0,Red
23.75,5.0,2.0,1.0,32.0,Red
26.7835693359375,19.5,11.5,0.0,23.0,Red
19.1875,14.5,11.0,1.0,26.0,Red
10.3125,35.5,23.0,1.0,29.0,Red
17.25,25.5,16.375,3.0,35.0,Blue
19.28125,6.4375,5.875,2.0,32.0,Red
2.0,19.5,5.5,1.0,21.0,Red
23.416015625,8.0,5.625,1.0,26.0,Red
12.1875,50.5,27.642578125,4.0,30.0,Blue
13.0,20.203125,8.875,2.0,35.0,Red
24.03125,16.0,8.5,1.0,31.0,Blue
35.9189453125,31.921875,15.083984375,5.0,31.0,Red
16.0,11.55419921875,9.66546630859375,5.0,34.0,Red
9.0,43.9296875,35.3671875,4.0,26.0,Blue
33.5,31.09520149230957,24.817615509033203,5.0,35.0,Blue
18.0,33.1015625,24.7265625,4.0,27.0,Red
43.53857421875,10.5,6.375,0.0,26.0,Red
8.75,8.0625,3.53125,2.0,27.0,Red
17.8125,57.769317626953125,37.7607421875,2.0,34.0,Blue
3.8134765625,18.0,6.5,1.0,25.0,Red
10.984375,19.21875,9.9375,3.0,31.0,Blue
4.0,41.8125,32.40625,4.0,31.0,Blue
45.5,26.9326171875,18.18212890625,4.0,30.0,Red
15.25,23.3125,8.375,0.0,26.0,Blue
45.5,56.85546875,27.95703125,3.0,31.0,Blue
14.0,46.60144805908203,16.5,0.0,24.0,Blue
13.5,28.25,19.75,0.0,27.0,Red
40.0,20.0,16.0,1.0,25.0,Red
5.0,19.2421875,12.8125,3.0,32.0,Blue
21.0,33.0,19.0,0.0,25.0,Blue
15.0,51.890625,33.140625,3.0,26.0,Red
33.9375,50.5859375,36.51171875,5.0,35.0,Blue
26.25,57.769317626953125,37.7607421875,0.0,33.0,Red
45.5,54.27554321289063,37.7607421875,5.0,29.0,Blue
23.375,9.0,9.0,1.0,27.0,Red
9.5,21.92178726196289,14.393329620361328,5.0,35.0,Blue
29.0,18.7109375,11.072265625,5.0,31.0,Red
4.75,16.004638671875,10.053955078125,5.0,35.0,Blue
17.0,39.375,31.40625,0.0,26.0,Red
11.5,46.06355094909668,28.56859621405601,5.0,35.0,Blue
6.0,10.0,9.0,1.0,25.0,Blue
22.8125,42.0,27.0,1.0,30.0,Red
6.6993408203125,56.328125,30.15625,2.0,32.0,Red
22.01953125,36.03289794921875,23.12164306640625,5.0,34.0,Draw
4.75,53.0,32.5,1.0,31.0,Blue
16.9375,42.5,18.0,0.0,30.0,Blue
26.75,36.0,21.5,1.0,34.0,Red
23.5,23.96484375,13.4296875,3.0,33.0,Red
35.0,43.5,15.25,0.0,32.0,Red
15.0,19.0,9.375,0.0,31.0,Blue
0.0,42.25,20.0,0.0,32.0,Red
2.0,31.0,23.59375,0.0,28.0,Blue
43.25,22.0,17.0625,3.0,27.0,Red
13.75,29.75,20.0,2.0,32.0,Blue
11.96875,9.0,1.5,0.0,32.0,Blue
11.6256103515625,23.1796875,11.05859375,0.0,34.0,Blue
28.125,57.76412963867188,34.19775390625,5.0,35.0,Blue
27.6875,24.8359375,14.46875,2.0,28.0,Blue
13.6875,25.71875,11.125,2.0,28.0,Blue
9.0,17.765625,14.359375,4.0,33.0,Red
9.0,27.25,19.5,1.0,28.0,Red
8.25,57.769317626953125,37.7607421875,3.0,30.0,Draw
37.5,25.625,15.5,1.0,30.0,Blue
26.0,13.3125,11.0,1.0,32.0,Red
3.0,10.875,8.0625,1.0,29.0,Red
14.953125,32.583953857421875,20.70916748046875,5.0,35.0,Red
11.0,42.25,12.8125,0.0,34.0,Red
12.28125,42.25,19.0,0.0,27.0,Red
7.837006568908691,22.955078125,9.384765625,2.0,32.0,Red
1.62890625,34.25,14.54296875,3.0,34.0,Red
7.796875,6.359375,4.171875,4.0,32.0,Blue
45.5,26.8125,14.0,2.0,34.0,Red
29.60107421875,17.375,4.0,0.0,31.0,Red
20.125,32.203125,24.06591796875,0.0,29.0,Blue
23.5,12.0,6.5,1.0,27.0,Red
20.0,54.0,33.5,0.0,31.0,Red
2.0,37.375,25.9375,0.0,26.0,Red
16.9375,19.4921875,17.7265625,4.0,29.0,Red
10.598724365234377,17.4375,9.0625,3.0,24.0,Red
34.5625,46.5,22.5,2.0,28.0,Blue
45.5,10.0,6.0,0.0,27.0,Blue
3.84375,42.0,37.7607421875,1.0,23.0,Blue
45.5,57.769317626953125,37.7607421875,2.0,32.0,Red
0.0,46.0,32.0,2.0,25.0,Red
6.0,57.769317626953125,32.0,2.0,28.0,Red
26.5,35.0,23.5,1.0,26.0,Red
28.0,22.5,18.5,0.0,23.0,Red
7.375,11.16015625,7.66015625,5.0,27.0,Red
36.0390625,56.1898193359375,13.960098266601562,3.0,32.0,Red
20.54658031463623,22.625,9.27734375,0.0,24.0,Red
7.0,31.10018920898437,21.78125,0.0,26.0,Red
29.78125,53.5703125,24.08203125,4.0,31.0,Blue
4.531871557235718,38.8125,32.0625,4.0,35.0,Blue
45.5,23.5,18.0,0.0,24.0,Blue
14.46875,32.5,8.5,1.0,31.0,Red
16.5,20.9609375,11.05859375,3.0,25.0,Red
38.625,22.3837890625,8.375,0.0,22.0,Red
32.5,7.125,5.4375,2.0,24.0,Red
8.4375,57.769317626953125,28.75,3.0,31.0,Red
12.0,19.5,13.5,1.0,25.0,Red
20.71875,25.25,13.25,0.0,23.0,Blue
24.389083862304688,24.84375,20.75,0.0,26.0,Red
27.125,31.0,16.0,1.0,32.0,Blue
8.46875,34.25,23.75,2.0,28.0,Red
13.25,57.769317626953125,35.25,1.0,33.0,Red
17.625,45.25,15.53125,3.0,29.0,Blue
45.5,41.27022552490234,24.447235107421875,2.0,31.0,Red
22.5,11.5,5.5,1.0,30.0,Red
45.5,51.125,17.875,3.0,27.0,Red
19.59375,50.0,26.0,1.0,31.0,Blue
42.0,49.5,27.5625,2.0,23.0,Red
20.0,26.5,18.625,0.0,26.0,Red
8.75,40.0,17.0,0.0,23.0,Blue
17.25,36.389404296875,20.68881225585937,5.0,34.0,Blue
18.0,13.0,6.1875,0.0,24.0,Blue
25.859375,41.25,35.75,1.0,29.0,Blue
45.5,57.769317626953125,24.708984375,4.0,34.0,Blue
13.5,14.0,8.75,2.0,23.0,Red
23.125,28.921875,20.75,0.0,25.0,Blue
45.5,53.60302734375,37.7607421875,3.0,34.0,Blue
4.5,20.875,12.75,2.0,23.0,Red
29.0,49.0625,26.4375,4.0,26.0,Blue
30.5,41.5,25.6875,2.0,31.0,Blue
14.0,6.5,6.5,1.0,32.0,Blue
5.0,38.59375,27.875,3.0,34.0,Blue
33.0625,17.73828125,10.33203125,3.0,35.0,Blue
24.1455078125,57.769317626953125,37.7607421875,5.0,32.0,Red
14.25,27.78125,20.8125,0.0,26.0,Red
38.625,19.75,10.375,2.0,29.0,Blue
11.75,47.09979248046875,34.452850341796875,4.0,34.0,Red
11.0,30.65625,20.75,0.0,24.0,Red
33.5,36.5,24.5,1.0,29.0,Blue
26.5,10.0,5.0,1.0,21.0,Red
16.375,11.125,10.5,1.0,30.0,Red
2.401416778564453,18.83984375,11.2890625,2.0,24.0,Red
36.875,42.93853759765625,31.0853271484375,5.0,35.0,Blue
9.25,32.25,12.75,2.0,33.0,Red
45.5,18.0,10.0,0.0,33.0,Blue
21.09971618652344,26.2626953125,22.81884765625,4.0,31.0,Red
12.734375,51.0,27.0,1.0,35.0,Blue
13.684175729751589,0.0,0.0,0.0,28.0,Blue
9.0,0.0,0.0,0.0,21.0,Red
38.1875,16.0,10.75,0.0,25.0,Red
9.0,37.875,20.875,3.0,35.0,Red
25.0,38.0,33.0,0.0,27.0,Red
15.5,20.0,13.0,1.0,26.0,Red
11.6650390625,42.49662208557129,28.06381607055664,5.0,35.0,Red
26.0625,9.625,2.9375,1.0,27.0,Red
45.5,49.5,34.25,2.0,25.0,Blue
45.5,48.683837890625,36.708740234375,3.0,32.0,Blue
32.8388671875,57.769317626953125,37.7607421875,0.0,33.0,Red
3.375,28.0,13.0,0.0,26.0,Red
43.0,11.0,4.0,0.0,30.0,Red
5.5,32.0,30.0,1.0,24.0,Blue
13.784210205078123,13.25,6.0,1.0,33.0,Red
16.40625,2.0,2.0,0.0,31.0,Blue
16.0,32.5625,21.375,1.0,29.0,Red
45.5,26.5,19.0625,1.0,31.0,Blue
13.0,44.75,29.25,1.0,28.0,Red
11.0,31.40625,17.125,3.0,32.0,Red
43.527862548828125,34.990386962890625,24.6356201171875,5.0,35.0,Red
12.1875,33.326171875,24.109375,3.0,32.0,Red
12.75,57.769317626953125,37.7607421875,1.0,35.0,Blue
9.1748046875,3.0,1.0,0.0,29.0,Red
14.0,13.0,13.0,0.0,28.0,Red
8.25398302078247,0.5,0.25,1.0,33.0,Red
27.0,57.769317626953125,37.7607421875,1.0,30.0,Blue
45.5,57.769317626953125,37.7607421875,0.0,31.0,Red
19.375,25.07080078125,18.9580078125,5.0,34.0,Red
45.5,37.38203430175781,22.89219665527344,5.0,34.0,Red
40.5,39.0,23.0,0.0,32.0,Red
9.0,16.5,9.0,0.0,27.0,Red
7.0,48.65234375,36.5,0.0,26.0,Red
7.0,29.0,24.0,1.0,27.0,Red
10.140873938798904,48.30208432674408,28.588934928178787,5.0,35.0,Blue
0.0,57.769317626953125,37.7607421875,1.0,26.0,Red
5.0,57.769317626953125,37.7607421875,1.0,29.0,Red
33.25,8.0,7.0,1.0,35.0,Red
12.75,57.769317626953125,37.7607421875,4.0,32.0,Blue
14.5,57.769317626953125,37.7607421875,0.0,25.0,Red
4.8125,9.0,7.0,0.0,30.0,Red
15.0,13.5,4.5,1.0,22.0,Red
2.0,13.75,10.75,1.0,25.0,Red
24.0,57.769317626953125,37.7607421875,3.0,35.0,Red
34.0625,40.65625,20.0625,0.0,25.0,Blue
0.0,10.75,6.75,1.0,23.0,Red
17.25,31.25,16.5,0.0,25.0,Blue
26.755859375,57.769317626953125,37.7607421875,5.0,35.0,Blue
35.75,33.00120544433594,20.042007446289062,5.0,32.0,Blue
13.0,38.8125,31.40625,0.0,30.0,Red
0.75,0.75,0.75,0.0,27.0,Red
12.890625,15.78125,11.3984375,3.0,30.0,Red
1.875,21.0,10.75,2.0,23.0,Red
15.328125,17.375,13.125,1.0,29.0,Red
25.75,57.769317626953125,37.7607421875,5.0,30.0,Red
19.5,14.5,9.5,0.0,26.0,Red
0.5,14.333984375,9.6875,3.0,35.0,Red
16.259765625,31.59765625,14.89892578125,5.0,35.0,Red
8.75,24.6065673828125,30.0,0.0,26.0,Blue
19.94012451171875,37.73486328125,19.7294921875,2.0,35.0,Red
14.591796875,20.82421875,18.0,0.0,28.0,Red
19.1875,25.5,24.75,0.0,26.0,Red
3.0,57.769317626953125,37.7607421875,1.0,28.0,Red
28.421875,46.06284274533391,30.070112079381943,5.0,35.0,Red
16.0,34.4375,21.6875,3.0,26.0,Red
45.5,57.769317626953125,37.7607421875,5.0,35.0,Blue
33.0,4.0,0.0,0.0,35.0,Red
45.5,16.0,11.5,1.0,29.0,Red
12.5,21.5,17.0,1.0,28.0,Blue
6.5,12.9375,5.1875,2.0,28.0,Red
18.0,46.0,27.0,1.0,28.0,Red
26.75390625,32.6875,14.5703125,2.0,25.0,Red
5.75,18.205078125,17.404296875,5.0,35.0,Red
20.6435546875,33.5,24.097442626953125,0.0,26.0,Red
7.34375,11.171875,4.71875,1.0,29.0,Red
45.5,53.3955078125,25.2490234375,2.0,29.0,Draw
45.5,9.374298095703123,2.146636962890625,4.0,35.0,Red
