B_Height_cms,B_Weight_lbs,B_avg_opp_CTRL_time(seconds),gender,B_avg_CLINCH_att,B_avg_opp_GROUND_landed,R_Reach_cms,B_avg_REV,B_avg_SIG_STR_pct,R_avg_SIG_STR_pct,weight_class,B_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,B_avg_LEG_landed,B_age,B_win_by_Submission,B_avg_HEAD_landed,R_avg_opp_TD_att,B_avg_LEG_att,B_avg_GROUND_att,B_Reach_cms
177.8,170.0,324.5,1,8.5,7.5,195.58,0.0,0.525,0.5175000000000001,6,17.5,1.25,8.5,28.0,1.0,9.5,1.25,11.5,2.0,187.96
170.18,145.0,324.5,1,1.0,11.0,167.64,0.0,0.35,0.504375,3,11.125,4.0,1.0,28.0,0.0,5.0,0.90625,4.3564453125,0.0,185.42
180.34,170.0,232.0,1,16.125,2.375,182.88,0.0,0.585,0.45671875,5,22.625,1.109375,8.25,29.0,1.0,32.125,0.71875,9.5,10.875,187.96
170.18,155.0,26.0,1,1.0,2.0,177.80000000000004,0.0,0.5,0.44375,5,3.0,5.1875,1.0,25.0,1.0,23.0,6.375,1.0,18.875,177.8
180.34,170.0,279.625,1,4.1875,10.5,193.04,0.5625,0.37875,0.4693945312499999,6,34.3125,4.796875,0.5625,32.0,1.0,20.3125,1.611328125,1.5625,3.375,185.42
187.96,205.0,139.734375,1,2.0,8.0,185.42,0.0,0.595,0.35,7,5.0,3.0,4.0,33.0,0.0,11.375,3.0,4.0,2.0,195.58
177.8,155.0,249.375,1,3.5,2.0625,185.42,0.0,0.452322998046875,0.4675,5,14.625,16.536739349365234,11.5,25.0,0.0,23.0,4.75,14.0,5.31640625,182.88
182.88,170.0,324.5,1,12.473222732543944,4.125,182.88,0.0,0.4706640625,0.59,5,23.375,16.536739349365234,3.0,25.0,0.0,22.875,0.0,3.0,6.0,182.88
185.42,185.0,145.40625,1,2.296875,2.640625,190.5,0.03125,0.28515625,0.615,7,30.34375,5.578125,7.203125,29.0,2.0,15.34375,1.1796875,8.765625,1.390625,187.96
160.02,125.0,74.4609375,1,6.5,1.5,167.64,0.0,0.3,0.4571874999999999,3,40.25,10.28125,11.5,24.0,0.0,6.5,4.0,14.0,0.5,167.64
182.88,155.0,301.625,1,17.0,4.75,190.5,0.15625,0.484375,0.43,6,26.9375,6.5,11.5,29.0,0.0,25.0625,2.0,14.0,8.96875,182.88
177.8,170.0,33.5,1,2.5,3.5,190.5,0.0,0.37,0.30658203125,7,42.1781005859375,4.99462890625,2.5,35.0,0.0,37.0,2.53515625,3.0,12.0,190.5
160.02,125.0,94.0,0,5.0,1.0,160.02,0.0,0.51,0.47,1,4.0,0.0,1.0,26.0,1.0,16.0,0.0,1.0,14.0,167.64
177.8,170.0,74.0,1,5.0,5.0,195.58,0.0,0.57,0.43,6,0.0,3.0,2.0,23.0,0.0,0.0,1.0,2.0,0.0,180.34
167.64,145.0,4.53125,1,4.078125,1.046875,177.8,0.0,0.527265625,0.4440625,4,22.75,11.71875,6.8984375,29.0,0.0,19.5078125,5.46875,8.1015625,6.171875,167.64
165.1,125.0,46.5,1,15.25,1.0,172.72,0.0,0.39375,0.303125,2,42.1781005859375,1.90625,11.5,30.0,0.0,27.375,1.953125,14.0,8.125,162.56
182.88,185.0,324.5,1,4.25,12.125,195.58,0.25,0.445,0.60875,7,25.25,3.5,1.75,30.0,1.0,11.125,0.125,1.75,4.5,190.5
185.42,185.0,53.4677734375,1,5.4443359375,0.75390625,195.58,0.0048828125,0.474169921875,0.5762890625,8,8.078125,0.09765625,5.6396484375,33.0,1.0,10.30078125,0.80859375,8.759765625,1.646484375,187.96
182.88,205.0,4.0,1,0.0,5.0,187.96,0.0,0.29,0.5549999999999999,8,7.0,1.5,1.0,26.0,0.0,3.0,4.0,2.0,0.0,182.88
177.8,155.0,66.1591796875,1,17.0,4.1826171875,190.5,0.0048828125,0.3158984375,0.4639453125,5,12.8642578125,3.828125,11.5,28.0,0.0,22.5673828125,2.212890625,14.0,2.1708984375,185.42
190.5,170.0,120.4453125,1,17.0,5.1015625,182.88,0.0625,0.5015624999999999,0.457109375,6,19.84375,0.6953125,8.4453125,29.0,1.0,32.234375,1.478515625,9.921875,8.4140625,195.58
182.88,155.0,122.0,1,3.0,10.25,172.72,0.0,0.27,0.5575,5,8.15625,8.75,1.25,24.0,0.0,18.0,1.0,1.375,8.0,185.42
177.8,155.0,27.625,1,0.0,3.0,172.72,0.25,0.5037499999999999,0.39875,5,10.375,10.125,0.25,24.0,1.0,10.875,6.375,0.375,16.75,180.34
187.96,225.0,14.318359375,1,1.513671875,1.42578125,195.58,0.0,0.605,0.4812499999999999,9,1.19140625,0.0,1.044921875,30.0,2.0,12.640625,0.25,1.111328125,13.953125,193.04
175.26,155.0,53.0,1,8.0,3.0,177.8,0.0,0.35,0.5218750000000001,5,42.1781005859375,12.734375,5.0,28.0,0.0,20.0,4.6875,6.0,0.0,180.34
175.26,225.0,98.0,1,5.0,5.0,193.04,0.0,0.4,0.6,9,16.0,1.5,0.5,30.0,0.0,12.5,0.5,0.5,18.875,187.96
190.5,225.0,9.5,1,0.0,0.0,195.58,0.0,0.54,0.3974999999999999,9,0.5,13.0,2.0,23.0,2.0,1.0,6.375,2.0,0.0,195.58
180.34,145.0,80.25,1,12.25,2.25,180.34,0.0,0.4649999999999999,0.6125,4,17.0,0.5,3.5,25.0,0.0,30.0,2.25,4.0,18.875,180.34
177.8,155.0,70.59845161437988,1,7.346368789672852,0.5069675445556641,182.88,0.1096515655517578,0.431190013885498,0.3395777368545532,5,42.1781005859375,3.066561698913574,1.1602783203125,32.0,2.0,28.96830368041992,2.416517734527588,1.1759109497070312,4.503490447998047,180.34
177.8,145.0,244.0,1,17.0,12.0,175.26,0.0,0.35,0.33,4,25.0,12.0,11.0,28.0,0.0,6.0,6.0,13.0,0.0,175.26
177.8,155.0,164.5,1,5.5,1.875,170.18,0.25,0.295,0.3628125,5,18.625,7.15625,1.25,28.0,1.0,13.5,2.40625,1.75,4.25,180.34
177.8,145.0,324.5,1,6.125,12.314453125,182.88,0.625,0.3575,0.385,4,42.1781005859375,1.0,5.25,31.0,1.0,26.0,4.0574951171875,7.375,4.875,172.72
175.26,155.0,10.0,1,3.0,3.0,180.34,0.0,0.34875,0.3075,5,18.0,8.25,3.0,32.0,0.0,11.6875,2.75,4.0,1.0,177.8
182.88,225.0,43.0,1,4.60546875,0.0,187.96,0.078125,0.52,0.37,9,11.0,0.0,1.0,34.0,0.0,5.75,5.0,1.0,1.0,182.88
193.04,225.0,28.625,1,3.63671875,1.17578125,195.58,0.0,0.605,0.615,9,14.4296875,0.38671875,7.3203125,35.0,0.0,13.32421875,0.666015625,8.1328125,10.88671875,195.58
177.8,135.0,190.5,1,9.5,0.5,170.18,0.5,0.475,0.4146875,3,21.75,10.28125,3.5,31.0,0.0,34.25,3.3125,4.0,18.875,180.34
187.96,185.0,9.0,1,6.408203125,0.5380859375,185.42,0.0,0.23,0.476953125,7,24.75,2.640625,1.5,27.0,0.0,23.3125,0.66015625,1.75,2.0,190.5
185.42,185.0,275.75,1,5.609375,12.314453125,190.5,0.0,0.3253125,0.3509228515625,6,42.1781005859375,0.783203125,4.921875,26.0,1.0,39.46875,0.49951171875,5.59375,7.046875,193.04
177.8,170.0,44.0,1,2.5625,2.0,185.42,0.0,0.35,0.44384765625,6,20.1953125,6.0,5.0,28.0,0.0,29.5625,1.0625,5.43896484375,1.5,180.34
177.8,205.0,0.0,1,2.0,0.0,187.96,0.0,0.34,0.5,9,6.0,16.536739349365234,0.0,27.0,0.0,17.0,6.375,0.0,18.875,182.88
182.88,225.0,70.953125,1,3.234375,0.58203125,182.88,0.0,0.299453125,0.61,9,42.1781005859375,1.0,1.76171875,35.0,0.0,14.095703125,0.0,1.79296875,1.255859375,185.42
172.72,135.0,134.0,1,17.0,0.0,187.96,0.0,0.4,0.3,3,42.1781005859375,16.536739349365234,9.0,24.0,0.0,40.46875,0.0,11.0,0.0,170.18
165.1,135.0,24.375,1,1.25,0.625,177.8,0.0,0.3087499999999999,0.3325,5,1.375,16.536739349365234,0.625,27.0,2.0,1.75,2.5625,0.625,3.375,170.18
180.34,185.0,13.0,1,5.5,0.5,190.5,0.0,0.47,0.33265625,7,13.0,0.95703125,1.0,32.0,0.0,21.0,1.28125,1.0,18.0,195.58
167.64,145.0,12.0,1,1.0,1.0,172.72,0.0,0.52,0.495,3,27.0,1.875,9.0,24.0,0.0,20.0,6.375,14.0,4.0,177.8
170.18,135.0,324.5,1,17.0,12.314453125,167.64,0.0,0.605,0.615,3,25.0,16.536739349365234,1.5,23.0,0.0,8.0,2.0,5.609375,0.5,180.34
175.26,170.0,28.462890625,1,2.3310546875,2.8515625,193.04,0.0009765625,0.599580078125,0.5018652343750001,5,8.609375,5.125,1.1025390625,25.0,2.0,16.5029296875,3.92919921875,1.1025390625,18.0283203125,195.58
182.88,170.0,43.0,1,13.0,2.0,182.88,0.0,0.58,0.48,6,15.0,0.0,5.0,32.0,0.0,15.0,1.0,5.0,2.0,185.42
180.34,145.0,71.27389526367188,1,13.809417724609377,0.27398681640625,177.8,0.0,0.477518310546875,0.3892578125,4,42.1781005859375,2.08984375,11.5,25.0,2.0,40.46875,6.375,14.0,5.592132568359375,175.26
190.5,205.0,176.5625,1,7.0,4.875,195.58,0.0,0.39875,0.4151953124999999,9,40.0,1.5,4.0,26.0,0.0,40.46875,0.5,5.0,4.484375,195.58
180.34,170.0,223.0,1,17.0,0.0,185.42,0.0,0.36,0.3199999999999999,6,29.0,13.375,4.0,27.0,0.0,28.0,2.25,5.0,2.0,177.8
180.34,225.0,324.5,1,7.0,12.314453125,193.04,0.0,0.47,0.4544659805297851,9,10.0,15.393011093139648,2.0,32.0,0.0,11.0,0.6271419525146484,2.0,0.0,185.42
160.02,115.0,102.75,0,17.0,8.25,160.02,0.0,0.545,0.39,1,42.1781005859375,0.0,11.5,35.0,0.0,40.46875,1.0,14.0,8.75,160.02
180.34,170.0,249.59765625,1,15.0,4.0,182.88,0.5,0.585,0.14,6,31.0,4.0,9.34375,35.0,0.0,40.0,0.0,11.0,18.875,182.88
190.5,205.0,30.0,1,2.5,0.5,193.04,0.0,0.4549999999999999,0.303125,8,2.0,0.5,0.5,27.0,1.0,6.0,2.7614974975585938,0.5,6.5,195.58
172.72,155.0,155.953125,1,4.890625,4.59375,177.8,0.4375,0.47703125,0.35434814453125,5,9.78125,1.478759765625,2.828125,30.0,2.0,17.515625,2.161376953125,3.421875,8.125,177.8
190.5,225.0,320.590576171875,1,11.5150146484375,12.314453125,193.04,0.0,0.4974169921875,0.48359375,8,7.2569580078125,16.536739349365234,11.5,34.0,1.0,7.2344970703125,2.6015625,14.0,6.0906982421875,195.58
162.56,135.0,4.5,1,2.5,0.0,180.34,0.0,0.48,0.5155566406250001,3,36.5,16.536739349365234,6.0,26.0,0.0,39.5,6.375,6.0,0.5,172.72
193.04,185.0,93.25,1,3.25,1.25,195.58,0.0,0.4475,0.42,7,37.5,0.5,10.5,27.0,0.0,29.5,2.0,11.75,0.75,195.58
180.34,170.0,162.96875,1,10.84375,7.15625,187.96,0.25,0.370625,0.455,6,21.90625,16.536739349365234,4.9375,35.0,0.0,15.0,0.75,6.0625,6.625,187.96
182.88,170.0,47.5,1,1.75,4.75,187.96,0.0,0.3575,0.304625244140625,6,14.5,9.125,7.0,35.0,0.0,10.0,3.0,8.5,2.25,190.5
187.96,225.0,41.0,1,5.298828125,1.0,193.04,0.0,0.3,0.6053124999999999,9,14.75,11.546875,3.90625,32.0,0.0,11.449753940105438,1.546875,4.6552734375,1.0,193.04
180.34,135.0,156.3125,0,17.0,3.75,172.72,0.25,0.535625,0.403076171875,3,13.9375,6.62109375,0.375,29.0,1.0,31.375,3.1376953125,0.625,18.875,182.88
185.42,185.0,166.1875,1,16.3125,0.875,193.04,0.125,0.41625,0.55578125,7,27.8125,10.78125,11.5,26.0,0.0,27.375,3.828125,12.9375,9.625,195.58
167.64,135.0,79.5,1,10.0,1.0,180.34,0.0,0.33,0.39375,3,18.0,0.125,4.5,34.0,0.0,19.0,1.75,8.5,1.0,165.1
162.56,125.0,155.228515625,1,4.75,8.5,157.48,0.0,0.558125,0.4499999999999999,2,25.875,6.0,11.5,25.0,0.0,29.6875,3.0,14.0,0.0,165.1
190.5,170.0,278.921875,1,12.734375,2.390625,190.5,0.015625,0.473125,0.615,6,7.0625,2.5,9.171875,27.0,0.0,22.03125,4.5,10.359375,5.75,195.58
185.42,225.0,98.5,1,3.53125,1.875,195.58,0.0,0.23,0.39,9,12.0,0.0,2.8125,28.0,0.0,17.125,0.25,3.125,5.9765625,190.5
177.8,170.0,102.5,1,15.5,0.5,177.8,0.5,0.4,0.432890625,6,42.1781005859375,0.9375,0.0,28.0,0.0,40.46875,0.91796875,0.0,0.5,185.42
175.26,145.0,185.4503138065338,1,7.616480827331543,3.2541868686676025,172.72,0.0004968643188476,0.4452889752388,0.3440584182739258,4,37.21673059463501,0.3176708221435547,11.5,30.0,0.0,29.224899291992188,0.4550838470458984,14.0,2.825161933898926,180.34
177.8,155.0,324.5,1,2.375,12.314453125,182.88,0.0,0.605,0.46328125,6,11.0,9.09375,3.0,28.0,0.0,11.449753940105438,2.453125,5.0,5.069678634405136,180.34
180.34,170.0,119.8984375,1,6.65625,0.203125,195.58,0.01171875,0.4245703125,0.5666650390625,6,38.47265625,16.536739349365234,11.5,29.0,0.0,23.80859375,2.99072265625,14.0,2.3828125,182.88
182.88,170.0,98.03125,1,6.0625,3.96875,185.42,0.625,0.35875,0.42625,6,14.15625,4.0,2.90625,28.0,2.0,11.21875,2.625,3.8125,8.25,193.04
177.8,170.0,46.28125,1,11.921875,2.53125,185.42,0.0,0.49359375,0.4809823820739984,6,42.1781005859375,0.8154938593506813,11.328125,27.0,0.0,29.0546875,2.1422392055392265,12.234375,1.9296875,180.34
175.26,155.0,32.75,1,1.75,0.25,177.8,0.0,0.605,0.3978125,5,0.25,2.46875,0.0,23.0,0.0,7.75,6.375,0.0,7.75,177.8
180.34,205.0,324.5,1,11.25,9.0,193.04,0.0,0.505,0.3125849914550781,8,2.75,1.0316810607910156,2.25,31.0,0.0,6.0,1.2350082397460938,4.0,0.25,187.96
167.64,170.0,0.0,1,17.0,0.0,185.42000000000002,0.0,0.52,0.54,6,5.0,12.5,0.0,24.0,0.0,25.0,2.0,0.0,18.875,182.88
170.18,155.0,324.5,1,1.0,9.0,180.34,0.0,0.28,0.415,4,3.0,0.0,0.0,32.0,0.0,3.0,0.0,0.0,1.0,170.18
175.26,185.0,182.875,1,17.0,1.0,182.88,0.0,0.34,0.54,7,7.0,3.625,5.75,35.0,0.0,10.625,0.375,6.375,0.0,185.42
182.88,170.0,235.5,1,8.5,5.5,190.5,0.5,0.36,0.37625,6,29.0,15.3125,6.0,23.0,0.0,6.5,4.8125,7.5,1.0,190.5
175.26,155.0,150.375,1,17.0,0.3125,193.04,0.0,0.509375,0.3175,5,19.6875,7.5,8.0625,28.0,2.0,18.375,2.25,11.0,7.875,180.34
182.88,170.0,17.1328125,1,0.75,0.6015625,193.04,0.0,0.418828125,0.526875,6,37.5078125,0.125,2.2890625,35.0,2.0,24.671875,0.0,2.421875,3.9296875,182.88
180.34,170.0,99.0,1,5.0,1.0,190.5,0.0,0.605,0.4674999999999999,6,2.0,9.0,1.0,30.0,1.0,11.0,3.25,1.0,12.0,190.5
172.72,155.0,308.0,1,5.0,12.314453125,177.8,0.625,0.4,0.615,5,5.0,0.0,8.0,25.0,0.0,3.0,0.0,11.0,3.0,167.64
170.18,115.0,125.75,0,15.25,1.5,165.1,0.25,0.4024999999999999,0.50125,1,42.1781005859375,1.25,5.25,32.0,0.0,40.46875,6.375,7.25,3.75,172.72
182.88,170.0,33.0,1,17.0,0.0,190.5,0.0,0.54,0.6005895996093751,6,11.0,1.1756591796875,0.0,23.0,0.0,25.0,2.6416015625,0.0,0.0,185.42
177.8,170.0,162.0,1,4.0,1.0,180.34,0.625,0.28,0.5875,5,42.1781005859375,10.25,8.0,29.0,0.0,16.0,1.0,10.0,1.0,185.42
167.64,125.0,324.5,1,4.0,12.314453125,167.64,0.625,0.47,0.5637792968750001,2,18.0,1.7783203125,2.0,27.0,0.0,24.0,1.2861328125,2.0,18.875,170.18
182.88,185.0,324.5,1,3.75,5.75,185.42,0.0,0.365,0.215,7,6.0,9.5625,1.0,26.0,0.0,7.75,0.53125,1.0,7.5,190.5
185.42,225.0,4.25,1,2.25,1.75,195.58,0.0,0.2875,0.615,9,18.0,5.0,1.5,27.0,0.0,3.75,2.0,2.0,0.25,195.58
167.64,135.0,28.2392578125,0,3.138671875,3.65625,175.26,0.0,0.541943359375,0.43203125,3,3.9111328125,4.625,1.341796875,35.0,2.0,16.3837890625,1.8125,1.482421875,18.875,167.64
182.88,170.0,50.015625,1,3.03125,1.984375,190.5,0.375,0.379375,0.5257144927978515,6,14.078125,0.29461669921875,1.453125,29.0,2.0,6.609375,1.6307907104492188,1.90625,4.125,193.04
170.18,145.0,147.4140625,1,3.375,5.8203125,182.88,0.12890625,0.4095703125,0.4508203125,5,9.7890625,2.2734375,0.79296875,26.0,2.0,7.7734375,2.11328125,0.79296875,4.80078125,177.8
187.96,205.0,56.625,1,6.5,0.5,190.5,0.0,0.4781249999999999,0.3675,7,10.8125,1.0,0.0625,30.0,0.0,8.3125,2.25,0.0625,1.25,190.5
187.96,185.0,63.5693359375,1,8.388671875,4.056640625,187.96,0.0,0.264931640625,0.385,8,17.771484375,0.5,7.9345703125,34.0,0.0,14.623046875,0.0,9.2392578125,2.98828125,193.04
165.1,135.0,132.71875,0,8.078125,12.314453125,175.26,0.03125,0.42921875,0.385625,3,36.828125,3.03125,9.09375,33.0,0.0,26.96875,3.59375,11.875,2.03125,162.56
175.26,155.0,71.28854560852051,1,12.910924911499023,3.14614486694336,175.26,0.0625324249267578,0.5004898071289062,0.3890625,5,42.1781005859375,3.171875,7.076038360595703,29.0,2.0,40.46875,0.609375,7.868146896362305,8.063823699951172,182.88
187.96,205.0,81.0,1,3.0,1.0,195.58,0.0,0.18,0.38,8,19.0,5.0,5.0,25.0,0.0,12.0,6.375,7.0,8.0,195.58
180.34,170.0,32.3671875,1,6.953125,2.78125,193.04,0.0,0.38171875,0.2375,6,42.1781005859375,6.875,9.5625,30.0,0.0,40.46875,2.625,11.046875,2.5234375,182.88
170.18,155.0,223.0,1,5.0,2.0,177.8,0.625,0.4,0.3399999999999999,4,12.0,10.6875,3.7060546875,30.0,0.0,40.46875,6.375,4.0,18.875,185.42
185.42,225.0,80.546875,1,2.11328125,3.7412109375,187.96,0.0,0.423740234375,0.615,9,22.83203125,5.0,10.7099609375,28.0,0.0,7.8388671875,4.25,13.23046875,0.59765625,193.04
172.72,135.0,0.0,1,1.0,0.0,172.72,0.0,0.14,0.585,3,24.75,11.5,1.0,22.0,0.0,20.5,0.5,2.0,1.0,172.72
175.26,155.0,241.5,1,11.5,7.0,180.34,0.5,0.3625,0.505,6,10.0,5.5,1.0,25.0,0.0,21.9375,6.375,2.0,3.515625,177.8
190.5,205.0,181.0,1,17.0,6.0,190.5,0.0,0.57,0.409375,8,21.0,9.703125,11.5,27.0,0.0,21.0,4.2109375,14.0,12.0,187.96
177.8,225.0,49.875,1,1.0,2.625,195.58,0.0,0.50375,0.3459375,9,5.125,1.29443359375,1.5,35.0,0.0,17.0,1.5556640625,1.5,7.125,182.88
198.12,225.0,49.171875,1,6.4375,1.0,195.58,0.0,0.605,0.615,9,3.640625,1.0,2.984375,31.0,1.0,6.421875,1.0,3.1875,1.890625,195.58
193.04,225.0,137.9375,1,7.0625,6.375,195.58,0.0625,0.605,0.4024833011627197,9,14.4375,2.129150390625,5.375,32.0,0.0,17.375,3.0605716705322266,6.375,1.0,195.58
154.94,135.0,209.5,0,9.75,2.0,167.64,0.0,0.605,0.49,3,22.83203125,9.25,11.5,27.0,0.0,14.0,5.75,14.0,6.125,162.56
154.94,115.0,18.009765625,0,17.0,1.2509765625,160.02,0.0,0.450576171875,0.35,1,42.1781005859375,0.46875,9.9697265625,25.0,2.0,40.46875,0.6875,11.7509765625,3.6494140625,157.48
182.88,170.0,0.0,1,4.0,0.5,180.34,0.0,0.4425,0.4575,6,19.92304992675781,0.75,1.5,22.0,0.0,18.717529296875,2.5,2.0,14.75,193.04
172.72,155.0,76.0,1,12.75,5.25,180.34,0.5,0.355,0.34676513671875,5,32.5,5.30126953125,10.75,29.0,0.0,24.5,4.650146484375,14.0,10.25,180.34
182.88,170.0,79.0,1,4.0,1.0,190.5,0.0,0.3,0.38375,6,0.0,10.875,1.0,34.0,0.0,2.0,0.0,1.0,7.0,185.42
195.58,205.0,75.99356079101562,1,4.17437744140625,6.016571044921875,195.58,0.0,0.4130487060546874,0.5529129028320312,9,41.887054443359375,4.177337646484375,11.5,33.0,2.0,31.7315673828125,0.64801025390625,14.0,6.245086669921875,195.58
190.5,205.0,9.0,1,7.0,0.0,187.96,0.0,0.36,0.38375,8,23.0,1.375,3.0,26.0,0.0,11.0,1.5,3.0,0.0,195.58
172.72,135.0,295.125,1,4.125,12.314453125,172.72,0.0,0.455,0.293486328125,0,25.125,16.536739349365234,4.375,24.0,1.0,16.875,5.452392578125,6.375,15.25,177.8
182.88,185.0,24.3125,1,9.0,1.6875,185.42,0.0625,0.36875,0.495,6,28.3125,3.34375,4.625,32.0,1.0,24.75,3.0625,5.1875,5.125,190.5
190.5,205.0,324.5,1,1.9375,12.314453125,190.5,0.0,0.3690624999999999,0.615,8,17.78125,1.5,7.3125,35.0,1.0,4.1875,4.0,9.03125,0.25,195.58
182.88,170.0,57.8125,1,3.625,2.0,177.8,0.0625,0.6043750000000001,0.504369478225708,6,5.4375,11.328536033630373,2.6875,23.0,1.0,32.3125,4.292470932006836,3.4375,18.875,193.04
180.34,199.0,0.0,1,0.875,6.71875,187.96,0.09375,0.3509375,0.565,7,2.59375,0.0,1.8125,24.0,2.0,2.1875,0.5,2.5625,1.65625,177.8
165.1,125.0,310.75,1,3.5,8.5625,165.1,0.0,0.605,0.4125,2,25.0,11.5,0.0625,27.0,0.0,10.75,2.75,0.205078125,0.5,165.1
182.88,170.0,52.0,1,12.75,2.25,170.18,0.0,0.605,0.459365234375,6,8.0,0.146484375,3.25,32.0,0.0,22.75,1.7119140625,3.25,18.25,190.5
180.34,155.0,45.75,1,4.8125,0.51763916015625,190.5,0.0,0.3,0.481875,6,16.953125,1.0625,0.625,27.0,0.0,16.5,0.3984375,2.25,1.0,193.04
187.96,205.0,44.09375,1,2.125,3.125,190.5,0.0,0.5465625000000001,0.28255859375,8,5.09375,2.625,0.6875,27.0,0.0,5.96875,1.5390625,0.875,5.4375,187.96
177.8,145.0,18.0,1,1.0,0.0,190.5,0.0,0.35,0.4087499999999999,5,5.5,1.5,6.5,24.0,1.0,26.5,0.375,11.0,18.875,185.42
157.48000000000002,125.0,324.5,1,2.0,9.0,165.1,0.0,0.38,0.3834375,2,42.1781005859375,5.15625,9.75,30.0,0.0,16.881622314453125,4.34375,11.0,13.75,162.56
190.5,205.0,3.0,1,7.5,0.0,185.42,0.0,0.605,0.44015625,8,3.5,0.265625,2.5,25.0,1.0,9.0,0.75,4.5,5.5,195.58
187.96,170.0,205.80615234375,1,12.34423828125,8.4130859375,190.5,0.0,0.410673828125,0.438125,6,34.87548828125,6.875,2.0087890625,34.0,2.0,20.2275390625,0.703125,3.0107421875,1.82373046875,195.58
180.34,170.0,6.5,1,9.5,1.5,180.34,0.0,0.35,0.413203125,6,42.1781005859375,16.536739349365234,11.5,26.0,0.0,39.0,2.515625,14.0,9.0,180.34
170.18,145.0,100.0,1,5.0,1.5,185.42,0.0,0.3299999999999999,0.495,3,42.1781005859375,2.5,8.0,28.0,0.0,40.46875,1.0,11.5,1.5,177.8
182.88,145.0,211.5,1,17.0,7.0,167.64,0.0,0.41,0.33,4,42.1781005859375,0.0,9.0,28.0,0.0,31.0,0.0,10.5,3.5,177.8
182.88,170.0,44.0,1,3.75,2.125,180.34,0.15625,0.47,0.4775,6,40.5,13.125,6.06640625,35.0,0.0,14.0,0.5,9.0,3.75,185.42
187.96,205.0,200.36624145507807,1,17.0,8.40240478515625,195.58,0.5625,0.5659933471679688,0.4195703125,8,13.718963623046877,1.5078125,7.7578125,34.0,0.0,40.46875,3.70703125,7.999603271484375,18.875,193.04
175.26,170.0,45.8125,1,4.59375,7.25,180.34,0.03125,0.2865625,0.579541015625,5,18.5,2.185546875,0.28125,23.0,1.0,14.09375,1.6298828125,0.28125,5.90625,195.58
190.5,185.0,27.5,1,17.0,0.0,187.96,0.0,0.4125,0.5137499999999999,7,22.25,1.6875,11.5,29.0,0.0,18.0,3.375,14.0,0.0,195.58
175.26,155.0,84.68978881835938,1,5.0153656005859375,0.5041961669921875,185.42,0.0078125,0.4506327819824218,0.4690625,5,10.399368286132812,0.15625,1.3546905517578125,29.0,0.0,18.75962829589844,2.46875,1.686767578125,8.2564697265625,180.34
185.42,205.0,85.71875,1,15.4453125,1.6875,185.42,0.203125,0.605,0.59,7,13.1328125,0.0,0.390625,28.0,2.0,25.046875,0.0,1.265625,18.875,195.58
182.88,225.0,10.0,1,6.0,0.5,195.58,0.0,0.4,0.3319183349609375,9,42.1781005859375,8.384552001953125,0.5,34.0,0.0,23.25,0.5805816650390625,0.5,2.75,185.42
167.64,145.0,157.75,1,17.0,1.0,180.34,0.0,0.5275,0.493984375,3,42.1781005859375,2.3203125,8.5,28.0,0.0,40.46875,3.171875,11.25,13.75,162.56
180.34,170.0,39.8125,1,2.125,0.8125,182.88,0.0625,0.424375,0.53828125,6,25.5625,0.8125,0.625,24.0,0.0,30.8125,3.453125,1.375,2.625,185.42
190.5,170.0,237.953125,1,3.828125,6.484375,195.58,0.0,0.27,0.39,6,13.03125,5.5,2.890625,32.0,2.0,13.765625,6.375,3.4375,1.484375,190.5
187.96,185.0,172.37289428710938,1,4.2495880126953125,6.87896728515625,195.58,3.0517578125e-05,0.605,0.4721875,7,7.1102447509765625,0.09375,5.0794219970703125,35.0,2.0,9.759429931640623,0.875,5.8177032470703125,5.3046417236328125,195.58
180.34,185.0,44.25,1,1.25,1.75,195.58,0.5,0.6,0.425,7,9.25,16.536739349365234,5.0,34.0,0.0,18.75,2.75,6.0,16.75,195.58
185.42,170.0,68.609375,1,6.57421875,3.48046875,195.58,0.015625,0.4293359375,0.3371875,7,20.921875,16.536739349365234,2.515625,33.0,2.0,15.94140625,6.0390625,3.0859375,13.48828125,182.88
193.04,225.0,69.5,1,12.5,0.5,195.58,0.0,0.5,0.226640625,9,22.5,0.5390625,8.0,33.0,0.0,26.0,1.09375,10.0,0.0,195.58
193.04,205.0,324.5,1,6.8125,6.875,195.58,0.0625,0.3556249999999999,0.4125,8,16.8125,16.536739349365234,1.4375,29.0,1.0,14.625,6.0,2.75,4.4375,195.58
175.26,145.0,68.0,1,13.0,1.0,182.88,0.0,0.3,0.540625,5,42.1781005859375,1.875,7.5,32.0,0.0,40.46875,2.5,11.0,2.5,185.42
175.26,145.0,323.0,1,0.0,12.314453125,180.34,0.0,0.5,0.268671875,3,3.0,5.4765625,11.5,27.0,0.0,9.0,2.1328125,14.0,4.0,170.18
175.26,135.0,97.0,1,4.75,5.98828125,182.88,0.5625,0.32,0.52,3,37.625,5.0,3.8125,33.0,0.0,12.25,6.0,5.020969390869141,3.375,180.34
185.42,185.0,148.8125,1,2.3125,11.3125,195.58,0.0,0.4275,0.42,8,7.0625,11.04296875,4.375,29.0,2.0,8.125,5.90283203125,4.9375,4.5625,193.04
